Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
445,6,01/03/2018 01:21:21,155616,3,1,0,0,0,0,0,0,0,0,0,0,0,25.70429776,51872,89651.83491,155393,53,155616,77808,109796.7126,155446,170,0,0,0,0,0,0,0,0,0,72,32,19.27822332,6.42607444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Volumetric Flooding
53,17,01/03/2018 04:44:58,80134,2,2,122,252,61,61,61,0,126,126,126,0,4667.182469,49.91639005,26711.33333,23137.68248,40587,1,39546,39546,0,39546,39546,1,1,0,1,1,0,0,0,0,16,16,24.95819502,24.95819502,61,126,87,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,108.75,61,126,0,0,0,0,0,0,2,122,2,252,-1,-1,1,8,0,0,0,0,0,0,0,0,TLS Anomalies
443,6,01/03/2018 08:27:42,183,2,0,0,0,0,0,0,0,0,0,0,0,0,10928.96175,183,0,183,183,183,183,0,183,183,0,0,0,0,0,0,0,0,0,40,0,10928.96175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,252,-1,0,20,0,0,0,0,0,0,0,0,MQTT Exploits
443,6,01/03/2018 02:26:40,1208,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,63741.72185,2483.443709,604,835.8002154,1195,13,1208,604,835.8002154,1195,13,0,0,0,0,0,1,0,0,0,60,0,2483.443709,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,Tunneling
3389,6,01/03/2018 11:25:42,1404657,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1942.823052,10.67876357,100332.6429,251891.1827,968857,58,1404657,200665.2857,384451.7624,1070674,179,1340774,223462.3333,365431.7086,968857,65487,0,0,0,0,168,148,5.695340571,4.983422999,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Buffer Overflow
53,17,01/03/2018 03:27:58,1093,1,1,48,90,48,48,48,0,90,90,90,0,126258.0055,1829.826167,1093,0,1093,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,914.9130833,914.9130833,48,90,62,24.24871131,588,0,0,0,0,0,0,0,0,1,93,48,90,0,0,0,0,0,0,1,48,1,90,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
52728,6,01/03/2018 04:30:14,21,1,1,0,0,0,0,0,0,0,0,0,0,0,95238.09524,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,47619.04762,47619.04762,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,229,258,0,20,0,0,0,0,0,0,0,0,ARP Poisoning
53,17,01/03/2018 08:24:38,1336,1,1,35,87,35,35,35,0,87,87,87,0,91317.36527,1497.005988,1336,0,1336,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,748.502994,748.502994,35,87,52.33333333,30.022214,901.3333333,0,0,0,0,0,0,0,0,1,78.5,35,87,0,0,0,0,0,0,1,35,1,87,-1,-1,0,8,0,0,0,0,0,0,0,0,TLS Anomalies
443,6,01/03/2018 01:24:19,115560976,19,20,363,4246,195,0,19.10526316,51.60630316,1460,0,212.3,461.2265227,39.88370607,0.337484169,3041078.316,4627828.894,10200000,1,116000000,6420054.222,4889352.89,10200000,14,112000000,5883941.684,5146448.07,10200000,1,0,0,0,0,392,544,0.164415365,0.173068805,0,1460,115.225,338.4389115,114540.8968,0,0,1,1,0,0,0,1,1,118.1794872,19.10526316,212.3,0,0,0,0,0,0,19,363,20,4246,8192,1311,14,20,28643.45455,24780.04707,103303,20807,10100000,48085.37774,10200000,10100000,Credential Attacks
51747,6,01/03/2018 02:24:51,13,1,1,0,0,0,0,0,0,0,0,0,0,0,153846.1538,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,76923.07692,76923.07692,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,116,252,0,20,0,0,0,0,0,0,0,0,C2
3389,6,01/03/2018 03:50:07,1401617,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1947.036887,10.70192499,100115.5,251894.9402,968811,2,1401617,200231,385511.1664,1072706,2,1337640,222940,365714.7259,968811,64013,0,0,0,0,168,148,5.707693328,4.994231662,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,C2
443,6,01/03/2018 09:54:37,245,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,314285.7143,12244.89796,122.5,147.7853173,227,18,245,122.5,147.7853173,227,18,0,0,0,0,0,1,0,0,0,60,0,12244.89796,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,Evasion
3389,6,01/03/2018 12:09:13,1402554,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1945.736136,10.69477539,100182.4286,251913.5736,968826,2,1402554,200364.8571,384507.0499,1070506,2,1338625,223104.1667,365598.7617,968826,64218,0,0,0,0,168,148,5.703880207,4.990895181,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Application-layer
51793,6,01/03/2018 01:40:34,94339,2,1,38,0,38,0,19,26.87005769,0,0,0,0,402.8026585,31.80020988,47169.5,66683.705,94322,17,94339,94339,0,94339,94339,0,0,0,0,0,1,0,0,0,40,20,21.20013992,10.60006996,0,38,19,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19,0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0,0,0,0,0,0,0,0,Credential Attacks
80,6,01/03/2018 01:09:20,115602636,16,14,459,913,448,0,28.6875,111.8175411,913,0,65.21428571,244.0095139,11.86824148,0.259509653,3986297.793,4882342.514,10000000,17,116000000,7706842.4,4155419.539,10000000,157,110000000,8489861.615,3763071.307,10000000,705,0,0,0,0,332,424,0.138405148,0.121104505,0,913,44.25806452,180.1445656,32452.06452,0,0,1,1,0,0,0,1,0,45.73333333,28.6875,65.21428571,0,0,0,0,0,0,16,459,14,913,8192,946,12,20,28574.54545,25433.72242,105260,20848,10000000,17240.6983,10000000,9952906,Ransomware
53,17,01/03/2018 03:59:23,288,1,1,45,61,45,45,45,0,61,61,61,0,368055.5556,6944.444444,288,0,288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3472.222222,3472.222222,45,61,50.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,75.5,45,61,0,0,0,0,0,0,1,45,1,61,-1,-1,0,8,0,0,0,0,0,0,0,0,TLS Anomalies
3389,6,01/03/2018 03:41:40,5554440,8,10,1144,1581,677,0,143,227.9699228,1173,0,158.1,367.7307137,490.5985122,3.240650723,326731.7647,529267.0764,1850609,1,5554440,793491.4286,940359.7892,2346317,1,5430385,603376.1111,646831.2718,1850609,2324,0,0,0,0,172,212,1.44028921,1.800361513,0,1173,143.4210526,298.4730242,89086.1462,0,0,1,1,0,0,0,1,1,151.3888889,143,158.1,0,0,0,0,0,0,8,1144,10,1581,8192,62856,5,20,0,0,0,0,0,0,0,0,Volumetric Flooding
53,17,01/03/2018 03:32:41,38150,2,2,54,204,27,27,27,0,102,102,102,0,6762.778506,104.8492792,12716.66667,21534.23334,37582,186,37768,37768,0,37768,37768,568,568,0,568,568,0,0,0,0,16,16,52.42463958,52.42463958,27,102,57,41.07919181,1687.5,0,0,0,0,0,0,0,0,1,71.25,27,102,0,0,0,0,0,0,2,54,2,204,-1,-1,1,8,0,0,0,0,0,0,0,0,DNS Abuse
3389,6,01/03/2018 10:13:57,1668767,8,7,1144,1581,677,0,143,227.9699228,1173,0,225.8571429,430.0986044,1632.942166,8.988672475,119197.6429,245670.507,953151,4,1668767,238395.2857,387298.58,1111626,4,1560271,260045.1667,340081.3508,953151,108963,0,0,0,0,172,152,4.793958653,4.194713822,0,1173,170.3125,319.4027173,102018.0958,0,0,1,1,0,0,0,1,0,181.6666667,143,225.8571429,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0,0,0,0,0,0,0,0,MQTT Exploits
53,17,01/03/2018 01:42:18,460,1,1,35,131,35,35,35,0,131,131,131,0,360869.5652,4347.826087,460,0,460,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2173.913043,2173.913043,35,131,67,55.42562584,3072,0,0,0,0,0,0,0,0,1,100.5,35,131,0,0,0,0,0,0,1,35,1,131,-1,-1,0,8,0,0,0,0,0,0,0,0,TLS Anomalies
52483,6,01/03/2018 03:40:17,44718,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,693.23315,89.4494387,14906,25804.09417,44702,0,44702,22351,31609.08733,44702,0,0,0,0,0,0,0,0,0,0,60,20,67.08707903,22.36235968,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,1003,0,1,20,0,0,0,0,0,0,0,0,DNS Abuse
135,6,01/03/2018 10:27:37,7711372,3,3,32,0,32,0,10.66666667,18.47520861,0,0,0,0,4.149715511,0.778071658,1542274.4,2590811.292,5999464,45,5999905,2999952.5,4241949.844,5999464,441,7711327,3855663.5,3109344.385,6054302,1657025,0,0,0,0,72,72,0.389035829,0.389035829,0,32,4.571428571,12.09486314,146.2857143,0,0,1,1,0,0,0,1,1,5.333333333,10.66666667,0,0,0,0,0,0,0,3,32,3,0,8192,2240,1,20,441,0,441,441,5999464,0,5999464,5999464,TLS Anomalies
53,17,01/03/2018 09:45:15,977,1,1,31,95,31,31,31,0,95,95,95,0,128966.2231,2047.082907,977,0,977,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1023.541453,1023.541453,31,95,52.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,78.5,31,95,0,0,0,0,0,0,1,31,1,95,-1,-1,0,8,0,0,0,0,0,0,0,0,TLS Anomalies
3389,6,01/03/2018 08:18:44,1397983,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1952.09813,10.72974421,99855.92857,251901.7986,968784,28,1397983,199711.8571,386943.1357,1075517,35,1334821,222470.1667,365996.9691,968784,63161,0,0,0,0,168,148,5.722530245,5.007213965,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Tunneling
3389,6,01/03/2018 05:22:40,1395364,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1944.295539,10.74988318,99668.85714,251958.0373,968792,3,1395364,199337.7143,385074.778,1070874,3,1332392,222065.3333,366118.1097,968792,64134,0,0,0,0,168,148,5.733271032,5.016612153,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,DNS Abuse
3389,6,01/03/2018 01:08:49,1387306,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1955.588745,10.81232259,99093.28571,252163.447,969010,78,1387306,198186.5714,382581.959,1064078,88,1324287,220714.5,366787.4935,969010,63538,0,0,0,0,168,148,5.766572047,5.045750541,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Buffer Overflow
3389,6,01/03/2018 02:41:10,24170499,8,10,1148,1581,677,0,143.5,228.1296624,1173,0,158.1,367.7307137,112.9062333,0.744709491,1421794.059,3178363.805,11800000,2,24200000,3452928.429,4493864.695,12000000,2,24100000,2676583.444,4055658.823,11800000,79979,0,0,0,0,168,208,0.330981996,0.413727495,0,1173,143.6315789,298.5202786,89114.35673,0,0,0,1,0,0,0,0,1,151.6111111,143.5,158.1,0,0,0,0,0,0,8,1148,10,1581,8192,62852,5,20,2587112,3371297.042,4970979,203245,8799645.5,4292465.552,11800000,5764414,Ransomware
53,17,01/03/2018 02:57:43,41683,2,2,72,328,36,36,36,0,164,164,164,0,9596.238275,95.96238275,13894.33333,23758.38194,41328,99,41427,41427,0,41427,41427,355,355,0,355,355,0,0,0,0,16,16,47.98119137,47.98119137,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109,36,164,0,0,0,0,0,0,2,72,2,328,-1,-1,1,8,0,0,0,0,0,0,0,0,Volumetric Flooding
80,6,01/03/2018 03:25:59,2041380,4,2,436,0,436,0,109,218,0,0,0,0,213.5810089,2.939188196,408276,900268.3925,2018694,15,2041380,680460,1168702.436,2029946,146,11413,11413,0,11413,11413,0,0,0,0,92,52,1.959458797,0.979729399,0,436,62.28571429,164.7925102,27156.57143,0,0,1,1,0,0,0,1,0,72.66666667,109,0,0,0,0,0,0,0,4,436,2,0,8192,288,1,20,0,0,0,0,0,0,0,0,MitM
53,17,01/03/2018 08:48:36,19418,1,1,34,112,34,34,34,0,112,112,112,0,7518.796992,102.9972191,19418,0,19418,19418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,51.49860954,51.49860954,34,112,60,45.033321,2028,0,0,0,0,0,0,0,0,1,90,34,112,0,0,0,0,0,0,1,34,1,112,-1,-1,0,8,0,0,0,0,0,0,0,0,Reconnaissance
443,6,01/03/2018 09:57:14,64564212,13,15,829,5256,282,0,63.76923077,94.62483276,1460,0,350.4,583.8759408,94.24725884,0.433676787,2391267.111,11200000,58100000,0,64600000,5380351,16700000,58100000,209,64500000,4606671.286,15500000,58100000,0,0,0,0,0,272,312,0.201349937,0.23232685,0,1460,209.8275862,443.1207566,196356.0049,0,0,1,1,0,0,0,1,1,217.3214286,63.76923077,350.4,0,0,0,0,0,0,13,829,15,5256,8192,32,6,20,361531,286065.7052,563810,159252,31900000,37100000,58100000,5654233,MQTT Exploits
51581,6,01/03/2018 02:16:45,26,1,1,0,0,0,0,0,0,0,0,0,0,0,76923.07692,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,38461.53846,38461.53846,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,172,255,0,20,0,0,0,0,0,0,0,0,MQTT Exploits
50230,6,01/03/2018 09:18:26,32,1,1,0,0,0,0,0,0,0,0,0,0,0,62500,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,31250,31250,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,180,258,0,20,0,0,0,0,0,0,0,0,DNS Abuse
443,6,01/03/2018 02:19:20,11032403,10,18,540,5795,342,0,54,118.6095368,535,0,321.9444444,249.8341738,574.2176025,2.537978353,408607.5185,1914371.268,9952930,0,10200000,1128873.667,3309141.369,9952930,28,11000000,648026.3529,2425462.884,10000000,0,0,0,0,0,212,364,0.906420841,1.631557513,0,535,218.4482759,246.3057894,60666.54187,0,0,1,1,0,0,0,1,1,226.25,54,321.9444444,0,0,0,0,0,0,10,540,18,5795,8192,16616,3,20,206933,0,206933,206933,9952930,0,9952930,9952930,C2
443,6,01/03/2018 02:08:50,586320,9,7,519,3234,201,0,57.66666667,84.93968448,1430,0,462,668.5244947,6400.941465,27.2888525,39088,76759.17647,279517,1,586320,73290,94812.73078,279517,16,211579,35263.16667,51761.38833,108367,1,0,0,0,0,192,152,15.34997953,11.93887297,0,1430,220.7647059,463.3286535,214673.4412,0,0,1,1,0,0,0,1,0,234.5625,57.66666667,462,0,0,0,0,0,0,9,519,7,3234,8192,172,4,20,0,0,0,0,0,0,0,0,Buffer Overflow
443,6,01/03/2018 11:48:48,5555631,8,6,441,5589,238,0,55.125,90.74522813,1460,0,931.5,704.3049766,1085.38526,2.519965779,427356.2308,1330257.038,4844184,1,5555631,793661.5714,1790042.926,4844184,31,438753,87750.6,120156.5177,220027,1,0,0,0,0,172,132,1.439980445,1.079985334,0,1460,402,617.8461436,381733.8571,0,0,1,1,0,0,0,1,0,430.7142857,55.125,931.5,0,0,0,0,0,0,8,441,6,5589,8192,512,3,20,0,0,0,0,0,0,0,0,DNS Abuse
52605,6,01/03/2018 04:20:12,22,1,1,0,0,0,0,0,0,0,0,0,0,0,90909.09091,22,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,45454.54545,45454.54545,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,189,255,0,20,0,0,0,0,0,0,0,0,DNS Abuse
53,17,01/03/2018 05:02:40,1006,1,1,32,94,32,32,32,0,94,94,94,0,125248.5089,1988.071571,1006,0,1006,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,994.0357853,994.0357853,32,94,52.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,79,32,94,0,0,0,0,0,0,1,32,1,94,-1,-1,0,8,0,0,0,0,0,0,0,0,DNS Abuse
3389,6,01/03/2018 01:20:51,2694651,8,10,1132,1581,661,0,141.5,222.7920235,1173,0,158.1,367.7307137,1006.809416,6.679900291,158508.8824,275779.1248,1078915,30,2694651,384950.1429,448839.9218,1218876,30,2632044,292449.3333,341866.631,1078915,47631,0,0,0,0,168,208,2.968844574,3.711055717,0,1173,142.7894737,296.9505344,88179.61988,0,0,0,1,0,0,0,0,1,150.7222222,141.5,158.1,0,0,0,0,0,0,8,1132,10,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,ARP Poisoning
3389,6,01/03/2018 05:27:44,1409361,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1924.985862,10.64312124,100668.6429,251808.8841,968912,6,1409361,201337.2857,387355.7925,1077967,6,1345475,224245.8333,365206.8466,968912,64141,0,0,0,0,168,148,5.67633133,4.966789914,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,C2
443,6,01/03/2018 11:04:04,238,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,323529.4118,12605.04202,119,144.2497834,221,17,238,119,144.2497834,221,17,0,0,0,0,0,1,0,0,0,60,0,12605.04202,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Slowloris
443,6,01/03/2018 02:32:29,5237773,8,5,347,3063,190,0,43.375,73.56811712,1460,0,612.6,729.8621788,651.0400508,2.481970868,436481.0833,1457042.663,5062894,2,5237773,748253.2857,1902758.938,5062894,40,93816,23454,27083.38912,53837,2,0,0,0,0,172,112,1.527366688,0.95460418,0,1460,243.5714286,498.4242423,248426.7253,0,0,1,1,0,0,0,1,0,262.3076923,43.375,612.6,0,0,0,0,0,0,8,347,5,3063,8192,946,3,20,174839,0,174839,174839,5062894,0,5062894,5062894,MitM
53,17,01/03/2018 03:39:45,1287,1,1,34,79,34,34,34,0,79,79,79,0,87801.0878,1554.001554,1287,0,1287,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,777.000777,777.000777,34,79,49,25.98076211,675,0,0,0,0,0,0,0,0,1,73.5,34,79,0,0,0,0,0,0,1,34,1,79,-1,-1,0,8,0,0,0,0,0,0,0,0,MitM
53,17,01/03/2018 04:52:48,36879,1,1,32,60,32,32,32,0,60,60,60,0,2494.644649,54.23140541,36879,0,36879,36879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,27.1157027,27.1157027,32,60,41.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,62,32,60,0,0,0,0,0,0,1,32,1,60,-1,-1,0,8,0,0,0,0,0,0,0,0,ARP Poisoning
53,17,01/03/2018 02:52:24,80800,2,2,78,78,39,39,39,0,39,39,39,0,1930.693069,49.5049505,26933.33333,23325.43319,40550,0,40250,40250,0,40250,40250,0,0,0,0,0,0,0,0,0,16,16,24.75247525,24.75247525,39,39,39,0,0,0,0,0,0,0,0,0,0,1,48.75,39,39,0,0,0,0,0,0,2,78,2,78,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 01:53:21,287,1,1,32,128,32,32,32,0,128,128,128,0,557491.2892,6968.641115,287,0,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3484.320557,3484.320557,32,128,64,55.42562584,3072,0,0,0,0,0,0,0,0,1,96,32,128,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 02:44:05,5062517,8,6,354,3702,197,0,44.25,75.57541172,1460,0,617,681.2056958,801.1824948,2.765422812,389424.3846,1362207.627,4922748,5,5062517,723216.7143,1852037.519,4922748,12,56839,11367.8,15246.51741,33434,10,0,0,0,0,172,132,1.580241607,1.185181205,0,1460,270.4,504.4971754,254517.4,0,0,1,1,0,0,0,1,0,289.7142857,44.25,617,0,0,0,0,0,0,8,354,6,3702,8192,946,3,20,0,0,0,0,0,0,0,0,Volumetric Flooding
53,17,01/03/2018 10:11:00,1151,1,1,50,132,50,50,50,0,132,132,132,0,158123.371,1737.619461,1151,0,1151,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,868.8097307,868.8097307,50,132,77.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,116,50,132,0,0,0,0,0,0,1,50,1,132,-1,-1,0,8,0,0,0,0,0,0,0,0,Evasion
53,17,01/03/2018 03:37:50,430,1,1,44,60,44,44,44,0,60,60,60,0,241860.4651,4651.162791,430,0,430,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2325.581395,2325.581395,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74,44,60,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0,0,0,0,0,0,0,0,Application-layer
3389,6,01/03/2018 09:45:03,1402848,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1945.328361,10.69253405,100203.4286,251842.0564,968737,37,1402848,200406.8571,386269.9163,1074621,37,1339090,223181.6667,365594.9973,968737,64507,0,0,0,0,168,148,5.702684824,4.989849221,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,MitM
0,0,01/03/2018 02:49:50,118067365,21,0,0,0,0,0,0,0,0,0,0,0,0,0.177864561,5903368.25,893842.5934,8124771,4232162,118000000,5903368.25,893842.5934,8124771,4232162,0,0,0,0,0,0,0,0,0,0,0,0.177864561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,-1,-1,0,0,4504375,248863.4303,4720219,4232162,6150249.412,713642.4814,8124771,5273072,Buffer Overflow
53,17,01/03/2018 08:44:05,228,1,1,46,174,46,46,46,0,174,174,174,0,964912.2807,8771.929825,228,0,228,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4385.964912,4385.964912,46,174,88.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,133,46,174,0,0,0,0,0,0,1,46,1,174,-1,-1,0,8,0,0,0,0,0,0,0,0,MitM
3389,6,01/03/2018 10:06:33,64320,3,1,0,0,0,0,0,0,0,0,0,0,0,62.18905473,21440,37056.3691,64229,21,64320,32160,45451.40968,64299,21,0,0,0,0,0,0,0,0,0,72,32,46.64179104,15.54726368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,64000,0,20,0,0,0,0,0,0,0,0,MitM
443,6,01/03/2018 09:10:06,5106317,8,6,349,4335,192,0,43.625,74.13874541,1460,0,722.5,708.2541211,917.2951856,2.741702092,392793.6154,1365716.406,4937740,0,5106317,729473.8571,1855932.123,4937740,28,78079,15615.8,20718.11972,43763,0,0,0,0,0,172,132,1.56668691,1.175015182,0,1460,312.2666667,549.753252,302228.6381,0,0,1,1,0,0,0,1,0,334.5714286,43.625,722.5,0,0,0,0,0,0,8,349,6,4335,8192,946,3,20,0,0,0,0,0,0,0,0,DNS Abuse
3389,6,01/03/2018 04:47:54,2716654,8,9,1132,1581,661,0,141.5,222.7920235,1173,0,175.6666667,385.5612792,998.6549631,6.257697889,169790.875,294226.9056,1111653,3,2716654,388093.4286,449880.5154,1232569,3,2636378,329547.25,370126.4295,1111653,575,0,0,0,0,168,188,2.944799006,3.312898882,0,1173,150.7222222,303.4809434,92100.68301,0,0,0,1,0,0,0,0,1,159.5882353,141.5,175.6666667,0,0,0,0,0,0,8,1132,9,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Credential Attacks
443,6,01/03/2018 03:45:54,116116580,22,20,795,6876,430,0,36.13636364,100.4344351,1460,0,343.8,569.7781286,66.06291711,0.361705452,2832111.707,4470871.768,10000000,1,116000000,5529360.952,4953764.25,10000000,34,111000000,5835864.632,5054423.125,10000000,1,0,0,0,0,452,544,0.18946476,0.172240691,0,1460,178.3953488,419.8738552,176294.0543,0,0,1,1,0,0,0,1,0,182.6428571,36.13636364,343.8,0,0,0,0,0,0,22,795,20,6876,8192,980,15,20,70858.58333,172469.9476,618524,20933,9605520.25,1383043.359,10000000,5214076,Ransomware
