Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Label.1
10.152.152.11-216.58.216.142-57361-443-6,10.152.152.11,57361,216.58.216.142,443,6,24/07/2015 04:31:50 PM,119570661,306,313,169706,26398,1460,0,554.5947712418,606.8335168878,951,0,84.338658147,186.8237557494,1640.0678758479,5.1768552153,193480.033980583,726268.352664554,4999253,3,119570420,392034.163934426,1000150.80775706,5022296,38,119570230,383237.916666667,986957.5116622,4999591,5,0,0,0,0,6120,6260,2.5591562131,2.6176990023,0,1460,318.6516129032,506.3841644928,256424.922049091,0,0,0,244,619,0,0,0,1,319.1663974152,554.5947712418,84.338658147,0,0,0,0,12,5254,0,274,0,42,21142,8323,214,20,0,0,0,0,1437766368016520.0,35300407.3451021,1437766429588778.0,1437766310018418.0,Non-Tor,
10.152.152.11-173.194.33.118-41313-443-6,10.152.152.11,41313,173.194.33.118,443,6,24/07/2015 04:20:30 PM,91105707,9,9,2879,1060,1460,0,319.8888888889,598.030401494,498,0,117.7777777778,215.3397186876,43.2354912739,0.1975726943,5359159.23529412,14939441.1159717,45099575,17,91105282,11388160.25,20777138.0095638,45100043,283,91105449,11388181.125,20777090.5592039,45100000,206,0,0,0,0,180,180,0.0987863472,0.0987863472,0,1460,284.1578947368,520.4340350086,270851.584795322,0,0,0,6,18,0,0,0,1,299.9444444444,319.8888888889,117.7777777778,0,0,0,0,7,3911,0,159,0,58,14626,5386,3,20,0,0,0,0,1437765642505590.0,26177985.6809973,1437765721725190.0,1437765630620832.0,Non-Tor,
10.152.152.11-173.194.65.101-47698-443-6,10.152.152.11,47698,173.194.65.101,443,6,24/07/2015 04:12:26 PM,59650091,3,3,0,154,0,0,0.0,0.0,154,0,51.3333333333,88.9119414552,2.5817228007,0.1005866026,11930018.2,19566058.4732663,45055596,393,59650091,29825045.5,21539806.8654383,45055989,14594102,59648604,29824302.0,21540950.2571035,45056054,14592550,0,0,0,0,60,60,0.0502933013,0.0502933013,0,154,22.0,58.2065288434,3388.0,1,0,0,1,6,0,0,0,1,25.6666666667,0.0,51.3333333333,0,0,0,0,0,0,0,0,0,25,2640,1959,0,20,0,0,0,0,1437765181779288.0,31093221.9735042,1437765206526165.0,1437765146878477.0,Non-Tor,
10.152.152.11-74.125.136.101-48031-443-17,10.152.152.11,48031,74.125.136.101,443,17,24/07/2015 04:47:29 PM,4001147,6,0,6793,0,1350,43,1132.1666666667,533.5805156363,0,0,0.0,0.0,1697.763166412,1.4995699983,800229.4,664648.950190851,1746672,150986,4001147,800229.4,664648.950190851,1746672,150986,0,0.0,0.0,0,0,0,0,0,0,48,0,1.4995699983,0.0,43,1350,1163.2857142857,493.9995662231,244035.571428571,0,0,0,0,0,0,0,0,0,1357.1666666667,1132.1666666667,0.0,0,0,0,0,4,5127,1,1132,0,0,0,0,5,8,0,0,0,0,1437767250656791.0,1102872.25406341,1437767252080041.0,1437767249581203.0,Non-Tor,
10.152.152.11-173.194.112.181-47598-443-6,10.152.152.11,47598,173.194.112.181,443,6,24/07/2015 04:47:24 PM,90104814,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.066589117,18020962.8,24675651.4882835,45055838,295,90104265,45052132.5,5807.4679938851,45056239,45048026,90104519,45052259.5,5837.166478695,45056387,45048132,0,0,0,0,60,60,0.0332945585,0.0332945585,0,0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2640,2640,0,20,0,0,0,0,1437767289599880.0,36784464.3747454,1437767334653432.0,1437767244550264.0,Non-Tor,
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/2015 05:02:00 PM,119999047,4714,3823,546073,534006,172,0,115.8406873144,35.5110169777,1418,0,139.682448339,197.9270928652,9000.7298141293,71.1422316546,14057.9951968135,12358.7325284212,98838,1,119998271,25461.1226395077,11321.1845983498,112157,128,119998554,31396.7959183673,17600.5051485198,98838,73,1,0,0,0,94280,76460,39.2836453109,31.8585863436,0,1418,126.5183883814,135.5558259131,18375.3819389743,0,0,0,6419,8537,0,0,0,0,126.533208387,115.8406873144,139.682448339,0,0,0,0,6419,9000,0,63,0,62,2640,6601,4545,20,0,0,0,0,1437768181032510.0,34585609.6269001,1437768240936450.0,1437768120964116.0,Non-Tor,
10.152.152.11-216.58.217.142-54825-443-17,10.152.152.11,54825,216.58.217.142,443,17,24/07/2015 04:50:06 PM,4000906,6,0,6793,0,1350,43,1132.1666666667,533.5805156363,0,0,0.0,0.0,1697.8654334793,1.4996603269,800181.2,664662.624340123,1747272,151201,4000906,800181.2,664662.624340123,1747272,151201,0,0.0,0.0,0,0,0,0,0,0,48,0,1.4996603269,0.0,43,1350,1163.2857142857,493.9995662231,244035.571428571,0,0,0,0,0,0,0,0,0,1357.1666666667,1132.1666666667,0.0,0,0,0,0,4,5127,1,1132,0,0,0,0,5,8,0,0,0,0,1437767407984263.0,1103055.53410732,1437767409408013.0,1437767406908962.0,Non-Tor,
10.152.152.11-173.194.33.105-34481-443-6,10.152.152.11,34481,173.194.33.105,443,6,24/07/2015 04:12:06 PM,90958081,9,9,3828,340,1460,0,425.3333333333,618.1824164436,271,0,37.7777777778,90.386362049,45.8233062327,0.1978933571,5350475.35294118,14950897.5945209,45120268,19,90957550,11369693.75,20802072.9176138,45120563,154,90957683,11369710.375,20801998.4390578,45120799,19,0,0,0,0,180,180,0.0989466785,0.0989466785,0,1460,296.2105263158,538.934192947,290450.064327485,0,0,0,6,18,0,0,0,1,312.6666666667,425.3333333333,37.7777777778,0,0,0,0,7,5110,0,212,0,18,2640,2970,4,20,0,0,0,0,1437765137762980.0,26190465.9154721,1437765217021867.0,1437765126064785.0,Non-Tor,
10.152.152.11-10.152.152.10-45138-53-17,10.152.152.11,45138,10.152.152.10,53,17,24/07/2015 04:50:06 PM,409451,1,1,33,49,33,33,33.0,0.0,49,49,49.0,0.0,200.2681639561,4.8845893648,409451.0,0.0,409451,409451,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2.4422946824,2.4422946824,33,49,38.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,57.5,33.0,49.0,0,0,0,0,0,0,0,16,0,24,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/2015 04:30:00 PM,119966831,3228,3020,114394,455479,162,0,35.4380421314,39.2673316763,938,0,150.8208609272,193.4519206584,4750.2546766448,52.0810623063,19203.9108372019,19763.9554418124,132321,15,119966831,37175.9625038736,28388.2033586042,132482,114,119907762,39717.7085127525,25524.795454561,150150,184,0,0,0,0,64560,60400,26.9074374399,25.1736248664,0,938,91.1942710834,149.0141816647,22205.2263372127,0,0,0,3644,6248,0,0,0,0,91.2088668374,35.4380421314,150.8208609272,0,0,0,0,3644,4752,0,18,0,72,5960,5960,1897,20,0,0,0,0,1437766260654670.0,34620530.9555655,1437766320654390.0,1437766200723301.0,Non-Tor,
10.152.152.11-10.152.152.10-61825-53-17,10.152.152.11,61825,10.152.152.10,53,17,24/07/2015 04:51:39 PM,306255,1,1,33,49,33,33,33.0,0.0,49,49,49.0,0.0,267.7507306003,6.5305056244,306255.0,0.0,306255,306255,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3.2652528122,3.2652528122,33,49,38.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,57.5,33.0,49.0,0,0,0,0,0,0,0,16,0,24,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-173.194.40.238-46221-443-6,10.152.152.11,46221,173.194.40.238,443,6,24/07/2015 04:25:26 PM,110697866,14,13,2654,632,1189,0,189.5714285714,424.5688698842,165,0,48.6153846154,67.2266545124,29.6844024075,0.2439071409,4257610.23076923,12551945.7466588,45055572,23,110657618,8512124.46153846,17000569.5388781,45055967,381,110697471,9224789.25,17561280.2524696,45056049,660,0,0,0,0,280,260,0.1264703694,0.1174367715,0,1189,117.3571428571,307.0654670558,94289.2010582011,0,0,0,11,27,0,0,0,0,121.7037037037,189.5714285714,48.6153846154,0,0,0,0,5,4331,0,98,0,23,2257,1594,6,20,0,0,0,0,1437765994611030.0,33476921.1437808,1437766036838685.0,1437765926142502.0,Non-Tor,
10.152.152.11-173.194.33.118-41313-443-6,10.152.152.11,41313,173.194.33.118,443,6,24/07/2015 04:18:15 PM,90112533,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.066583413,18022506.6,24677744.7177674,45055836,367,90112096,45056048.0,219.2031021678,45056203,45055893,90112047,45056023.5,352.8462838121,45056273,45055774,0,0,0,0,60,60,0.0332917065,0.0332917065,0,0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14626,5386,0,20,0,0,0,0,1437765540733840.0,36787611.0832299,1437765585789399.0,1437765495678523.0,Non-Tor,
10.152.152.11-173.194.65.127-54570-443-6,10.152.152.11,54570,173.194.65.127,443,6,24/07/2015 04:10:00 PM,421362,5,3,72,79,72,0,14.4,32.199378876,79,0,26.3333333333,45.610671266,358.3616937455,18.9860499998,60194.5714285714,157282.824782679,416869,13,421362,105340.5,207813.05220077,417054,190,417945,208972.5,294010.049869898,416869,1076,0,0,0,0,112,72,11.8662812499,7.1197687499,0,79,16.7777777778,33.3383329584,1111.4444444445,1,2,0,2,7,0,0,0,0,18.875,14.4,26.3333333333,0,0,0,0,0,0,0,9,0,9,14600,913,1,20,0,0,0,0,1437765000593883.0,186611.080563829,1437765000927702.0,1437765000509764.0,Non-Tor,
173.194.33.97-10.152.152.11-443-56254-6,173.194.33.97,443,10.152.152.11,56254,6,24/07/2015 04:15:50 PM,119994993,268,252,12791,138684,308,0,47.7276119403,75.9137376521,1460,0,550.3333333333,587.9155968368,1262.3443379842,4.3335141492,231204.225433526,980730.176246359,8286094,7,119994993,449419.449438202,1333703.18470067,8324473,7,119994548,478065.928286853,1372052.06162374,8286094,32,1,0,0,0,5360,5040,2.2334265231,2.1000876262,0,1460,290.9635316699,482.6497023784,232950.735205965,0,0,0,224,520,0,0,0,0,291.5230769231,47.7276119403,550.3333333333,0,0,0,0,14,4016,0,24,0,266,21627,9520,99,20,0,0,0,0,1437765411628409.0,36047314.7182509,1437765470878860.0,1437765350884552.0,Non-Tor,
10.152.152.11-74.125.136.188-50953-5228-6,10.152.152.11,50953,74.125.136.188,5228,6,24/07/2015 04:59:26 PM,90112423,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0665834943,18022484.6,24677761.6056107,45055719,320,90111897,45055948.5,157.6848122046,45056060,45055837,90112082,45056041.0,2.8284271247,45056043,45056039,0,0,0,0,60,60,0.0332917471,0.0332917471,0,0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2373,1315,0,20,0,0,0,0,1437768011517880.0,36787627.4124935,1437768056573241.0,1437767966462325.0,Non-Tor,
10.152.152.11-173.194.112.181-47598-443-6,10.152.152.11,47598,173.194.112.181,443,6,24/07/2015 04:42:53 PM,90364600,6,7,2911,1060,1460,0,485.1666666667,700.3957214794,1060,0,151.4285714286,400.6423413898,43.9441993878,0.1438616449,7530383.33333333,17470720.3714586,44999736,16,90364008,18072801.6,24519873.1265399,44999953,115,90364167,15060694.5,23139179.3374245,45000328,16,0,0,0,0,120,140,0.0663976823,0.0774639627,0,1460,283.6428571429,545.0719934302,297103.478021978,0,0,0,4,13,0,0,0,1,305.4615384615,485.1666666667,151.4285714286,0,0,0,0,5,7941,0,223,0,81,2640,2640,4,20,0,0,0,0,1437767018751932.0,20207156.4832052,1437767064057379.0,1437766973694136.0,Non-Tor,
10.152.152.11-173.194.112.169-45235-443-6,10.152.152.11,45235,173.194.112.169,443,6,24/07/2015 04:31:16 PM,255,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7843.137254902,255.0,0.0,255,255,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,3921.568627451,3921.568627451,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2373,1398,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-74.125.136.188-50953-5228-6,10.152.152.11,50953,74.125.136.188,5228,6,24/07/2015 04:54:56 PM,90111997,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.066583809,18022399.4,24677610.7086751,45055655,368,90111629,45055814.5,378.3021279348,45056082,45055547,90111530,45055765.0,364.8670990923,45056023,45055507,0,0,0,0,60,60,0.0332919045,0.0332919045,0,0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2373,1315,0,20,0,0,0,0,1437767741181910.0,36787379.1982948,1437767786237231.0,1437767696126923.0,Non-Tor,
74.125.28.189-10.152.152.11-443-44097-6,74.125.28.189,443,10.152.152.11,44097,6,24/07/2015 04:47:55 PM,119631818,19,19,2641,4649,758,0,139.0,210.6888174009,1460,0,244.6842105263,473.0052915644,60.9369657828,0.3176412483,3233292.37837838,8363316.90821019,26965244,16,119594932,6644162.88888889,11146765.5825868,26965276,17,119592098,6644005.44444444,11146772.0799492,26965292,50,1,0,0,0,380,380,0.1588206241,0.1588206241,0,1460,189.1025641026,360.6812847983,130090.989203779,0,0,0,17,38,0,0,0,1,194.0789473684,139.0,244.6842105263,0,0,0,0,7,3565,0,69,0,122,2640,3346,11,20,0,0,0,0,1437767341763260.0,34333930.7941584,1437767395260398.0,1437767275705681.0,Non-Tor,
10.152.152.11-173.194.65.102-47874-443-6,10.152.152.11,47874,173.194.65.102,443,6,24/07/2015 04:13:25 PM,466,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4291.8454935622,466.0,0.0,466,466,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2145.9227467811,2145.9227467811,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2257,1114,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
74.125.28.189-10.152.152.11-443-44097-6,74.125.28.189,443,10.152.152.11,44097,6,24/07/2015 04:27:07 PM,101859608,15,15,3271,2543,758,0,218.0666666667,249.4082902353,1460,0,169.5333333333,402.1669636689,57.0785624857,0.2945230262,3512400.27586207,8426778.35452692,28441212,20,101859586,7275684.71428571,11118948.9738922,28480227,88,101859523,7275680.21428572,11118214.3515861,28441232,105,1,0,0,0,300,300,0.1472615131,0.1472615131,0,1460,190.2903225806,324.7727609215,105477.346236559,0,0,0,14,30,0,0,0,1,196.6333333333,218.0666666667,169.5333333333,0,0,0,0,9,4614,0,109,0,84,2640,3346,10,20,0,0,0,0,1437766054985160.0,22448732.498179,1437766129162674.0,1437766027303228.0,Non-Tor,
10.152.152.11-74.125.136.120-49134-443-6,10.152.152.11,49134,74.125.136.120,443,6,24/07/2015 04:09:48 PM,359,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5571.0306406685,359.0,0.0,359,359,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2785.5153203343,2785.5153203343,0,0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2008,1047,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
216.58.216.142-10.152.152.11-443-57361-6,216.58.216.142,443,10.152.152.11,57361,6,24/07/2015 04:52:51 PM,47,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.1914893617,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21276.5957446809,21276.5957446809,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8323,21142,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-216.58.216.142-57361-443-6,10.152.152.11,57361,216.58.216.142,443,6,24/07/2015 04:23:49 PM,118280966,296,305,169743,27048,1460,0,573.4560810811,608.0583140775,890,0,88.6819672131,180.5409101366,1663.7588164439,5.0811218434,197134.943333333,667770.512790953,5060648,4,118280733,400951.637288136,913129.7437463,5061034,17,118280632,389081.02631579,898612.091300482,5061002,9,0,0,0,0,5920,6100,2.5025159162,2.5786059272,0,1460,329.3205980066,508.7634239066,258840.221505133,0,0,0,236,601,0,0,0,1,329.8685524126,573.4560810811,88.6819672131,0,0,0,0,11,4714,0,282,0,45,21142,8323,215,20,0,0,0,0,1437765889352120.0,34881838.8882921,1437765948015308.0,1437765829734717.0,Non-Tor,
74.125.136.120-10.152.152.11-443-49132-6,74.125.136.120,443,10.152.152.11,49132,6,24/07/2015 04:13:50 PM,63,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31746.0317460317,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15873.0158730159,15873.0158730159,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1918,2640,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-173.194.121.5-49624-443-6,10.152.152.11,49624,173.194.121.5,443,6,24/07/2015 05:05:01 PM,114722290,249,270,162012,25893,1460,0,650.6506024096,609.6516410187,655,0,95.9,185.0028664502,1637.911865253,4.5239682716,221471.602316602,983564.527759847,7324600,8,114721931,462588.431451613,1384366.91491199,7324955,20,114721838,426475.234200743,1333836.61897661,7325013,8,0,0,0,0,4980,5400,2.1704587661,2.3535095054,0,1460,364.1634615385,523.8996563415,274470.849914777,0,0,0,204,519,0,0,0,1,364.8651252408,650.6506024096,95.9,0,0,0,0,13,6206,0,312,0,49,2640,2640,205,20,0,0,0,0,1437768359800750.0,33918149.5974343,1437768415877938.0,1437768301158508.0,Non-Tor,
173.194.33.97-10.152.152.11-443-56254-6,173.194.33.97,443,10.152.152.11,56254,6,24/07/2015 04:23:51 PM,119877856,268,252,13122,133549,498,0,48.9626865672,75.9988573457,1460,0,529.9563492063,585.4219049984,1223.503696963,4.337748583,230978.527938343,1036501.79680643,10438823,5,119839339,448836.475655431,1413832.53212173,10439167,5,119839420,477447.888446215,1455411.39594911,10439138,42,1,0,0,0,5360,5040,2.2356088851,2.1021396979,0,1460,281.8445297505,475.6064193923,226201.466167134,0,0,0,225,520,0,0,0,0,282.3865384615,48.9626865672,529.9563492064,0,0,0,0,15,4370,0,25,0,256,21627,9520,103,20,0,0,0,0,1437765896177070.0,35996559.341607,1437765951590773.0,1437765831752250.0,Non-Tor,
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/2015 04:16:00 PM,119971592,3530,3137,195651,421633,215,0,55.4252124646,51.497954511,1460,0,134.4064392732,191.507327208,5145.2513858448,55.5714889572,17997.5385538554,18108.9999027129,120207,21,119971592,33995.9172570135,25518.9224991703,132459,116,119928540,38242.5191326529,23893.0327297485,140889,175,1,0,0,0,70600,62740,29.4236322212,26.147856736,0,1460,92.6063287343,142.1661270541,20211.207681555,0,0,0,4129,6667,0,0,0,0,92.6202189891,55.4252124646,134.4064392732,0,0,0,0,4130,5145,0,29,0,63,5292,5292,2421,20,0,0,0,0,1437765422243320.0,34602821.8224781,1437765480521280.0,1437765360572374.0,Non-Tor,
10.152.152.11-10.152.152.10-54705-53-17,10.152.152.11,54705,10.152.152.10,53,17,24/07/2015 05:01:56 PM,10709705,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,15.3132135759,0.373493014,3569901.66666667,2855058.15205756,5422774,282003,5004928,5004928.0,0.0,5004928,5004928,5422774,5422774.0,0.0,5422774,5422774,0,0,0,0,16,16,0.186746507,0.186746507,33,49,39.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,0,0,0,0,0,0,0,16,0,24,0,0,1,8,0,0,0,0,958512083182634.0,830095809536109.0,1437768127344337.0,5004928.0,Non-Tor,
74.125.28.189-10.152.152.11-443-44097-6,74.125.28.189,443,10.152.152.11,44097,6,24/07/2015 04:22:53 PM,94932123,12,11,2333,2543,835,0,194.4166666667,261.9710110032,1460,0,231.1818181818,459.0820881241,51.3630143929,0.2422783698,4315096.5,9715053.78125941,29620214,15,94932049,8630186.27272727,12547737.3503558,29620232,64,94932105,9493210.5,12878005.3241146,29620273,151,1,0,0,0,240,220,0.126406106,0.1158722638,0,1460,206.7083333333,354.2103869008,125464.998188406,0,0,0,11,23,0,0,0,0,215.6956521739,194.4166666667,231.1818181818,0,0,0,0,8,4200,0,101,0,110,2640,3346,7,20,0,0,0,0,1437765817382210.0,17685789.2736856,1437765868596016.0,1437765773703717.0,Non-Tor,
10.152.152.11-74.125.228.192-55215-443-6,10.152.152.11,55215,74.125.228.192,443,6,24/07/2015 04:56:44 PM,119924056,208,225,138203,13212,1460,0,664.4375,586.5136789469,498,0,58.72,107.7622084565,1262.5907182459,3.6106183733,277601.981481482,1713834.94627,19155452,7,119923805,579342.053140097,2445866.64575728,19155702,40,119507698,533516.508928571,2354559.24846294,19155764,7,1,0,0,0,4160,4500,1.7344309969,1.8761873765,0,1460,349.0783410138,512.0574162569,262202.797543662,0,0,0,188,433,0,0,0,1,349.8845265589,664.4375,58.72,0,0,0,0,17,5309,0,319,0,30,2640,2640,168,20,0,0,0,0,1437767865000550.0,35888795.4034238,1437767924673526.0,1437767804789686.0,Non-Tor,
10.152.152.11-173.194.33.105-34481-443-6,10.152.152.11,34481,173.194.33.105,443,6,24/07/2015 04:34:06 PM,90933873,12,12,3812,340,1460,0,317.6666666667,561.5759210931,117,0,28.3333333333,43.4873719044,45.6595530689,0.2639280524,3953646.65217391,12978350.5002241,45108595,10,90933226,8266656.90909091,18203153.5300296,45108880,28,90933510,8266682.72727273,18203116.4138013,45109044,10,0,0,0,0,240,240,0.1319640262,0.1319640262,0,1460,224.48,482.2794072596,232593.426666667,0,0,0,8,24,0,0,0,1,233.8333333333,317.6666666667,28.3333333333,0,0,0,0,10,5403,0,158,0,14,2640,2970,5,20,0,0,0,0,1437766454783510.0,22724570.5784326,1437766537085181.0,1437766446152580.0,Non-Tor,
74.125.228.192-10.152.152.11-443-55216-6,74.125.228.192,443,10.152.152.11,55216,6,24/07/2015 04:54:53 PM,45,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,44444.4444444444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,22222.2222222222,22222.2222222222,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1047,1643,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-64.233.165.93-54040-443-6,10.152.152.11,54040,64.233.165.93,443,6,24/07/2015 04:24:52 PM,91414816,26,26,9306,6353,1460,0,357.9230769231,573.6469941054,1460,0,244.3461538462,419.5711088536,171.2960839958,0.5688355813,1792447.37254902,8826569.71073473,45095758,9,91414378,3656575.12,12458375.8262063,45096035,47,91414472,3656578.88,12458424.1382335,45096196,9,0,0,0,0,532,532,0.2844177907,0.2844177907,0,1460,295.4528301887,497.7726761839,247777.637155298,0,2,0,18,51,0,0,0,1,301.1346153846,357.9230769231,244.3461538462,0,0,0,0,23,11928,0,178,0,122,14600,2221,13,20,0,0,0,0,1437765896542630.0,15474233.686882,1437765983613413.0,1437765892199384.0,Non-Tor,
10.152.152.11-173.194.112.169-45235-443-6,10.152.152.11,45235,173.194.112.169,443,6,24/07/2015 04:27:06 PM,100264556,17,19,2313,5646,1349,0,136.0588235294,321.9723339412,1460,0,297.1578947368,507.2304169768,79.3799954592,0.3590501114,2864701.6,10634615.8692602,45119461,0,100264185,6266511.5625,15284517.884518,45119979,21,100264149,5570230.5,14499594.6456721,45119832,23,0,0,0,0,352,392,0.1695514415,0.1894986699,0,1460,215.1081081081,427.2053750041,182504.432432432,0,2,0,14,35,0,0,0,1,221.0833333333,136.0588235294,297.1578947368,0,0,0,0,13,5080,0,64,0,156,14600,1398,9,20,0,0,0,0,1437766034769640.0,20869835.443783,1437766126845090.0,1437766026581456.0,Non-Tor,
173.194.65.127-10.152.152.11-19305-34697-6,173.194.65.127,19305,10.152.152.11,34697,6,24/07/2015 04:09:55 PM,37,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,54054.0540540541,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27027.027027027,27027.027027027,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2320,2052,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
173.194.113.54-10.152.152.11-443-50902-6,173.194.113.54,443,10.152.152.11,50902,6,24/07/2015 05:06:03 PM,33,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60606.0606060606,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,30303.0303030303,30303.0303030303,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1412,2257,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
