L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label
54316,3306,6,0.0,434,497,7,6,27,4294768,0
3306,57144,6,20.0,294,120,4,3,29,4294967,0
49006,3306,6,0.0,434,497,7,6,27,4294769,0
35147,18228,17,0.0,28,0,1,0,0,0,0
3238,1,6,238.0,40,40,1,1,20,4294967,0
48568,3306,6,0.0,434,497,7,6,27,4294768,0
4140,1,6,238.0,40,40,1,1,20,4294967,0
57005,32772,17,0.0,28,0,1,0,0,0,0
3306,38774,6,20.0,294,120,4,3,29,4294967,0
53760,3306,6,0.0,434,497,7,6,27,4294768,0
56772,53,17,0.0,148,0,2,0,0,4289924,0
49032,3306,6,0.0,434,497,7,6,27,4294768,0
58028,8883,6,222.178,39514,5200,100,100,24,4176475,0
34401,22739,17,0.0,28,0,1,0,0,0,0
42561,53,17,0.0,148,0,2,0,0,4289919,0
55590,53,17,5.126,72,72,1,1,0,4294959,0
57361,53,17,0.0,144,0,2,0,0,4292466,0
56702,123,17,0.0,76,76,1,1,0,4294951,0
53585,1419,17,0.0,28,0,1,0,0,0,0
48472,3306,6,0.0,434,497,7,6,27,4294769,0
48668,3306,6,0.0,434,497,7,6,27,4294758,0
43251,53,17,0.0,148,0,2,0,0,4289919,0
48834,3306,6,0.0,434,497,7,6,27,4294769,0
47844,47915,17,0.0,28,0,1,0,0,0,0
48290,53,17,0.0,148,0,2,0,0,4289915,0
36850,20851,17,0.0,28,0,1,0,0,0,0
36228,46093,17,0.0,28,0,1,0,0,0,0
47844,19687,17,0.0,28,0,1,0,0,0,0
4419,1,6,238.0,40,40,1,1,20,4294967,0
35738,513,6,0.0,373,269,5,5,31,4284869,0
36850,49207,17,0.0,28,0,1,0,0,0,0
50979,53,17,0.0,148,0,2,0,0,4289925,0
47636,53,17,0.0,222,0,3,0,0,3840471,0
36662,53,17,0.0,148,0,2,0,0,4289919,0
36228,18987,17,0.0,28,0,1,0,0,0,0
47844,517,17,0.0,28,0,1,0,0,0,0
39709,1053,17,0.0,28,0,1,0,0,0,0
54637,53,17,5.126,72,72,1,1,0,4294959,0
4045,1,6,238.0,40,40,1,1,20,4294967,0
35103,49202,17,0.0,28,0,1,0,0,0,0
40042,3306,6,0.0,434,497,7,6,27,4294768,0
36228,49195,17,0.0,28,0,1,0,0,0,0
47844,18683,17,0.0,28,0,1,0,0,0,0
47844,3130,17,0.0,28,0,1,0,0,0,0
80,80,6,7.0,236880,0,840,0,0,4175039,0
47264,53,17,0.0,148,0,2,0,0,4289919,0
60905,53,17,0.0,148,0,2,0,0,4289919,0
80,80,17,0.0,2306992,0,2504,0,0,4175754,0
27349,53,17,0.0,68,789,1,1,0,4294957,0
80,57408,6,7.0,1340,615,4,4,27,4261295,0
48904,3306,6,0.0,434,497,7,6,27,4294769,0
36934,686,17,0.0,28,0,1,0,0,0,0
0,0,6,0.0,1205208,0,1317,0,0,4175076,0
47844,40915,17,0.0,28,0,1,0,0,0,0
47844,49153,17,0.0,28,0,1,0,0,0,0
54426,3306,6,0.0,434,497,7,6,27,4294768,0
36228,1455,17,0.0,28,0,1,0,0,0,0
34690,53,17,0.0,148,0,2,0,0,4289925,0
2516,1,6,238.0,40,40,1,1,20,4294967,0
42382,53,17,5.178,122,344,1,1,0,4294730,0
40302,3306,6,0.0,434,497,7,6,27,4294769,0
37023,53,17,0.0,148,0,2,0,0,4289919,0
48758,3306,6,0.0,434,497,7,6,27,4294769,0
34401,657,17,0.0,28,0,1,0,0,0,0
57004,34038,17,0.0,28,0,1,0,0,0,0
4052,1,6,238.0,40,40,1,1,20,4294967,0
80,80,17,0.0,2317931,0,2517,0,0,4175013,0
40561,53,17,0.0,148,0,2,0,0,4289919,0
49082,53,17,0.0,148,0,2,0,0,4289919,0
44535,53,17,5.126,72,72,1,1,0,4294960,0
45849,53,17,0.0,148,0,2,0,0,4289919,0
44055,53,17,5.126,72,72,1,1,0,4294959,0
53856,3306,6,0.0,434,497,7,6,27,4294769,0
40727,18676,17,0.0,28,0,1,0,0,0,0
51095,53,17,5.126,67,245,1,1,0,4294787,0
4512,1,6,238.0,40,40,1,1,20,4294967,0
58271,53,17,5.126,62,137,1,1,0,4294959,0
33331,53,17,0.0,144,0,2,0,0,4292467,0
47384,53,17,0.0,148,0,2,0,0,4289919,0
80,80,6,7.0,202194,0,717,0,0,4175149,0
57004,1036,17,0.0,28,0,1,0,0,0,0
58028,8883,6,222.178,37225,2964,57,57,24,4179916,0
3306,58678,6,20.0,294,120,4,3,29,4294967,0
80,80,17,0.0,860213,0,913,0,0,3430674,0
365,565,17,0.0,237314,0,5159,0,0,4174983,0
26763,53,17,5.178,84,254,1,1,0,4294732,0
2140,1,6,238.0,40,40,1,1,20,4294967,0
54230,3306,6,0.0,434,497,7,6,27,4294769,0
47844,42,17,0.0,28,0,1,0,0,0,0
48862,3306,6,0.0,434,497,7,6,27,4294769,0
365,565,17,0.0,66194,0,1439,0,0,4175134,0
4261,1,6,238.0,40,40,1,1,20,4294967,0
48664,3306,6,0.0,434,497,7,6,27,4294769,0
365,565,17,0.0,224112,0,4872,0,0,4175002,0
48778,3306,6,0.0,434,497,7,6,27,4294769,0
41307,53,17,5.126,62,137,1,1,0,4294823,0
42579,53,17,0.0,148,0,2,0,0,4289920,0
80,80,6,7.0,2105351,0,2296,0,0,4190621,0
49148,53,17,5.126,50,125,1,1,0,4294959,0
49397,53,17,0.0,148,0,2,0,0,4289919,0
37725,53,17,5.126,67,245,1,1,0,4294822,0
41307,8883,6,222.178,36524,2288,44,44,24,4179918,0
80,8080,6,7.0,2434858,2476145,2504,2504,0,4175759,0
54084,3306,6,0.0,434,497,7,6,27,4294769,0
53225,53,17,5.126,67,245,1,1,0,4294821,0
61786,49189,17,0.0,28,0,1,0,0,0,0
3831,1,6,238.0,40,40,1,1,20,4294967,0
39709,944,17,0.0,28,0,1,0,0,0,0
48466,53,17,0.0,148,0,2,0,0,4289919,0
37265,53,17,0.0,148,0,2,0,0,4289919,0
48922,3306,6,0.0,434,497,7,6,27,4294769,0
61787,30718,17,0.0,28,0,1,0,0,0,0
365,565,17,0.0,55062,0,1197,0,0,4175078,0
80,59428,6,7.0,770,694,5,7,31,4294967,0
36228,20411,17,0.0,28,0,1,0,0,0,0
54048,3306,6,0.0,434,497,7,6,27,4294769,0
35045,53,17,5.126,50,125,1,1,0,4294959,0
41753,53,17,0.0,148,0,2,0,0,4289919,0
52881,53,17,0.0,148,0,2,0,0,4289919,0
80,80,6,7.0,236880,0,840,0,0,4175099,0
35809,53,17,0.0,148,0,2,0,0,4289922,0
3306,55954,6,20.0,294,120,4,3,29,4294967,0
80,80,6,7.0,236598,0,839,0,0,4175179,0
54334,3306,6,0.0,434,497,7,6,27,4294769,0
59091,53,17,0.0,148,0,2,0,0,4289927,0
48746,3306,6,0.0,434,497,7,6,27,4294769,0
50342,36669,17,0.0,28,0,1,0,0,0,0
39710,19935,17,0.0,28,0,1,0,0,0,0
0,0,1,0.0,160,0,4,0,0,4294701,0
37045,123,17,0.0,76,76,1,1,0,4294960,0
56534,53,17,5.24,85,222,1,1,0,4294716,0
57073,53,17,0.0,148,0,2,0,0,4289920,0
2136,1,6,238.0,40,40,1,1,20,4294967,0
80,80,6,7.0,159330,0,565,0,0,4214381,0
53145,53,17,5.126,62,137,1,1,0,4294823,0
39207,53,17,0.0,148,0,2,0,0,4289919,0
50342,23980,17,0.0,28,0,1,0,0,0,0
3306,55872,6,20.0,294,120,4,3,29,4294967,0
49008,123,17,0.0,76,76,1,1,0,4294960,0
80,8080,6,7.0,2451480,2491320,2520,2520,0,4174990,0
58274,53,17,5.126,62,137,1,1,0,4294823,0
54156,53,17,0.0,148,0,2,0,0,4289928,0
41287,53,17,0.0,148,0,2,0,0,4289919,0
51374,53,17,0.0,81,299,1,1,0,4294714,0
36849,43967,17,0.0,28,0,1,0,0,0,0
8080,80,6,7.0,4539216,4249345,4576,4576,0,0,0
57004,43094,17,0.0,28,0,1,0,0,0,0
2485,1,6,238.0,40,40,1,1,20,4294967,0
80,50110,6,7.0,1340,934,4,6,31,4252843,0
54714,53,17,0.0,144,0,2,0,0,4292467,0
3433,1,6,238.0,40,40,1,1,20,4294967,0
3456,80,17,0.0,8974507,9407695,9588,9587,0,4174969,0
3456,80,17,0.0,2522257,2479398,2507,2507,0,4175622,0
41596,53,17,0.0,148,0,2,0,0,4289919,0
37100,3306,6,0.0,434,497,7,6,27,4294769,0
58404,53,17,5.126,67,245,1,1,0,4294822,0
54296,3306,6,0.0,434,497,7,6,27,4294768,0
51930,53,17,5.126,50,125,1,1,0,4294823,0
40130,3306,6,0.0,434,497,7,6,27,4294769,0
3456,80,17,0.0,2534640,2490960,2520,2520,0,4174996,0
53585,45441,17,0.0,28,0,1,0,0,0,0
40642,53,17,0.0,148,0,2,0,0,4289919,0
50342,18832,17,0.0,28,0,1,0,0,0,0
47844,21674,17,0.0,28,0,1,0,0,0,0
45246,53,17,5.126,72,72,1,1,0,4294960,0
51573,53,17,0.0,148,0,2,0,0,4289919,0
36850,18835,17,0.0,28,0,1,0,0,0,0
57004,17417,17,0.0,28,0,1,0,0,0,0
50437,53,17,5.178,79,216,1,1,0,4294959,0
38037,53,17,0.0,148,0,2,0,0,4289921,0
3899,1,6,238.0,40,40,1,1,20,4294967,0
53263,53,17,0.0,148,0,2,0,0,4289919,0
59669,53,17,5.126,72,72,1,1,0,4294960,0
40184,3306,6,0.0,434,497,7,6,27,4294769,0
48750,3306,6,0.0,434,497,7,6,27,4294768,0
0,0,6,0.0,1361041,0,1559,0,0,4175016,0
57657,53,17,0.0,144,0,2,0,0,4292466,0
53964,3306,6,0.0,434,497,7,6,27,4294769,0
39913,53,17,0.0,148,0,2,0,0,4289919,0
2178,1,6,238.0,40,40,1,1,20,4294967,0
41307,8883,6,222.178,36542,2236,43,43,24,4175924,0
60569,53,17,0.0,148,0,2,0,0,4289919,0
41859,55544,17,0.0,28,0,1,0,0,0,0
48505,53,17,0.0,148,0,2,0,0,4289919,0
48972,3306,6,0.0,434,497,7,6,27,4294768,0
38839,53,17,0.0,148,0,2,0,0,4289919,0
80,53846,6,7.0,754,510,5,5,27,4294817,0
41859,19415,17,0.0,28,0,1,0,0,0,0
39590,53,17,0.0,148,0,2,0,0,4289928,0
3306,37998,6,20.0,170,80,2,2,29,4294967,0
54780,443,6,91.178,2109,4132,18,14,27,4232981,0
80,80,6,7.0,202476,0,718,0,0,4175085,0
4029,1,6,238.0,40,40,1,1,20,4294967,0
41307,8883,6,222.178,37855,2704,52,52,24,4175273,0
80,42560,6,7.0,710,686,4,5,27,4289877,0
34402,19315,17,0.0,28,0,1,0,0,0,0
3306,52376,6,20.0,294,120,4,3,29,4294967,0
43940,53,17,0.0,148,0,2,0,0,4289919,0
1466,1,6,238.0,40,40,1,1,20,4294967,0
3306,51622,6,20.0,294,120,4,3,29,4294967,0
39766,3306,6,0.0,434,497,7,6,27,4294769,0
53926,3306,6,0.0,434,497,7,6,27,4294768,0
40054,3306,6,0.0,434,497,7,6,27,4294768,0
2141,1,6,238.0,40,40,1,1,20,4294967,0
80,80,6,7.0,236880,0,840,0,0,4175095,0
41859,9200,17,0.0,28,0,1,0,0,0,0
4057,1,6,238.0,40,40,1,1,20,4294967,0
36228,445,17,0.0,28,0,1,0,0,0,0
80,80,6,7.0,906348,0,3214,0,0,4174995,0
4552,1,6,238.0,40,40,1,1,20,4294967,0
4345,1,6,238.0,40,40,1,1,20,4294967,0
57888,53,17,0.0,148,0,2,0,0,4289929,0
48770,53,17,0.0,148,0,2,0,0,4289919,0
48872,3306,6,0.0,434,497,7,6,27,4294766,0
41860,16939,17,0.0,28,0,1,0,0,0,0
80,80,6,7.0,2417135,0,2636,0,0,4175031,0
3153,1,6,238.0,40,40,1,1,20,4294967,0
39904,3306,6,0.0,434,497,7,6,27,4294769,0
40100,3306,6,0.0,434,497,7,6,27,4294769,0
39135,53,17,0.0,218,0,3,0,0,705995,0
40397,53,17,5.126,72,72,1,1,0,4294959,0
37414,3306,6,0.0,434,497,7,6,27,4294769,0
58038,53,17,5.126,72,72,1,1,0,4294960,0
53585,24854,17,0.0,28,0,1,0,0,0,0
4123,1,6,238.0,40,40,1,1,20,4294967,0
41859,49176,17,0.0,28,0,1,0,0,0,0
60424,53,17,0.0,144,0,2,0,0,4292466,0
47927,18113,17,0.0,28,0,1,0,0,0,0
59820,513,6,0.0,186,164,3,3,30,4294965,0
37344,3306,6,0.0,434,497,7,6,27,4294769,0
48687,53,17,5.126,72,72,1,1,0,4294960,0
41893,53,17,0.0,148,0,2,0,0,4289919,0
80,80,6,7.0,2407786,0,2626,0,0,4175624,0
56947,53,17,0.0,144,0,2,0,0,4289923,0
2099,1,6,238.0,40,40,1,1,20,4294967,0
58917,443,6,91.239,6018,143433,88,109,26,4293748,0
37234,3306,6,0.0,434,497,7,6,27,4294767,0
36228,41308,17,0.0,28,0,1,0,0,0,0
40600,53,17,5.126,67,245,1,1,0,4294822,0
3306,54010,6,0.0,497,434,6,7,27,4294769,0
59341,53,17,0.0,144,0,2,0,0,4292467,0
3306,33002,6,20.0,294,120,4,3,29,4294967,0
39936,3306,6,0.0,434,497,7,6,27,4294769,0
53567,53,17,5.126,50,125,1,1,0,4294824,0
41307,8883,6,222.178,36531,2236,43,43,24,4179919,0
36228,51456,17,0.0,28,0,1,0,0,0,0
35103,20560,17,0.0,28,0,1,0,0,0,0
55002,53,17,5.126,50,125,1,1,0,4294824,0
36764,3306,6,0.0,434,497,7,6,27,4294769,0
48340,53,17,0.0,148,0,2,0,0,4289919,0
4000,1,6,238.0,40,40,1,1,20,4294967,0
4433,43055,6,0.0,162,52,1,1,24,4294967,0
35147,54807,17,0.0,28,0,1,0,0,0,0
3306,37992,6,20.0,294,120,4,3,29,4294967,0
54152,3306,6,0.0,434,497,7,6,27,4294769,0
80,80,6,7.0,2407612,0,2627,0,0,4175026,0
3799,1,6,238.0,40,40,1,1,20,4294967,0
54136,3306,6,0.0,434,497,7,6,27,4294768,0
3972,1,6,238.0,40,40,1,1,20,4294967,0
33055,53,17,0.0,148,0,2,0,0,4289921,0
80,80,6,7.0,913398,0,3239,0,0,4175014,0
58743,53,17,0.0,148,0,2,0,0,4289919,0
80,80,6,7.0,913398,0,3239,0,0,4175013,0
57004,1030,17,0.0,28,0,1,0,0,0,0
39231,53,17,5.126,50,125,1,1,0,4294959,0
80,34416,6,7.0,811,417,5,5,27,4294717,0
0,0,6,0.0,1361041,0,1559,0,0,4175004,0
37412,3306,6,0.0,434,497,7,6,27,4294768,0
51522,513,6,0.0,373,269,5,5,31,4284875,0
39940,3306,6,0.0,434,497,7,6,27,4294768,0
4035,1,6,238.0,40,40,1,1,20,4294967,0
36849,63420,17,0.0,28,0,1,0,0,0,0
58431,53,17,0.0,144,0,2,0,0,4292467,0
49150,3306,6,0.0,434,497,7,6,27,4294769,0
46788,53,17,0.0,148,0,2,0,0,4289922,0
41307,8883,6,222.178,16972,1092,21,21,24,4242023,0
47934,18113,17,0.0,28,0,1,0,0,0,0
80,80,17,0.0,9014715,0,9535,0,0,4174985,0
54753,53,17,0.0,148,0,2,0,0,4289919,0
53864,3306,6,0.0,434,497,7,6,27,4294768,0
36229,32931,17,0.0,28,0,1,0,0,0,0
47844,21167,17,0.0,28,0,1,0,0,0,0
80,36034,6,7.0,718,592,4,5,30,4294967,0
3349,1,6,238.0,40,40,1,1,20,4294967,0
46156,123,17,0.0,76,76,1,1,0,4294959,0
57886,53,17,0.0,148,0,2,0,0,4289920,0
47852,631,17,0.0,28,0,1,0,0,0,0
3306,39492,6,0.0,497,434,6,7,27,4294769,0
38213,443,6,91.178,895,4082,10,7,27,4288846,0
48390,53,17,5.126,50,125,1,1,0,4294823,0
46543,53,17,5.126,50,125,1,1,0,4294959,0
50084,8180,6,0.0,314,4664,6,6,31,4284871,0
60338,53,17,0.0,592,0,8,0,0,4287902,0
80,80,6,7.0,236880,0,840,0,0,4174999,0
57205,53,17,0.0,148,0,2,0,0,4289919,0
35103,49193,17,0.0,28,0,1,0,0,0,0
80,33704,6,7.0,44,40,1,1,22,4294967,0
4446,1,6,238.0,40,40,1,1,20,4294967,0
1453,1,6,238.0,40,40,1,1,20,4294967,0
80,47724,6,7.0,738,877,5,5,27,4294904,0
51224,53,17,5.126,62,137,1,1,0,4294823,0
3307,1,6,238.0,40,40,1,1,20,4294967,0
57005,16739,17,0.0,28,0,1,0,0,0,0
57004,62958,17,0.0,28,0,1,0,0,0,0
54034,3306,6,0.0,434,497,7,6,27,4294769,0
48674,3306,6,0.0,434,497,7,6,27,4294769,0
4177,1,6,238.0,40,40,1,1,20,4294967,0
37313,53,17,5.126,67,245,1,1,0,4294730,0
47844,27707,17,0.0,28,0,1,0,0,0,0
45461,53,17,5.24,85,286,1,1,0,4294736,0
42392,8883,6,222.178,39003,5044,97,97,24,4177553,0
61787,27707,17,0.0,28,0,1,0,0,0,0
365,565,17,0.0,19366,0,421,0,0,4259867,0
3911,1,6,238.0,40,40,1,1,20,4294967,0
60462,5355,17,0.0,104,0,2,0,0,4294870,0
36228,34125,17,0.0,28,0,1,0,0,0,0
38181,53,17,5.126,67,245,1,1,0,4294706,0
36850,407,17,0.0,28,0,1,0,0,0,0
36818,53,17,5.126,50,125,1,1,0,4294824,0
36432,53,17,0.0,148,0,2,0,0,4289919,0
36228,6970,17,0.0,28,0,1,0,0,0,0
4422,1,6,238.0,40,40,1,1,20,4294967,0
36941,686,17,0.0,28,0,1,0,0,0,0
0,0,6,0.0,1360798,0,1559,0,0,4175053,0
3306,47852,6,20.0,170,80,2,2,29,4294967,0
40248,3306,6,0.0,434,497,7,6,27,4294769,0
80,38116,6,7.0,60,52,1,1,18,4294967,0
54346,3306,6,0.0,434,497,7,6,27,4294769,0
41307,8883,6,222.178,36975,2444,47,47,24,4179925,0
4012,1,6,238.0,40,40,1,1,20,4294967,0
46662,53,17,0.0,148,0,2,0,0,4289924,0
80,80,6,7.0,8839742,0,9586,0,0,4174988,0
4110,1,6,238.0,40,40,1,1,20,4294967,0
36228,786,17,0.0,28,0,1,0,0,0,0
64849,53,17,5.178,80,366,1,1,0,4294730,0
53585,49161,17,0.0,28,0,1,0,0,0,0
4370,1,6,238.0,40,40,1,1,20,4294967,0
47844,17505,17,0.0,28,0,1,0,0,0,0
53894,3306,6,0.0,434,497,7,6,27,4294768,0
53585,1059,17,0.0,28,0,1,0,0,0,0
365,565,17,0.0,233404,0,5074,0,0,4174995,0
34968,53,17,5.126,50,125,1,1,0,4294823,0
43421,53,17,0.0,148,0,2,0,0,4289919,0
8080,80,6,7.0,9466867,8867917,9545,9545,0,4174977,0
47013,53,17,5.126,72,72,1,1,0,4294957,0
58852,53,17,0.0,592,0,8,0,0,4287939,0
57004,17455,17,0.0,28,0,1,0,0,0,0
80,48844,6,7.0,1354,278,5,5,27,4294758,0
36984,3306,6,0.0,434,497,7,6,27,4294769,0
58028,8883,6,222.178,37384,2496,48,48,24,4176090,0
3306,52678,6,20.0,294,120,4,3,29,4294967,0
43735,53,17,0.0,144,0,2,0,0,4292466,0
36228,23781,17,0.0,28,0,1,0,0,0,0
51518,513,6,0.0,252,164,3,3,30,4294965,0
80,8080,6,7.0,2450596,2490250,2519,2519,0,4175022,0
2130,1,6,238.0,40,40,1,1,20,4294967,0
48766,3306,6,0.0,434,497,7,6,27,4294770,0
34619,53,17,0.0,148,0,2,0,0,4289919,0
80,80,6,7.0,87138,0,309,0,0,3430658,0
19393,53,17,5.239,84,89,1,1,0,4294794,0
41584,53,17,5.126,62,137,1,1,0,4294823,0
45357,53,17,5.126,50,125,1,1,0,4294959,0
3428,1,6,238.0,40,40,1,1,20,4294967,0
50342,45685,17,0.0,28,0,1,0,0,0,0
1487,1,6,238.0,40,40,1,1,20,4294967,0
36313,53,17,0.0,148,0,2,0,0,4289920,0
36849,18835,17,0.0,28,0,1,0,0,0,0
3834,1,6,238.0,40,40,1,1,20,4294967,0
39563,53,17,0.0,144,0,2,0,0,4289921,0
80,8080,6,7.0,2450349,2490360,2519,2519,0,4175087,0
1474,1,6,238.0,40,40,1,1,20,4294967,0
5720,53,17,5.178,79,216,1,1,0,4294675,0
36849,17533,17,0.0,28,0,1,0,0,0,0
36734,3306,6,0.0,434,497,7,6,27,4294768,0
49338,8883,6,222.178,37323,2756,53,53,24,4179929,0
42463,53,17,0.0,148,0,2,0,0,4289920,0
1429,1,6,238.0,40,40,1,1,20,4294967,0
80,80,6,7.0,202476,0,718,0,0,4175054,0
3072,1,6,238.0,40,40,1,1,20,4294967,0
56143,53,17,5.126,62,137,1,1,0,4294822,0
57005,17321,17,0.0,28,0,1,0,0,0,0
34405,631,17,0.0,28,0,1,0,0,0,0
36849,49208,17,0.0,28,0,1,0,0,0,0
80,80,17,0.0,2307532,0,2504,0,0,4175759,0
39762,3306,6,0.0,434,497,7,6,27,4294769,0
46227,5353,17,0.0,69,0,1,0,0,0,0
3815,1,6,238.0,40,40,1,1,20,4294967,0
3761,1,6,238.0,40,40,1,1,20,4294967,0
80,80,17,0.0,9075208,0,9599,0,0,4174972,0
41860,37843,17,0.0,28,0,1,0,0,0,0
36716,3306,6,0.0,434,497,7,6,27,4294769,0
80,80,17,0.0,677637,0,736,0,0,4259867,0
39704,3306,6,0.0,434,497,7,6,27,4294768,0
4133,1,6,238.0,40,40,1,1,20,4294967,0
3435,1,6,238.0,40,40,1,1,20,4294967,0
38265,53,17,0.0,148,0,2,0,0,4289919,0
36228,41446,17,0.0,28,0,1,0,0,0,0
4027,1,6,238.0,40,40,1,1,20,4294967,0
54819,53,17,0.0,148,0,2,0,0,4289924,0
59552,8883,6,222.178,34938,3224,63,62,24,4178710,0
3430,1,6,238.0,40,40,1,1,20,4294967,0
54363,53,17,0.0,148,0,2,0,0,4289923,0
49586,53,17,0.0,148,0,2,0,0,4289925,0
35147,51905,17,0.0,28,0,1,0,0,0,0
45622,53,17,0.0,148,0,2,0,0,4289919,0
50342,32776,17,0.0,28,0,1,0,0,0,0
61786,61481,17,0.0,28,0,1,0,0,0,0
3306,48638,6,20.0,294,120,4,3,29,4294966,0
33522,53,17,0.0,148,0,2,0,0,4289925,0
35104,1037,17,0.0,28,0,1,0,0,0,0
48478,3306,6,0.0,434,497,7,6,27,4294768,0
55412,53,17,0.0,148,0,2,0,0,4289919,0
80,80,6,7.0,2034490,0,2154,0,0,4175006,0
53585,45722,17,0.0,28,0,1,0,0,0,0
45564,53,17,0.0,148,0,2,0,0,4289919,0
36228,16786,17,0.0,28,0,1,0,0,0,0
4082,1,6,238.0,40,40,1,1,20,4294967,0
53282,53,17,0.0,148,0,2,0,0,4289919,0
39858,3306,6,0.0,434,497,7,6,27,4294769,0
34401,21898,17,0.0,28,0,1,0,0,0,0
80,80,17,0.0,2320355,0,2518,0,0,4175021,0
37635,53,17,0.0,148,0,2,0,0,4289923,0
4172,1,6,238.0,40,40,1,1,20,4294967,0
38042,53,17,0.0,148,0,2,0,0,4289925,0
80,57402,6,7.0,1340,757,4,4,27,4261298,0
3306,39124,6,20.0,294,120,4,3,29,4294967,0
36850,7938,17,0.0,28,0,1,0,0,0,0
34749,53,17,0.0,148,0,2,0,0,4289922,0
3306,58708,6,20.0,294,120,4,3,29,4294967,0
3381,1,6,238.0,40,40,1,1,20,4294967,0
35148,20710,17,0.0,28,0,1,0,0,0,0
58028,8883,6,222.178,37688,2808,54,54,24,4177176,0
54414,3306,6,0.0,434,497,7,6,27,4294769,0
80,54470,6,7.0,1283,299,4,5,27,4294804,0
53280,19096,17,0.0,28,0,1,0,0,0,0
3762,1,6,238.0,40,40,1,1,20,4294967,0
41859,20164,17,0.0,28,0,1,0,0,0,0
50342,16938,17,0.0,28,0,1,0,0,0,0
60076,53,17,5.126,50,125,1,1,0,4294959,0
39710,19687,17,0.0,28,0,1,0,0,0,0
46763,53,17,0.0,144,0,2,0,0,4292466,0
36318,514,17,17.0,28,0,1,0,0,0,0
4300,1,6,238.0,40,40,1,1,20,4294967,0
34401,19161,17,0.0,28,0,1,0,0,0,0
54270,3306,6,0.0,434,497,7,6,27,4294769,0
50343,16938,17,0.0,28,0,1,0,0,0,0
80,54996,6,7.0,770,836,5,7,31,4294967,0
3751,1,6,238.0,40,40,1,1,20,4294967,0
4509,1,6,238.0,40,40,1,1,20,4294967,0
34673,53,17,0.0,144,0,2,0,0,4289922,0
33163,559,17,0.0,28,0,1,0,0,0,0
35147,19956,17,0.0,28,0,1,0,0,0,0
42365,53,17,0.0,148,0,2,0,0,4289919,0
8909,53,17,5.239,71,1202,1,1,0,4294945,0
43620,53,17,5.126,67,245,1,1,0,4294676,0
44155,53,17,5.126,62,137,1,1,0,4294824,0
45049,53,17,5.126,67,245,1,1,0,4294822,0
36980,3306,6,0.0,434,497,7,6,27,4294769,0
49768,53,17,5.126,62,137,1,1,0,4294823,0
33796,53,17,5.126,50,125,1,1,0,4294824,0
45291,53,17,0.0,148,0,2,0,0,4289925,0
50343,1038,17,0.0,28,0,1,0,0,0,0
39914,3306,6,0.0,434,497,7,6,27,4294768,0
8080,80,6,7.0,9519766,8918520,9598,9598,0,4174973,0
3306,55042,6,20.0,294,120,4,3,29,4294967,0
80,80,6,7.0,885480,0,3140,0,0,4174992,0
0,0,6,0.0,4012839,0,5758,0,0,4174993,0
365,565,17,0.0,55016,0,1196,0,0,4175068,0
52988,53,17,0.0,148,0,2,0,0,4289919,0
53802,3306,6,0.0,434,497,7,6,27,4294768,0
3105,1,6,238.0,40,40,1,1,20,4294967,0
51937,53,17,0.0,144,0,2,0,0,4289926,0
3306,44448,6,20.0,294,120,4,3,29,4294966,0
56556,53,17,0.0,148,0,2,0,0,4289925,0
50342,18994,17,0.0,28,0,1,0,0,0,0
52529,53,17,5.126,67,245,1,1,0,4294695,0
53586,6050,17,0.0,28,0,1,0,0,0,0
36482,53,17,5.126,62,137,1,1,0,4294822,0
13512,53,17,5.239,84,89,1,1,0,4294787,0
80,8080,6,7.0,2065641,2303838,2154,2154,0,4175028,0
57004,49220,17,0.0,28,0,1,0,0,0,0
57081,2223,17,0.0,28,0,1,0,0,0,0
3306,44914,6,20.0,294,120,4,3,29,4294967,0
39940,53,17,5.126,67,245,1,1,0,4294822,0
3306,58940,6,20.0,294,120,4,3,29,4294967,0
41859,29810,17,0.0,28,0,1,0,0,0,0
56833,53,17,0.0,144,0,2,0,0,4292466,0
57030,53,17,0.0,148,0,2,0,0,4289927,0
80,54348,6,7.0,1348,686,4,5,30,4294967,0
138,138,17,0.0,3031,0,14,0,0,4271767,0
39744,3306,6,0.0,434,497,7,6,27,4294769,0
49004,3306,6,0.0,434,497,7,6,27,4294768,0
54424,3306,6,0.0,434,497,7,6,27,4294769,0
45127,53,17,5.126,72,72,1,1,0,4294959,0
35103,2161,17,0.0,28,0,1,0,0,0,0
3456,80,17,0.0,2533736,2489794,2519,2519,0,4175024,0
34143,53,17,5.126,67,245,1,1,0,4294821,0
41859,63420,17,0.0,28,0,1,0,0,0,0
80,8080,6,7.0,2451480,2491320,2520,2520,0,4175003,0
39830,3306,6,0.0,434,497,7,6,27,4294768,0
80,80,17,0.0,2028585,0,2152,0,0,4175003,0
3402,1,6,238.0,40,40,1,1,20,4294967,0
58225,53,17,0.0,148,0,2,0,0,4289919,0
41697,53,17,0.0,148,0,2,0,0,4289919,0
37668,53,17,0.0,148,0,2,0,0,4289922,0
60226,53,17,0.0,148,0,2,0,0,4289914,0
365,565,17,0.0,237268,0,5158,0,0,4174996,0
48622,3306,6,0.0,434,497,7,6,27,4294769,0
4506,1,6,238.0,40,40,1,1,20,4294967,0
