Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8.128.192.168-123.84.192.168-0-0-0,123.84.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:07 PM,24568518,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0814049915424284,24568518.0,0.0,24568518.0,24568518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0407024957712142,0.0407024957712142,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,24568518.0,0.0,24568518.0,24568518.0,Bot
241.2.192.168-8.128.192.168-0-0-0,241.2.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:06 PM,20088013,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0995618630872052,20088013.0,0.0,20088013.0,20088013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0497809315436026,0.0497809315436026,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,20088013.0,0.0,20088013.0,20088013.0,Bot
8.128.192.168-34.6.192.168-0-0-0,34.6.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:05 PM,22267830,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0898156668162097,22267830.0,0.0,22267830.0,22267830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0449078334081048,0.0449078334081048,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,22267830.0,0.0,22267830.0,22267830.0,Bot
197.170.192.168-8.128.192.168-0-0-0,197.170.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:06 PM,2226794,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8981522314143113,2226794.0,0.0,2226794.0,2226794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4490761157071556,0.4490761157071556,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8.128.192.168-24.14.192.168-0-0-0,24.14.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:05 PM,20341507,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0983211322543605,20341507.0,0.0,20341507.0,20341507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0491605661271802,0.0491605661271802,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,20341507.0,0.0,20341507.0,20341507.0,Bot
8.128.192.168-17.185.192.168-0-0-0,17.185.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:05 PM,31558472,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0633744244651642,31558472.0,0.0,31558472.0,31558472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0316872122325821,0.0316872122325821,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,31558472.0,0.0,31558472.0,31558472.0,Bot
174.249.192.168-8.128.192.168-0-0-0,174.249.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:06 PM,21366398,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936049211476824,21366398.0,0.0,21366398.0,21366398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0468024605738412,0.0468024605738412,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,21366398.0,0.0,21366398.0,21366398.0,Bot
8.128.192.168-99.32.192.168-0-0-0,99.32.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:04 PM,23075010,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0866738519289915,23075010.0,0.0,23075010.0,23075010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0433369259644957,0.0433369259644957,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,23075010.0,0.0,23075010.0,23075010.0,Bot
172.6.192.168-8.128.192.168-0-0-0,172.6.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:08 PM,17882478,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1118413231096943,17882478.0,0.0,17882478.0,17882478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0559206615548471,0.0559206615548471,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,17882478.0,0.0,17882478.0,17882478.0,Bot
244.6.192.168-8.128.192.168-0-0-0,244.6.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:06 PM,20090434,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0995498653737395,20090434.0,0.0,20090434.0,20090434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0497749326868697,0.0497749326868697,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,20090434.0,0.0,20090434.0,20090434.0,Bot
201.85.192.168-8.128.192.168-0-0-0,201.85.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:26 PM,1455546,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3740548220392896,1455546.0,0.0,1455546.0,1455546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6870274110196448,0.6870274110196448,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8.128.192.168-25.236.192.168-0-0-0,25.236.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:05 PM,22171591,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0902055247185463,22171591.0,0.0,22171591.0,22171591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0451027623592731,0.0451027623592731,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,22171591.0,0.0,22171591.0,22171591.0,Bot
8.128.192.168-47.137.192.168-0-0-0,47.137.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:04 PM,22530618,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0887680932675703,22530618.0,0.0,22530618.0,22530618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0443840466337851,0.0443840466337851,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,22530618.0,0.0,22530618.0,22530618.0,Bot
8.128.192.168-55.153.192.168-0-0-0,55.153.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:04 PM,4464,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0286738351255,4464.0,0.0,4464.0,4464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,224.0143369175628,224.0143369175628,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8.128.192.168-13.151.192.168-0-0-0,13.151.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:25 PM,11307450,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1768745384680012,11307450.0,0.0,11307450.0,11307450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0884372692340006,0.0884372692340006,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,11307450.0,0.0,11307450.0,11307450.0,Bot
8.129.192.168-39.56.192.168-0-0-0,39.56.192.168,0,8.129.192.168,0,0,12/03/2025 03:07:03 PM,21802026,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0917345938400403,21802026.0,0.0,21802026.0,21802026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0458672969200201,0.0458672969200201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,21802026.0,0.0,21802026.0,21802026.0,Bot
8.128.192.168-19.131.192.168-0-0-0,19.131.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:25 PM,423,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4728.132387706856,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2364.066193853428,2364.066193853428,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8.128.192.168-91.185.192.168-0-0-0,91.185.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:07 PM,4041425,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4948749512857469,4041425.0,0.0,4041425.0,4041425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2474374756428734,0.2474374756428734,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8.128.192.168-51.36.192.168-0-0-0,51.36.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:36 PM,3308,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.5949214026601,3308.0,0.0,3308.0,3308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,302.29746070133007,302.29746070133007,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
132.224.192.168-8.129.192.168-0-0-0,132.224.192.168,0,8.129.192.168,0,0,12/03/2025 03:07:08 PM,10494,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.5850962454736,10494.0,0.0,10494.0,10494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,95.2925481227368,95.2925481227368,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8.128.192.168-89.131.192.168-0-0-0,89.131.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:24 PM,7501845,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666010828002977,7501845.0,0.0,7501845.0,7501845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1333005414001488,0.1333005414001488,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,7501845.0,0.0,7501845.0,7501845.0,Bot
8.128.192.168-47.167.192.168-0-0-0,47.167.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:08 PM,28093509,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0711908220507448,28093509.0,0.0,28093509.0,28093509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0355954110253724,0.0355954110253724,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,28093509.0,0.0,28093509.0,28093509.0,Bot
188.14.192.168-8.128.192.168-0-0-0,188.14.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:08 PM,17865733,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119461485291423,17865733.0,0.0,17865733.0,17865733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0559730742645711,0.0559730742645711,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,17865733.0,0.0,17865733.0,17865733.0,Bot
130.220.192.168-8.128.192.168-0-0-0,130.220.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:27 PM,4610374,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4338042857260604,4610374.0,0.0,4610374.0,4610374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2169021428630302,0.2169021428630302,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8.128.192.168-108.236.192.168-0-0-0,108.236.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:27 PM,4825115,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4144978927963375,4825115.0,0.0,4825115.0,4825115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2072489463981687,0.2072489463981687,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
254.229.192.168-8.128.192.168-0-0-0,254.229.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:05 PM,21781225,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918222000828695,21781225.0,0.0,21781225.0,21781225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0459111000414347,0.0459111000414347,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,21781225.0,0.0,21781225.0,21781225.0,Bot
8.129.192.168-70.158.192.168-0-0-0,70.158.192.168,0,8.129.192.168,0,0,12/03/2025 03:07:06 PM,18311885,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1092186850234151,18311885.0,0.0,18311885.0,18311885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0546093425117075,0.0546093425117075,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,18311885.0,0.0,18311885.0,18311885.0,Bot
8.128.192.168-10.185.192.168-0-0-0,10.185.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:05 PM,31450316,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063592365812795,31450316.0,0.0,31450316.0,31450316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0317961829063975,0.0317961829063975,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,31450316.0,0.0,31450316.0,31450316.0,Bot
166.219.192.168-8.128.192.168-0-0-0,166.219.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:06 PM,2140123,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9345257258578128,2140123.0,0.0,2140123.0,2140123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4672628629289064,0.4672628629289064,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
140.123.192.168-8.128.192.168-0-0-0,140.123.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:07 PM,2087159,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958240364054679,2087159.0,0.0,2087159.0,2087159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4791201820273395,0.4791201820273395,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8.128.192.168-36.117.192.168-0-0-0,36.117.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:08 PM,17623371,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113485666278035,17623371.0,0.0,17623371.0,17623371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0567428331390175,0.0567428331390175,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,17623371.0,0.0,17623371.0,17623371.0,Bot
8.128.192.168-85.224.192.168-0-0-0,85.224.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:04 PM,28119730,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0711244382502961,28119730.0,0.0,28119730.0,28119730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.035562219125148,0.035562219125148,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,28119730.0,0.0,28119730.0,28119730.0,Bot
8.128.192.168-125.244.192.168-0-0-0,125.244.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:07 PM,24558872,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1221554475303263,12279436.0,10800488.982986,19916535.0,4642337.0,4642337.0,4642337.0,0.0,4642337.0,4642337.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0814369650202175,0.0407184825101087,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,19916535.0,0.0,19916535.0,19916535.0,Bot
8.128.192.168-72.72.192.168-0-0-0,72.72.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:07 PM,25062997,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797989163067768,25062997.0,0.0,25062997.0,25062997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0398994581533884,0.0398994581533884,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,25062997.0,0.0,25062997.0,25062997.0,Bot
8.128.192.168-111.159.192.168-0-0-0,111.159.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:09 PM,22465815,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0890241462417455,22465815.0,0.0,22465815.0,22465815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0445120731208727,0.0445120731208727,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,22465815.0,0.0,22465815.0,22465815.0,Bot
204.149.192.168-8.128.192.168-0-0-0,204.149.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:06 PM,20054035,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0997305529784903,20054035.0,0.0,20054035.0,20054035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0498652764892451,0.0498652764892451,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,20054035.0,0.0,20054035.0,20054035.0,Bot
164.92.192.168-8.128.192.168-0-0-0,164.92.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:06 PM,20018509,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999075405665826,20018509.0,0.0,20018509.0,20018509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0499537702832913,0.0499537702832913,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,20018509.0,0.0,20018509.0,20018509.0,Bot
8.128.192.168-94.216.192.168-0-0-0,94.216.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:04 PM,7384683,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2708308535383306,7384683.0,0.0,7384683.0,7384683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1354154267691653,0.1354154267691653,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,7384683.0,0.0,7384683.0,7384683.0,Bot
149.68.192.168-8.128.192.168-0-0-0,149.68.192.168,0,8.128.192.168,0,0,12/03/2025 03:07:06 PM,19966222,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100169175720875,19966222.0,0.0,19966222.0,19966222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0500845878604375,0.0500845878604375,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,19966222.0,0.0,19966222.0,19966222.0,Bot
