Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Label
10.152.152.11-216.58.220.99-57157-443-6,10.152.152.11,57157,216.58.220.99,443,6,24/07/2015 04:12:19 PM,90112353,3,3,0,0,0,0,0,0,0,0,0,0,0,0.066583546,18022470.6,24677857.4568355,45055719,278,90112014,45056007,14.1421356237,45056017,45055997,90112075,45056037.5,0.7071067812,45056038,45056037,0,0,0,0,60,60,0.033291773,0.033291773,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,2598,0,20,0,0,0,0,1437765184125750,36787702.5288056,1437765229181276,1437765139070176,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.220.99-57157-443-6,10.152.152.11,57157,216.58.220.99,443,6,24/07/2015 04:14:34 PM,14647662,1,3,0,154,0,0,0,0,154,0,51.3333333333,88.9119414552,10.5136232663,0.2730811238,4882554,8456417.64123816,14647184,26,0,0,0,0,0,14647210,7323605,10357104.7469108,14647184,26,0,0,0,0,20,60,0.0682702809,0.2048108428,0,154,30.8,68.870893707,4743.2,1,0,0,1,4,0,0,0,3,38.5,0,51.3333333333,0,0,0,0,0,0,0,0,0,38,2640,2598,0,20,0,0,0,0,1437765288884895,0,1437765288884895,1437765288884895,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.216.142-57361-443-6,10.152.152.11,57361,216.58.216.142,443,6,24/07/2015 04:13:49 PM,113515977,308,313,166917,27165,1460,0,541.9383116883,605.9678339039,890,0,86.7891373802,178.5845709578,1709.7328951325,5.4705955621,183090.285483871,718907.732405936,6719623,7,113515220,369756.416938111,991345.085674969,6720030,31,113515623,363832.125,981565.065362226,6719930,7,0,0,0,0,6160,6260,2.7132744495,2.7573211126,0,1460,314.3762057878,501.4537962476,251455.909771088,0,0,0,245,621,0,0,0,1,314.8824476651,541.9383116883,86.7891373802,0,0,0,0,11,4967,0,268,0,43,21142,8323,212,20,0,0,0,0,1437765285458034,34613076.1900734,1437765342857018,1437765229341974,Non-Tor,AUDIO-STREAMING
173.194.33.97-10.152.152.11-443-56254-6,173.194.33.97,443,10.152.152.11,56254,6,24/07/2015 04:13:50 PM,114730121,275,265,13058,136034,485,0,47.4836363636,71.4047953869,1460,0,513.3358490566,584.0872480146,1299.5018108627,4.7066977294,212857.367346939,981676.923898757,9447987,6,114690731,418579.310218978,1347740.13135658,9447987,10,114730099,434583.708333334,1374316.58287596,9458243,32,1,0,0,0,5500,5300,2.3969293992,2.3097683301,0,1460,276.0277264325,472.8783270491,223613.912192784,0,0,0,232,540,0,0,0,0,276.5388888889,47.4836363636,513.3358490566,0,0,0,0,20,4246,0,24,0,251,21627,9520,109,20,0,0,0,0,1437765285206985,35311890.6744901,1437765345557946,1437765230868011,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/2015 04:14:00 PM,119996187,3554,3144,208319,457035,182,0,58.6153629713,52.3423294159,965,0,145.3673664122,191.2311974681,5544.7928524596,55.8184402976,17917.9015977302,18134.4929204487,126759,27,119996187,33773.2020827469,24952.9810631918,129842,56,119881672,38142.4346166083,23896.4873655777,151784,81,0,0,0,0,71080,62880,29.6176077662,26.2008325315,0,965,99.3213912524,143.1404265143,20489.1817026923,0,0,0,4250,6698,0,0,0,0,99.3362197671,58.6153629713,145.3673664122,0,0,0,0,4250,5547,0,31,0,68,2640,5292,2501,20,0,0,0,0,1437765300268560,34221010.6356202,1437765360541424,1437765240580662,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.33.105-34481-443-6,10.152.152.11,34481,173.194.33.105,443,6,24/07/2015 04:14:06 PM,105928233,18,18,6776,680,1460,0,376.4444444444,560.0817400662,271,0,37.7777777778,69.8524121067,70.387278149,0.3398527378,3026520.94285714,10763275.647458,45044093,16,105927840,6231049.41176471,14999158.514628,45044811,75,105927847,6231049.82352941,14998966.4773933,45044486,79,0,0,0,0,360,360,0.1699263689,0.1699263689,0,1460,240.972972973,470.6752529013,221535.193693694,0,0,0,14,36,0,0,0,1,247.6666666667,376.4444444444,37.7777777778,0,0,0,0,8,4475,0,188,0,18,2640,2970,9,20,0,0,0,0,1437765284013543,31264825.1491901,1437765351996839,1437765246069871,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.33.118-41313-443-6,10.152.152.11,41313,173.194.33.118,443,6,24/07/2015 04:14:13 PM,75831853,10,10,2879,1060,1460,0,287.9,572.831068757,583,0,106,197.7574271677,51.9438711329,0.2637414122,3991150.15789474,12057585.9726403,45055621,15,75831702,8425744.66666667,16884783.3045996,45056069,127,75831405,8425711.66666667,16884640.2977669,45056018,35,0,0,0,0,200,200,0.1318707061,0.1318707061,0,1460,187.5714285714,418.782231169,175378.557142857,0,0,0,7,20,0,0,0,1,196.95,287.9,106,0,0,0,0,8,4115,0,143,0,53,14626,5386,4,20,0,0,0,0,1.43776532158807E+015,19550622.6810987,1437765329589281,1437765253758439,Non-Tor,AUDIO-STREAMING
74.125.28.189-10.152.152.11-443-44097-6,74.125.28.189,443,10.152.152.11,44097,6,24/07/2015 04:14:24 PM,95031690,13,13,2317,2543,835,0,178.2307692308,252.7987189598,1460,0,195.6153846154,427.9806339975,51.1408352309,0.2735929457,3801267.6,9526595.06533896,29865951,15,94992735,7916061.25,12747259.5662403,29865951,17,95031667,7919305.58333333,12753626.8015895,29905186,72,1,0,0,0,260,260,0.1367964728,0.1367964728,0,1460,183.1481481481,338.3707233771,114494.746438746,0,0,0,12,26,0,0,0,1,190.1923076923,178.2307692308,195.6153846154,0,0,0,0,9,4872,0,89,0,97,2640,3346,8,20,0,0,0,0,1437765323705450,17886205.8852374,1437765359342397,1.43776526434998E+015,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.136.188-50953-5228-6,10.152.152.11,50953,74.125.136.188,5228,6,24/07/2015 04:14:25 PM,90112237,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0665836317,18022447.4,24677662.2852146,45055505,283,90111954,45055977,11.313708499,45055985,45055969,90111691,45055845.5,81.3172798365,45055903,45055788,0,0,0,0,60,60,0.0332918158,0.0332918158,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,1315,0,20,0,0,0,0,1437765310461840,36787449.4167875,1437765355517166,1437765265406690,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.216.142-57361-443-6,10.152.152.11,57361,216.58.216.142,443,6,24/07/2015 04:15:49 PM,118012255,303,313,169732,26920,1460,0,560.1716171617,607.0017158401,991,0,86.0063897764,183.0852049368,1666.3693105432,5.2197968762,191889.845528455,731707.270597797,6423631,7,118011827,390767.639072847,1010860.07574123,6423932,19,118011944,378243.41025641,993630.863404193,6423983,7,0,0,0,0,6060,6260,2.567529957,2.6522669192,0,1460,321.0891410049,505.8823718848,255916.974183839,0,0,0,244,616,0,0,0,1,321.6103896104,560.1716171617,86.0063897764,0,0,0,0,12,4842,0,275,0,43,21142,8323,216,20,0,0,0,0,1437765405967570,35469851.0199198,1437765467447215,1437765349435174,Non-Tor,AUDIO-STREAMING
173.194.33.97-10.152.152.11-443-56254-6,173.194.33.97,443,10.152.152.11,56254,6,24/07/2015 04:15:50 PM,119994993,268,252,12791,138684,308,0,47.7276119403,75.9137376521,1460,0,550.3333333333,587.9155968368,1262.3443379842,4.3335141492,231204.225433526,980730.176246359,8286094,7,119994993,449419.449438202,1333703.18470067,8324473,7,119994548,478065.928286853,1372052.06162374,8286094,32,1,0,0,0,5360,5040,2.2334265231,2.1000876262,0,1460,290.9635316699,482.6497023784,232950.735205965,0,0,0,224,520,0,0,0,0,291.5230769231,47.7276119403,550.3333333333,0,0,0,0,14,4016,0,24,0,266,21627,9520,99,20,0,0,0,0,1437765411628409,36047314.7182509,1437765470878860,1437765350884552,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/2015 04:16:00 PM,119971592,3530,3137,195651,421633,215,0,55.4252124646,51.497954511,1460,0,134.4064392732,191.507327208,5145.2513858448,55.5714889572,17997.5385538554,18108.9999027129,120207,21,119971592,33995.9172570135,25518.9224991703,132459,116,119928540,38242.5191326529,23893.0327297485,140889,175,1,0,0,0,70600,62740,29.4236322212,26.147856736,0,1460,92.6063287343,142.1661270541,20211.207681555,0,0,0,4129,6667,0,0,0,0,92.6202189891,55.4252124646,134.4064392732,0,0,0,0,4130,5145,0,29,0,63,5292,5292,2421,20,0,0,0,0,1437765422243320,34602821.8224781,1437765480521280,1437765360572374,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.33.118-41313-443-6,10.152.152.11,41313,173.194.33.118,443,6,24/07/2015 04:16:14 PM,76007223,10,10,2879,1060,1460,0,287.9,572.831068757,498,0,106,186.8136326217,51.8240220406,0.2631328867,4000380.15789474,12066893.7615026,45055475,11,76006973,8445219.22222222,16894038.3976257,45055972,98,76006726,8445191.77777778,16893790.9731098,45055839,11,0,0,0,0,200,200,0.1315664434,0.1315664434,0,1460,187.5714285714,416.5148942629,173484.657142857,0,0,0,7,20,0,0,0,1,196.95,287.9,106,0,0,0,0,8,3773,0,143,0,53,14626,5386,4,20,0,0,0,0,1437765442528060,19595456.0868186,1437765450596633,1437765374590543,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.40.238-46219-443-6,10.152.152.11,46219,173.194.40.238,443,6,24/07/2015 04:16:06 PM,91343897,19,19,1967,5439,1349,0,103.5263157895,306.253048678,1460,0,286.2631578947,462.1392096791,81.0782136873,0.4160102782,2468753.97297297,10318299.7038672,45087827,19,91343461,5074636.72222222,14541783.6942531,45088122,47,91343449,5074636.05555556,14541772.7223863,45088263,45,0,0,0,0,392,392,0.2080051391,0.2080051391,0,1460,189.8974358974,393.5929499577,154915.41025641,0,2,0,14,37,0,0,0,1,194.8947368421,103.5263157895,286.2631578947,0,0,0,0,16,5915,0,51,0,143,14600,1229,7,20,0,0,0,0,1437765372625590,18113330.763099,1437765458301488,1437765366958411,Non-Tor,AUDIO-STREAMING
74.125.28.189-10.152.152.11-443-44097-6,74.125.28.189,443,10.152.152.11,44097,6,24/07/2015 04:16:25 PM,118980714,20,20,2678,4633,835,0,133.9,212.1764161705,1460,0,231.65,463.0167980356,61.446933324,0.336188939,3050787.53846154,8284290.10954447,27843603,14,118980575,6262135.52631579,11125189.1635216,27843617,64,118980700,6262142.10526316,11125477.0330279,27843656,145,1,0,0,0,400,400,0.1680944695,0.1680944695,0,1460,180.3902439024,354.7372885706,125838.543902439,0,0,0,18,40,0,0,0,1,184.9,133.9,231.65,0,0,0,0,8,3260,0,66,0,115,2640,3346,12,20,0,0,0,0,1437765444256410,18051832.8668269,1437765503985065,1437765385041235,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.33.105-34481-443-6,10.152.152.11,34481,173.194.33.105,443,6,24/07/2015 04:16:08 PM,118691440,27,27,12780,1020,1460,0,473.3333333333,593.9454779432,271,0,37.7777777778,70.278749022,116.2678622822,0.4549612002,2239461.13207547,8916221.65243456,45028426,12,118691239,4565047.65384615,12422759.9944105,45028702,116,118691105,4565042.5,12422608.8561991,45028787,19,0,0,0,0,540,540,0.2274806001,0.2274806001,0,1460,277.4545454545,496.0183247131,246034.178451179,0,0,0,20,54,0,0,0,1,282.5925925926,473.3333333333,37.7777777778,0,0,0,0,8,5567,0,236,0,18,2640,2970,16,20,0,0,0,0,1437765426080130,47535611.3786028,1437765486906314,1437765368215289,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.136.188-50953-5228-6,10.152.152.11,50953,74.125.136.188,5228,6,24/07/2015 04:16:40 PM,90112388,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0665835201,18022477.6,24677578.1186182,45055558,449,90111887,45055943.5,89.8025612107,45056007,45055880,90111939,45055969.5,292.03510063,45056176,45055763,0,0,0,0,60,60,0.0332917601,0.0332917601,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,1315,0,20,0,0,0,0,1437765445629956,36787335.9255593,1437765490684970,1437765400574768,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.216.142-57361-443-6,10.152.152.11,57361,216.58.216.142,443,6,24/07/2015 04:17:49 PM,119985238,295,306,169930,26441,1460,0,576.0338983051,608.4485278903,821,0,86.408496732,185.0639228324,1636.626332316,5.0089495176,199975.396666667,670150.488311339,6325336,8,119985025,408112.329931973,916511.639033843,6325686,17,119984759,393392.652459016,899547.332186612,6325570,8,0,0,0,0,5900,6120,2.4586357865,2.5503137311,0,1460,328.622923588,510.4196039071,260528.17205267,0,0,0,237,601,0,0,0,1,329.1697171381,576.0338983051,86.408496732,0,0,0,0,9,5143,0,282,0,43,21142,8323,214,20,0,0,0,0,1437765529606547,35078902.6392087,1437765589498375,1437765469513319,Non-Tor,AUDIO-STREAMING
173.194.33.97-10.152.152.11-443-56254-6,173.194.33.97,443,10.152.152.11,56254,6,24/07/2015 04:17:51 PM,119899534,268,256,13575,135212,485,0,50.6529850746,82.8787916834,1460,0,528.171875,584.911390767,1240.9305944425,4.3703255761,229253.411089866,1110855.68287856,11165996,5,119899534,449061.925093633,1524816.80791811,11166291,8,119859082,470035.615686274,1558751.22705978,11166444,29,1,0,0,0,5360,5120,2.2352046839,2.1351208921,0,1460,283.7276190476,476.435977391,226991.240552526,0,0,0,227,524,0,0,0,0,284.2690839695,50.6529850746,528.171875,0,0,0,0,15,4256,0,25,0,258,21627,9520,102,20,0,0,0,0,1437765534516750,35157397.623748,1437765591508804,1437765471609960,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/2015 04:18:00 PM,119991799,3648,3232,215298,502684,177,0,59.0180921053,51.6037368374,1038,0,155.5334158416,201.2408354295,5983.5922620012,57.3372518567,17443.2038086932,17532.4204056969,113467,0,119970222,32895.5914450232,24084.5551713379,138077,70,119969371,37130.724543485,23456.5653897022,143881,25,0,0,0,0,72960,64640,30.4020777287,26.935174128,0,1038,104.3426827496,150.8381920063,22752.1601677437,0,0,0,4389,6880,0,0,0,0,104.3578488372,59.0180921053,155.5334158416,0,0,0,0,4389,5984,0,31,0,73,5292,5292,2579,20,0,0,0,0,1437765542559170,33924840.4769894,1437765600557575,1437765480583362,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.40.238-46219-443-6,10.152.152.11,46219,173.194.40.238,443,6,24/07/2015 04:18:23 PM,104810087,5,6,0,154,0,0,0,0,85,0,25.6666666667,40.0832467082,1.4693242264,0.1049517305,10481008.7,18782279.8027353,45055562,28,104810003,26202500.75,22571171.7622404,45056025,49898,104809642,20961928.4,22784670.0945626,45056115,112,0,0,0,0,100,120,0.047705332,0.0572463984,0,85,12.8333333333,30.165703986,909.9696969697,1,0,0,2,11,0,0,0,1,14,0,25.6666666667,0,0,0,0,0,0,0,0,0,14,2257,1229,0,20,0,0,0,0,1437765576436402,38733508.0554579,1437765608130691,1437765503358508,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.33.118-41313-443-6,10.152.152.11,41313,173.194.33.118,443,6,24/07/2015 04:18:15 PM,90112533,3,3,0,0,0,0,0,0,0,0,0,0,0,0.066583413,18022506.6,24677744.7177674,45055836,367,90112096,45056048,219.2031021678,45056203,45055893,90112047,45056023.5,352.8462838121,45056273,45055774,0,0,0,0,60,60,0.0332917065,0.0332917065,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14626,5386,0,20,0,0,0,0,1437765540733840,36787611.0832299,1437765585789399,1437765495678523,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.33.105-34481-443-6,10.152.152.11,34481,173.194.33.105,443,6,24/07/2015 04:18:51 PM,74939722,12,12,4132,340,1460,0,344.3333333333,584.6212967435,117,0,28.3333333333,43.4873719044,59.6746275627,0.320257393,3258248.7826087,10938481.2346743,45023412,13,74939294,6812663.09090909,15381968.6223205,45024057,57,74939077,6812643.36363637,15381843.3992801,45023604,13,0,0,0,0,240,240,0.1601286965,0.1601286965,0,1460,178.88,428.8002953979,183869.693333333,0,0,0,8,24,0,0,0,1,186.3333333333,344.3333333333,28.3333333333,0,0,0,0,10,5769,0,172,0,14,2640,2970,6,20,0,0,0,0,1437765600343520,17557889.24819,1437765606872935,1437765531934525,Non-Tor,AUDIO-STREAMING
74.125.28.189-10.152.152.11-443-44097-6,74.125.28.189,443,10.152.152.11,44097,6,24/07/2015 04:18:49 PM,96006245,13,13,2333,2543,758,0,179.4615384615,243.538024199,1460,0,195.6153846154,427.9806339975,50.7883627779,0.2708157162,3840249.8,9260024.68100919,27871080,4,96006175,8000514.58333333,12287262.207503,27871113,12,96006212,8000517.66666667,12287578.9525111,27871098,35,1,0,0,0,260,260,0.1354078581,0.1354078581,0,1460,183.7407407407,335.2128591935,112367.660968661,0,0,0,12,26,0,0,0,1,190.8076923077,179.4615384615,195.6153846154,0,0,0,0,6,28020,0,89,0,97,2640,3346,8,20,0,0,0,0,1437765571068200,16866594.0121192,1437765625012316,1437765529045853,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.136.188-50953-5228-6,10.152.152.11,50953,74.125.136.188,5228,6,24/07/2015 04:18:54 PM,90433756,4,4,53,53,53,0,13.25,26.5,53,0,13.25,26.5,1.1721286905,0.0884625427,12919108,21942704.853208,45055860,101,90433385,30144461.6666667,25798942.5254254,45056072,354415,90433523,30144507.6666667,25799271.5656205,45056231,354081,1,0,0,0,80,80,0.0442312713,0.0442312713,0,53,17.6666666667,26.5,702.25,0,0,0,2,8,0,0,0,1,19.875,13.25,13.25,0,0,0,0,0,0,0,6,0,6,2373,1315,0,20,0,0,0,0,1437765564968450,36829920.9158098,1437765625085406,1437765534652567,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.216.142-57361-443-6,10.152.152.11,57361,216.58.216.142,443,6,24/07/2015 04:19:49 PM,114538912,294,303,164390,26649,1460,0,559.1496598639,608.2969047128,1161,0,87.9504950495,179.9613852752,1667.8960596378,5.2122024697,192179.382550336,671715.567712585,5640718,5,114538655,390916.911262799,920599.998201392,5641005,19,114538701,379267.221854304,906272.763573244,5641066,5,0,0,0,0,5880,6060,2.5668132765,2.6453891932,0,1460,321.9046822742,505.6227226233,255654.337632981,0,0,0,236,597,0,0,0,1,322.4438860972,559.1496598639,87.9504950495,0,0,0,0,10,5113,0,275,0,44,21142,8323,208,20,0,0,0,0,1.43776564656037E+015,34452480.2985088,1437765704115040,1437765589580510,Non-Tor,AUDIO-STREAMING
173.194.33.97-10.152.152.11-443-56254-6,173.194.33.97,443,10.152.152.11,56254,6,24/07/2015 04:19:51 PM,119410106,261,245,12074,127017,308,0,46.2605363985,70.0808951121,1460,0,518.4367346939,584.3352053844,1164.8176578957,4.2374972852,236455.655445545,1191062.97186622,11541757,8,119410106,459269.638461539,1630597.95790963,11542044,8,119407523,489375.094262295,1680707.00987687,11542074,31,1,0,0,0,5220,4900,2.1857446471,2.0517526381,0,1460,274.4773175542,472.1649207948,222939.712429154,0,0,0,221,506,0,0,0,0,275.0197628459,46.2605363985,518.4367346939,0,0,0,0,18,4008,0,23,0,251,21627,9520,103,20,0,0,0,0,1437765651873020,34440228.6776134,1437765711036748,1437765591627250,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/2015 04:20:00 PM,119995754,3533,3175,190131,537809,180,0,53.8157373337,50.3501078941,1460,0,169.3886614173,206.9153277659,6066.3813154589,55.9019779983,17891.1218130312,18399.4912885445,133812,4,119995754,33973.8827859569,25454.43540231,149003,91,119955813,37793.2618147448,23713.7553742554,149187,60,0,0,0,0,70660,63500,29.4427084478,26.4592695505,0,1460,108.5020122224,157.8748859377,24924.4796098442,0,0,0,4219,6708,0,0,0,0,108.5181872391,53.8157373337,169.3886614173,0,0,0,0,4220,6068,0,28,0,80,2640,5292,2397,20,0,0,0,0,1437765659905892,34715939.3849129,1437765720593148,1437765600597950,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.33.118-41313-443-6,10.152.152.11,41313,173.194.33.118,443,6,24/07/2015 04:20:30 PM,91105707,9,9,2879,1060,1460,0,319.8888888889,598.030401494,498,0,117.7777777778,215.3397186876,43.2354912739,0.1975726943,5359159.23529412,14939441.1159717,45099575,17,91105282,11388160.25,20777138.0095638,45100043,283,91105449,11388181.125,20777090.5592039,45100000,206,0,0,0,0,180,180,0.0987863472,0.0987863472,0,1460,284.1578947368,520.4340350086,270851.584795322,0,0,0,6,18,0,0,0,1,299.9444444444,319.8888888889,117.7777777778,0,0,0,0,7,3911,0,159,0,58,14626,5386,3,20,0,0,0,0,1437765642505590,26177985.6809973,1437765721725190,1437765630620832,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.33.105-34481-443-6,10.152.152.11,34481,173.194.33.105,443,6,24/07/2015 04:20:51 PM,74939707,10,10,4132,340,1460,0,413.2,621.3824730211,271,0,34,86.0503728444,59.6746395072,0.2668812143,3944195.10526316,11973877.5869781,45055528,20,74939394,8326599.33333333,16779566.8587147,45055999,151,74939236,8326581.77777778,16779389.9658506,45055934,20,0,0,0,0,200,200,0.1334406071,0.1334406071,0,1460,212.9523809524,464.1264349496,215413.347619048,0,0,0,6,20,0,0,0,1,223.6,413.2,34,0,0,0,0,8,5596,0,206,0,17,2640,2970,6,20,0,0,0,0,1437765718962680,19208900.4779011,1437765726904988,1437765651966542,Non-Tor,AUDIO-STREAMING
74.125.28.189-10.152.152.11-443-44097-6,74.125.28.189,443,10.152.152.11,44097,6,24/07/2015 04:20:52 PM,92177398,19,18,2556,4633,835,0,134.5263157895,218.3179049055,1460,0,257.3888888889,482.2775791997,77.9909192056,0.401399918,2560483.27777778,7710900.49630006,28481827,15,92177296,5120960.88888889,10425121.9237319,28481827,15,92177314,5422194.94117647,10663740.2616414,28518862,82,1,0,0,0,380,360,0.2061242822,0.1952756358,0,1460,191.4210526316,366.2500719734,134139.115220484,0,0,0,17,37,0,0,0,0,196.5945945946,134.5263157895,257.3888888889,0,0,0,0,8,4243,0,69,0,125,2640,3346,11,20,0,0,0,0,1437765688131540,14404629.9938278,1437765744165061,1437765652024587,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.40.229-51379-443-6,10.152.152.11,51379,173.194.40.229,443,6,24/07/2015 04:20:44 PM,91236199,20,20,3116,5265,1460,0,155.8,345.6960331974,1460,0,263.25,460.3329315775,91.8604686721,0.4384224731,2339389.71794872,10052010.6857198,45027645,12,91235680,4801877.89473684,14171681.5569315,45028019,43,91235836,4801886.10526316,14171667.9043243,45028164,51,0,0,0,0,412,412,0.2192112365,0.2192112365,0,1460,204.4146341463,401.7186811445,161377.898780488,0,2,0,14,39,0,0,0,1,209.525,155.8,263.25,0,0,0,0,17,6965,0,77,0,131,14600,1594,9,20,0,0,0,0,1437765649561150,17639417.9278198,1437765735421289,1437765644186019,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.136.188-50953-5228-6,10.152.152.11,50953,74.125.136.188,5228,6,24/07/2015 04:21:10 PM,90112430,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0665834891,18022486,24677745.7216923,45055757,352,90111981,45055990.5,167.5843071412,45056109,45055872,90112078,45056039,202.2325394194,45056182,45055896,0,0,0,0,60,60,0.0332917445,0.0332917445,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,1315,0,20,0,0,0,0,1437765715197960,36787571.4827094,1437765760253246,1437765670142467,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.216.142-57361-443-6,10.152.152.11,57361,216.58.216.142,443,6,24/07/2015 04:21:49 PM,115147699,288,307,172403,27479,1460,0,598.6215277778,608.4367464068,996,0,89.5081433225,192.1276020158,1735.8748957719,5.1672765081,193851.345117845,684646.23104876,5369073,8,115147511,401210.839721254,945526.475857971,5369462,16,115147398,376298.686274509,918199.650861098,5369329,8,0,0,0,0,5760,6140,2.5011355199,2.6661409882,0,1460,337.822147651,514.2000087394,264401.648987649,0,0,0,237,595,0,0,0,1,338.3899159664,598.6215277778,89.5081433225,0,0,0,0,11,5211,0,289,0,46,21142,8323,220,20,0,0,0,0,1437765767440730,35444864.4887558,1437765824791175,1437765709643839,Non-Tor,AUDIO-STREAMING
173.194.33.97-10.152.152.11-443-56254-6,173.194.33.97,443,10.152.152.11,56254,6,24/07/2015 04:21:51 PM,119262816,256,233,13234,132103,498,0,51.6953125,90.7493474157,1460,0,566.9656652361,586.4848593061,1218.627941839,4.1001882766,244391.016393443,1114698.54869008,11150359,11,119262816,467697.317647059,1510724.4081892,11150613,11,119224202,513897.422413793,1578750.23820696,11150701,29,1,0,0,0,5120,4660,2.146519834,1.9536684426,0,1460,296.7469387755,483.5489469442,233819.584090814,0,0,0,215,489,0,0,0,0,297.3537832311,51.6953125,566.9656652361,0,0,0,0,18,4034,0,27,0,270,21627,9520,91,20,0,0,0,0,1437765771779690,35070117.4581102,1437765830929360,1437765711667850,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/2015 04:22:00 PM,119989873,3806,3298,268827,401430,186,0,70.6324224908,52.7285084208,1460,0,121.719223772,184.2243805373,5585.9464073272,59.2049964083,16892.8442911446,16946.4338106705,120588,12,119950508,31524.4436268069,22810.7719843353,121105,116,119951715,36382.0791628753,23155.1821055356,154125,117,1,0,0,0,76120,65960,31.7193435149,27.4856528934,0,1460,94.342294159,133.7524256435,17889.7113655131,0,0,0,4636,7104,0,0,0,0,94.3555743243,70.6324224908,121.719223772,0,0,0,0,4638,5587,0,37,0,56,2640,5292,2934,20,0,0,0,0,1437765781368190,34488503.3097721,1437765840608805,1437765720642781,Non-Tor,AUDIO-STREAMING
