Date,Duration,Protocol,Src_IP,Src_Port,Dst_IP,Dst_Port,Flags,Tos,Packets,Bytes,Flows,Label
2011-08-18 10:19:14.032,0.000,UDP,147.32.84.138,40626,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:14.032,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:38548,INT,0,133,Background
2011-08-18 10:19:14.032,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:40626,INT,0,133,Background
2011-08-18 10:19:14.039,0.000,UDP,147.32.84.138,58255,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:14.039,0.000,UDP,147.32.84.138,47863,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:14.039,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:58255,INT,0,133,Background
2011-08-18 10:19:14.039,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:47863,INT,0,133,Background
2011-08-18 10:19:14.046,0.000,UDP,147.32.84.138,59139,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:14.046,0.000,UDP,147.32.84.138,40399,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:14.046,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:59139,INT,0,133,Background
2011-08-18 10:19:14.047,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:40399,INT,0,133,Background
2011-08-18 10:19:14.051,0.000,UDP,147.32.84.138,53572,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:14.051,0.000,UDP,147.32.84.138,47459,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:14.051,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:53572,INT,0,133,Background
2011-08-18 10:19:14.051,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:47459,INT,0,133,Background
2011-08-18 10:19:14.055,0.000,UDP,147.32.84.138,54990,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:14.055,0.000,UDP,147.32.84.138,33198,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:14.055,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:54990,INT,0,133,Background
2011-08-18 10:19:14.055,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:33198,INT,0,133,Background
2011-08-18 10:19:14.058,0.000,TCP,147.32.84.68,52948,78.128.194.184,1194,A_,0,1,60,1,Background
2011-08-18 10:19:14.060,0.000,UDP,147.32.84.138,55282,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:14.060,0.000,UDP,147.32.84.138,59882,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:14.060,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:55282,INT,0,133,Background
2011-08-18 10:19:14.060,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:59882,INT,0,133,Background
2011-08-18 10:19:14.067,0.009,TCP,147.32.85.26,58763,209.85.148.147,80,FA_,0,2,120,1,LEGITIMATE
2011-08-18 10:19:14.073,0.000,UDP,147.32.84.59,43087,109.175.50.70,1194,INT,0,1,72,1,Background
2011-08-18 10:19:14.073,4.873,TCP,147.32.84.59,1654,117.194.42.208,33482,PA_,0,10,6505,1,Background
2011-08-18 10:19:14.073,2.996,UDP,147.32.84.59,43087,114.138.217.214,9146,INT,0,2,144,1,Background
2011-08-18 10:19:14.075,0.000,TCP,94.100.187.194,80,147.32.86.165,49959,A_,0,1,60,1,Background
2011-08-18 10:19:14.076,0.000,TCP,209.85.148.147,80,147.32.85.26,58763,FA_,0,1,60,1,Background
2011-08-18 10:19:14.081,2.072,TCP,147.32.86.165,49980,94.100.187.194,80,_FSPA,0,4,985,1,Background
2011-08-18 10:19:14.102,0.000,UDP,178.253.242.3,9411,147.32.84.229,13363,INT,0,1,73,1,Background
2011-08-18 10:19:14.102,0.000,UDP,147.32.84.229,13363,178.253.242.3,9411,INT,0,1,60,1,Background
2011-08-18 10:19:14.119,0.000,UDP,147.32.84.118,1153,178.2.216.156,6881,INT,0,1,107,1,Background
2011-08-18 10:19:14.134,0.000,TCP,74.125.232.216,443,147.32.84.21,44146,PA_,0,1,146,1,Background
2011-08-18 10:19:14.134,0.000,TCP,147.32.84.21,44146,74.125.232.216,443,A_,0,1,66,1,LEGITIMATE
2011-08-18 10:19:14.141,0.000,UDP,78.90.84.134,45865,147.32.84.229,13363,INT,0,1,75,1,Background
2011-08-18 10:19:14.142,0.000,UDP,147.32.84.229,13363,78.90.84.134,45865,INT,0,1,477,1,Background
2011-08-18 10:19:14.151,0.247,TCP,147.32.84.229,443,82.199.111.22,51332,PA_,0,2,120,1,Background
2011-08-18 10:19:14.160,0.000,UDP,147.230.32.193,3128,147.32.84.229,13363,INT,0,1,185,1,Background
2011-08-18 10:19:14.161,0.209,TCP,147.32.84.229,13363,194.228.143.168,16516,PA_,0,3,306,1,Background
2011-08-18 10:19:14.169,0.000,UDP,147.32.85.25,42512,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:19:14.169,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:42512,INT,0,129,Background
2011-08-18 10:19:14.169,0.000,UDP,147.32.85.25,38671,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:19:14.169,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:38671,INT,0,141,Background
2011-08-18 10:19:14.175,0.026,TCP,147.32.86.165,49982,90.183.39.86,80,,FSPA_,0,8,1097,Background
2011-08-18 10:19:14.176,0.019,TCP,194.228.143.168,16516,147.32.84.229,13363,PA_,0,3,222,1,Background
2011-08-18 10:19:14.177,0.000,UDP,85.13.72.246,123,147.32.87.2,123,,INT,0,1,90,Background
2011-08-18 10:19:14.177,0.000,UDP,147.32.87.2,123,,0,->,85.13.72.246:123,INT,0,90,Background
2011-08-18 10:19:14.178,0.027,TCP,147.32.86.165,49982,90.183.39.86,80,,_FSPA,0,13,16343,Background
2011-08-18 10:19:14.180,0.215,TCP,147.32.84.59,55792,76.13.114.90,80,,FSPA_,0,5,699,Background
2011-08-18 10:19:14.188,0.000,UDP,147.32.85.25,36845,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:19:14.189,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:36845,INT,0,129,Background
2011-08-18 10:19:14.189,0.000,UDP,147.32.85.25,50033,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:19:14.189,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:50033,INT,0,141,Background
2011-08-18 10:19:14.193,0.000,UDP,147.32.85.25,45041,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:19:14.193,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:45041,INT,0,129,Background
2011-08-18 10:19:14.194,0.000,UDP,147.32.85.25,43658,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:19:14.194,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:43658,INT,0,141,Background
2011-08-18 10:19:14.197,0.000,UDP,147.32.84.229,13363,147.230.32.193,3128,INT,0,1,74,1,Background
2011-08-18 10:19:14.200,0.340,TCP,195.239.66.250,50973,147.32.84.229,443,PA_,0,3,194,1,Background
2011-08-18 10:19:14.217,0.163,TCP,81.90.173.232,3491,147.32.84.229,13363,PA_,0,2,356,1,Background
2011-08-18 10:19:14.217,0.000,TCP,147.32.84.229,13363,81.90.173.232,3491,PA_,0,1,60,1,Background
2011-08-18 10:19:14.217,4.012,UDP,147.32.84.229,13363,88.177.153.150,23739,INT,0,2,144,1,Background
2011-08-18 10:19:14.217,4.012,UDP,147.32.84.229,13363,114.45.250.190,1942,INT,0,2,152,1,Background
2011-08-18 10:19:14.219,4.000,UDP,147.32.87.48,4189,147.32.86.252,161,INT,0,6,786,1,Background
2011-08-18 10:19:14.220,4.000,ICMP,147.32.87.1,0,,0,->,147.32.87.48,,RED,3,Background
2011-08-18 10:19:14.220,0.000,UDP,147.32.85.25,48385,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:19:14.221,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:48385,INT,0,129,Background
2011-08-18 10:19:14.221,0.000,UDP,147.32.85.25,34847,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:19:14.221,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:34847,INT,0,141,Background
2011-08-18 10:19:14.223,0.363,TCP,82.177.229.240,1026,147.32.84.229,13363,PA_,0,2,120,1,Background
2011-08-18 10:19:14.224,0.000,UDP,147.32.85.25,44396,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:19:14.225,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:44396,INT,0,129,Background
2011-08-18 10:19:14.225,0.000,UDP,147.32.85.25,45895,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:19:14.225,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:45895,INT,0,141,Background
2011-08-18 10:19:14.233,4.176,TCP,147.32.86.165,12114,82.209.194.12,2042,PA_,0,3,243,1,Background
2011-08-18 10:19:14.239,0.517,TCP,41.241.93.111,2772,147.32.84.229,13363,PA_,0,3,225,1,Background
2011-08-18 10:19:14.239,0.256,TCP,147.32.84.229,13363,41.241.93.111,2772,PA_,0,2,214,1,Background
2011-08-18 10:19:14.242,0.003,TCP,147.32.86.165,49984,77.78.99.21,80,,FSPA_,0,5,971,Background
2011-08-18 10:19:14.242,0.003,TCP,147.32.86.165,49984,77.78.99.21,80,,_FSPA,0,4,843,Background
2011-08-18 10:19:14.251,0.000,TCP,76.164.192.82,80,147.32.86.117,16476,SA_,0,1,62,1,Background
2011-08-18 10:19:14.257,0.350,TCP,147.32.86.166,49095,74.125.232.213,443,PA_,0,8,2409,1,LEGITIMATE
2011-08-18 10:19:14.258,4.001,UDP,130.236.37.3,13970,147.32.85.8,57989,INT,0,2,292,1,Background
2011-08-18 10:19:14.258,4.001,ICMP,147.32.85.8,0,,0,->,130.236.37.3,,URP,2,Background
2011-08-18 10:19:14.260,0.000,TCP,90.183.38.8,80,,0,->,147.32.84.59:49463,FA_,0,60,Background
2011-08-18 10:19:14.261,0.000,TCP,147.32.84.59,49463,90.183.38.8,80,,RA_,0,2,120,Background
2011-08-18 10:19:14.265,0.341,TCP,74.125.232.213,443,147.32.86.166,49095,PA_,0,15,13853,1,Background
2011-08-18 10:19:14.278,4.060,UDP,192.134.164.161,443,147.32.84.59,56328,INT,0,20,5068,1,Background
2011-08-18 10:19:14.286,0.218,TCP,147.32.84.59,55792,76.13.114.90,80,,_FSPA,0,4,839,Background
2011-08-18 10:19:14.286,0.000,UDP,218.209.43.8,57045,147.32.86.165,12114,INT,0,1,170,1,Background
2011-08-18 10:19:14.287,0.000,UDP,147.32.86.165,12114,218.209.43.8,57045,INT,0,1,62,1,Background
2011-08-18 10:19:14.292,0.000,UDP,147.32.84.229,13363,87.244.151.27,31518,INT,0,1,60,1,Background
2011-08-18 10:19:14.292,0.406,TCP,147.32.84.229,13363,89.178.50.15,1273,PA_,0,3,183,1,Background
2011-08-18 10:19:14.292,0.000,UDP,147.32.84.229,13363,94.179.93.205,3605,INT,0,1,85,1,Background
2011-08-18 10:19:14.292,0.000,TCP,147.32.85.124,62072,74.125.232.202,80,FA_,0,1,60,1,LEGITIMATE
2011-08-18 10:19:14.300,0.000,TCP,74.125.232.202,80,147.32.85.124,62072,R_,0,1,60,1,Background
2011-08-18 10:19:14.310,0.000,UDP,94.74.233.93,39053,147.32.84.229,13363,INT,0,1,167,1,Background
2011-08-18 10:19:14.310,0.000,UDP,147.32.84.229,13363,94.74.233.93,39053,INT,0,1,62,1,Background
2011-08-18 10:19:14.315,0.000,TCP,113.105.171.56,80,147.32.86.66,40565,SA_,0,1,66,1,Background
2011-08-18 10:19:14.319,0.183,TCP,192.100.130.7,64277,147.32.84.229,443,PA_,0,3,661,1,Background
2011-08-18 10:19:14.323,0.000,UDP,212.235.185.142,58552,147.32.84.229,13363,INT,0,1,168,1,Background
2011-08-18 10:19:14.324,0.000,UDP,147.32.84.229,13363,212.235.185.142,58552,INT,0,1,62,1,Background
2011-08-18 10:19:14.324,4.004,UDP,147.32.84.229,13363,109.149.84.86,20992,INT,0,2,324,1,Background
2011-08-18 10:19:14.324,4.004,UDP,147.32.84.229,13363,109.149.84.86,21835,INT,0,2,316,1,Background
2011-08-18 10:19:14.341,0.178,TCP,147.32.84.184,49803,199.59.149.200,443,FA_,0,2,120,1,Background
2011-08-18 10:19:14.351,1.232,TCP,147.32.86.53,49670,188.175.127.220,22,PA_,0,16,1296,1,Background
2011-08-18 10:19:14.357,1.259,TCP,188.175.127.220,22,147.32.86.53,49670,PA_,0,15,12878,1,Background
2011-08-18 10:19:14.359,0.000,UDP,203.99.179.112,13480,147.32.84.59,43087,INT,0,1,145,1,Background
2011-08-18 10:19:14.360,0.000,ICMP,147.32.84.59,0,,0,->,203.99.179.112,,URP,1,Background
2011-08-18 10:19:14.361,0.000,UDP,87.244.151.27,31518,147.32.84.229,13363,INT,0,3,2887,1,Background
2011-08-18 10:19:14.370,0.028,TCP,147.32.84.229,13363,82.177.229.240,1026,PA_,0,2,120,1,Background
2011-08-18 10:19:14.391,4.877,TCP,117.194.42.208,33482,147.32.84.59,1654,PA_,0,6,449,1,Background
2011-08-18 10:19:14.393,0.000,UDP,74.215.40.251,1321,147.32.84.229,13363,INT,0,1,476,1,Background
2011-08-18 10:19:14.395,0.000,UDP,147.32.84.229,13363,74.215.40.251,1321,INT,0,1,60,1,Background
2011-08-18 10:19:14.399,0.000,TCP,147.32.84.229,13363,159.148.227.125,49230,PA_,0,1,60,1,Background
2011-08-18 10:19:14.410,3.675,TCP,194.108.204.19,53895,147.32.84.138,8080,PA_,0,9,3516,1,Background
2011-08-18 10:19:14.411,3.644,TCP,147.32.84.138,8080,194.108.204.19,53895,PA_,0,6,1972,1,Background
2011-08-18 10:19:14.411,0.000,UDP,60.250.102.130,23787,147.32.84.229,13363,INT,0,1,79,1,Background
2011-08-18 10:19:14.412,0.000,UDP,147.32.84.229,13363,60.250.102.130,23787,INT,0,1,469,1,Background
2011-08-18 10:19:14.413,0.000,UDP,94.198.111.82,9887,147.32.84.229,13363,INT,0,1,73,1,Background
2011-08-18 10:19:14.414,0.000,UDP,147.32.84.229,13363,94.198.111.82,9887,INT,0,1,60,1,Background
2011-08-18 10:19:14.427,0.000,TCP,147.32.84.229,443,192.100.130.7,64277,PA_,0,2,136,1,Background
2011-08-18 10:19:14.454,0.009,TCP,147.32.84.59,49642,74.125.232.216,80,FA_,0,2,132,1,LEGITIMATE
2011-08-18 10:19:14.462,0.000,TCP,74.125.232.216,80,147.32.84.59,49642,FA_,0,1,66,1,Background
2011-08-18 10:19:14.463,1.456,TCP,147.32.84.229,13363,41.130.235.95,55043,PA_,0,4,364,1,Background
2011-08-18 10:19:14.468,0.000,UDP,193.142.0.1,56321,147.32.84.229,13363,INT,0,1,75,1,Background
2011-08-18 10:19:14.469,0.000,UDP,147.32.84.229,13363,193.142.0.1,56321,INT,0,1,60,1,Background
2011-08-18 10:19:14.470,0.198,TCP,193.165.4.137,11997,147.32.84.229,13363,PA_,0,2,474,1,Background
2011-08-18 10:19:14.470,0.000,TCP,147.32.84.229,13363,193.165.4.137,11997,PA_,0,1,60,1,Background
2011-08-18 10:19:14.483,0.158,TCP,147.32.84.118,2957,183.83.130.244,6881,SPA_,0,3,244,1,Background
2011-08-18 10:19:14.498,0.000,UDP,85.117.224.50,37832,147.32.84.229,13363,INT,0,1,75,1,Background
2011-08-18 10:19:14.499,0.767,TCP,67.195.115.177,42694,147.32.87.27,80,,FSPA_,0,17,1545,Background
2011-08-18 10:19:14.499,0.767,TCP,67.195.115.177,42694,147.32.87.27,80,,_FSPA,0,20,24026,Background
2011-08-18 10:19:14.499,0.000,UDP,147.32.84.229,13363,85.117.224.50,37832,INT,0,1,60,1,Background
2011-08-18 10:19:14.501,0.053,TCP,89.178.50.15,1273,147.32.84.229,13363,PA_,0,2,120,1,Background
2011-08-18 10:19:14.502,4.918,TCP,74.125.232.213,443,147.32.85.5,52316,PA_,0,3,279,1,Background
2011-08-18 10:19:14.502,4.910,TCP,147.32.85.5,52316,74.125.232.213,443,PA_,0,3,830,1,LEGITIMATE
2011-08-18 10:19:14.513,0.000,UDP,83.228.35.75,22790,147.32.84.229,13363,INT,0,1,74,1,Background
2011-08-18 10:19:14.514,0.000,UDP,147.32.84.229,13363,83.228.35.75,22790,INT,0,1,60,1,Background
2011-08-18 10:19:14.520,0.000,TCP,199.59.149.200,443,147.32.84.184,49803,FA_,0,1,60,1,Background
2011-08-18 10:19:14.521,0.000,UDP,78.141.177.63,49050,147.32.84.229,13363,INT,0,1,74,1,Background
2011-08-18 10:19:14.522,0.000,UDP,147.32.84.229,13363,78.141.177.63,49050,INT,0,1,868,1,Background
2011-08-18 10:19:14.525,0.824,TCP,194.129.65.79,1331,147.32.84.229,13363,PA_,0,4,289,1,Background
2011-08-18 10:19:14.541,0.000,UDP,147.32.84.229,13363,46.191.167.153,11190,INT,0,1,73,1,Background
2011-08-18 10:19:14.569,0.000,UDP,109.153.100.95,50982,147.32.84.229,13363,INT,0,1,76,1,Background
2011-08-18 10:19:14.569,0.000,UDP,147.32.84.229,13363,109.153.100.95,50982,INT,0,1,494,1,Background
2011-08-18 10:19:14.569,4.019,UDP,147.32.84.229,13363,84.217.37.3,55840,INT,0,2,384,1,Background
2011-08-18 10:19:14.586,0.000,TCP,147.32.84.59,49176,205.188.10.189,443,PA_,0,1,64,1,Background
2011-08-18 10:19:14.594,0.000,UDP,95.32.5.235,35766,147.32.84.229,13363,INT,0,1,76,1,Background
2011-08-18 10:19:14.595,0.000,UDP,147.32.84.229,13363,95.32.5.235,35766,INT,0,1,60,1,Background
2011-08-18 10:19:14.635,0.000,UDP,147.32.85.25,34870,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:19:14.635,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:34870,INT,0,129,Background
2011-08-18 10:19:14.635,0.000,UDP,147.32.85.25,46432,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:19:14.636,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:46432,INT,0,141,Background
2011-08-18 10:19:14.638,0.000,UDP,147.32.85.25,45540,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:19:14.638,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:45540,INT,0,129,Background
2011-08-18 10:19:14.638,0.000,UDP,147.32.85.25,34563,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:19:14.639,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:34563,INT,0,141,Background
2011-08-18 10:19:14.640,0.326,TCP,183.83.130.244,6881,147.32.84.118,2957,SA_,0,2,122,1,Background
2011-08-18 10:19:14.641,0.069,TCP,147.32.84.118,2958,109.11.239.168,6881,SPA_,0,3,244,1,Background
2011-08-18 10:19:14.644,0.000,UDP,147.32.84.229,13363,201.79.47.179,54239,INT,0,1,77,1,Background
2011-08-18 10:19:14.644,0.000,UDP,147.32.84.229,13363,182.170.250.154,55316,INT,0,1,73,1,Background
2011-08-18 10:19:14.644,3.992,UDP,147.32.84.229,13363,79.50.93.42,45974,INT,0,2,358,1,Background
2011-08-18 10:19:14.649,0.000,UDP,222.145.103.227,36775,147.32.84.229,13363,INT,0,1,81,1,Background
2011-08-18 10:19:14.649,0.000,UDP,147.32.84.229,13363,222.145.103.227,36775,INT,0,1,532,1,Background
2011-08-18 10:19:14.651,0.000,TCP,159.148.227.125,49230,147.32.84.229,13363,A_,0,1,60,1,Background
2011-08-18 10:19:14.652,0.000,UDP,69.238.171.67,23492,147.32.84.229,13363,INT,0,1,76,1,Background
2011-08-18 10:19:14.652,0.000,UDP,147.32.84.229,13363,69.238.171.67,23492,INT,0,1,484,1,Background
2011-08-18 10:19:14.653,4.008,UDP,147.32.84.229,13363,77.120.178.242,15451,INT,0,2,932,1,Background
2011-08-18 10:19:14.654,0.000,UDP,124.102.16.132,12434,147.32.84.229,13363,INT,0,1,79,1,Background
2011-08-18 10:19:14.655,0.000,UDP,147.32.84.229,13363,124.102.16.132,12434,INT,0,2,390,1,Background
2011-08-18 10:19:14.670,0.000,UDP,147.32.85.25,45473,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:19:14.670,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:45473,INT,0,129,Background
2011-08-18 10:19:14.670,0.000,UDP,147.32.85.25,57925,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:19:14.670,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:57925,INT,0,141,Background
2011-08-18 10:19:14.672,0.000,UDP,195.18.192.176,12030,147.32.84.229,13363,INT,0,1,75,1,Background
2011-08-18 10:19:14.672,0.000,UDP,147.32.84.229,13363,195.18.192.176,12030,INT,0,1,60,1,Background
2011-08-18 10:19:14.672,0.000,UDP,147.32.84.229,13363,118.165.82.114,42796,INT,0,1,83,1,Background
2011-08-18 10:19:14.673,4.008,UDP,147.32.84.229,13363,85.14.18.164,32410,INT,0,2,932,1,Background
2011-08-18 10:19:14.673,0.000,UDP,147.32.85.25,56723,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:19:14.673,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:56723,INT,0,129,Background
2011-08-18 10:19:14.674,0.000,UDP,147.32.85.25,52458,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:19:14.674,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:52458,INT,0,141,Background
2011-08-18 10:19:14.683,0.494,TCP,147.32.86.147,50944,74.125.232.213,443,PA_,0,7,3802,1,LEGITIMATE
2011-08-18 10:19:14.684,0.313,TCP,147.32.86.147,59175,74.125.232.213,443,SPA_,0,7,2598,1,LEGITIMATE
2011-08-18 10:19:14.691,0.445,TCP,74.125.232.213,443,147.32.86.147,50944,PA_,0,6,4581,1,Background
2011-08-18 10:19:14.691,0.265,TCP,74.125.232.213,443,147.32.86.147,59175,SPA_,0,5,1396,1,Background
2011-08-18 10:19:14.695,0.001,UDP,147.32.86.111,52282,192.168.1.99,161,INT,0,1,120,1,Background
2011-08-18 10:19:14.696,0.000,ICMP,195.113.235.89,0,,0,->,147.32.86.111,,URN,1,Background
2011-08-18 10:19:14.698,0.433,TCP,147.32.84.229,13363,194.129.65.79,1331,PA_,0,4,241,1,Background
2011-08-18 10:19:14.700,0.000,UDP,110.1.150.128,65105,147.32.84.229,13363,INT,0,1,72,1,Background
2011-08-18 10:19:14.700,0.000,UDP,147.32.86.20,49711,147.32.80.9,53,,INT,0,1,84,Background
2011-08-18 10:19:14.700,0.000,UDP,147.32.84.229,13363,110.1.150.128,65105,INT,0,1,60,1,Background
2011-08-18 10:19:14.701,0.000,UDP,147.32.80.9,53,,0,->,147.32.86.20:49711,INT,0,177,Background
2011-08-18 10:19:14.701,0.207,TCP,147.32.86.20,3525,188.138.84.239,80,FSPA_,0,15,1029,1,Background
2011-08-18 10:19:14.703,0.000,TCP,205.188.10.189,443,147.32.84.59,49176,A_,0,1,60,1,Background
2011-08-18 10:19:14.707,0.000,UDP,147.32.85.25,48389,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:19:14.707,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:48389,INT,0,129,Background
2011-08-18 10:19:14.707,0.000,UDP,147.32.85.25,45317,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:19:14.707,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:45317,INT,0,141,Background
2011-08-18 10:19:14.710,0.262,TCP,109.11.239.168,6881,147.32.84.118,2958,SA_,0,2,122,1,Background
2011-08-18 10:19:14.710,0.000,UDP,147.32.85.25,33368,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:19:14.711,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:33368,INT,0,129,Background
2011-08-18 10:19:14.711,0.000,UDP,147.32.85.25,39192,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:19:14.711,3.014,TCP,147.32.84.118,2959,178.126.213.97,6881,S_,0,2,124,1,Background
2011-08-18 10:19:14.711,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:39192,INT,0,141,Background
2011-08-18 10:19:14.717,0.000,TCP,147.32.84.59,53612,88.86.102.50,5222,PA_,0,1,140,1,Background
2011-08-18 10:19:14.718,0.000,TCP,88.86.102.50,5222,147.32.84.59,53612,A_,0,1,66,1,Background
2011-08-18 10:19:14.726,0.182,TCP,147.32.86.20,3525,188.138.84.239,80,_FSPA,0,24,29157,1,Background
2011-08-18 10:19:14.730,0.000,UDP,62.118.200.4,41367,147.32.84.229,13363,INT,0,1,74,1,Background
2011-08-18 10:19:14.730,0.000,UDP,147.32.84.229,13363,76.91.139.18,5318,INT,0,1,77,1,Background
2011-08-18 10:19:14.730,0.000,UDP,91.148.14.80,44874,147.32.84.229,13363,INT,0,1,183,1,Background
2011-08-18 10:19:14.731,0.000,UDP,147.32.84.229,13363,62.118.200.4,41367,INT,0,1,60,1,Background
2011-08-18 10:19:14.734,0.000,UDP,147.32.84.229,13363,91.148.14.80,44874,INT,0,1,74,1,Background
2011-08-18 10:19:14.736,0.000,UDP,147.32.85.25,48623,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:19:14.736,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:48623,INT,0,129,Background
2011-08-18 10:19:14.736,0.000,UDP,147.32.85.25,37419,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:19:14.736,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:37419,INT,0,141,Background
2011-08-18 10:19:14.739,0.000,UDP,88.1.124.189,39986,147.32.84.229,13363,INT,0,1,183,1,Background
2011-08-18 10:19:14.740,0.000,UDP,147.32.84.229,13363,88.1.124.189,39986,INT,0,1,62,1,Background
2011-08-18 10:19:14.747,0.012,UDP,188.244.37.212,14432,147.32.84.229,13363,INT,0,2,174,1,Background
2011-08-18 10:19:14.751,0.760,TCP,151.50.42.148,52929,147.32.84.229,13363,FSPA_,0,9,641,1,Background
2011-08-18 10:19:14.751,0.760,TCP,151.50.42.148,52929,147.32.84.229,13363,_FSPA,0,7,521,1,Background
2011-08-18 10:19:14.769,0.000,UDP,90.178.130.71,10015,147.32.84.229,13363,INT,0,1,151,1,Background
2011-08-18 10:19:14.769,0.000,UDP,147.32.84.229,13363,90.178.130.71,10015,INT,0,1,62,1,Background
2011-08-18 10:19:14.770,0.000,UDP,147.32.87.254,61043,147.32.80.9,53,,INT,0,1,75,Background
2011-08-18 10:19:14.816,0.000,UDP,219.95.99.182,1171,147.32.84.229,13363,INT,0,1,74,1,Background
2011-08-18 10:19:14.817,0.000,UDP,147.32.84.229,13363,219.95.99.182,1171,INT,0,1,60,1,Background
2011-08-18 10:19:14.834,0.000,UDP,81.145.244.43,16942,147.32.84.229,13363,INT,0,1,79,1,Background
2011-08-18 10:19:14.834,0.000,UDP,147.32.84.229,13363,81.145.244.43,16942,INT,0,1,60,1,Background
2011-08-18 10:19:14.852,2.038,TCP,147.32.84.59,53586,86.63.194.225,80,SPA_,0,6,1004,1,Background
2011-08-18 10:19:14.854,2.036,TCP,147.32.84.59,53586,86.63.194.225,80,_FSPA,0,5,779,1,Background
