Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label,Attack_Type
10.0.0.13-10.0.0.254-36037-1883-6,10.0.0.13,36037,10.0.0.254,1883,6,14/09/2023 09:24:59 AM,119998896,6,5,25.0,6.0,19.0,0.0,4.166666666666666,7.332575718440736,2.0,0.0,1.2,1.095445115010332,0.2583357100218655,0.0916675100077587,11999889.6,25024776.775833864,59997614.0,66.0,119998724.0,23999744.800000004,32409013.397829235,59997614.0,2135.0,119998815.0,29999703.75,34041947.67234805,59999799.0,106.0,1,0,0,0,192,160,0.050000460004232,0.0416670500035267,0.0,19.0,2.75,5.2070756057153975,27.11363636363637,0,0,0,7,11,0,0,0,0.0,3.0,4.166666666666667,1.2,0,0,0,0,0,0,3,12,2,3,502,64,3,32,524237.0,738363.7293421177,1046339.0,2135.0,59475125.0,738911.0299907561,59997614.0,58952636.0,Benign Traffic,0,Benign Traffic
10.0.0.1-10.0.0.254-33515-1883-6,10.0.0.1,33515,10.0.0.254,1883,6,14/09/2023 09:24:30 AM,119998634,9,9,259.0,4.0,51.0,0.0,28.77777777777778,26.36179896070153,2.0,0.0,0.4444444444444444,0.8819171036881969,2.191691615422889,0.1500017075194372,7058743.176470587,12825304.78846065,29958966.0,11.0,119998590.0,14999823.75,15509732.91832993,30000364.0,1551.0,119998614.0,14999826.75,15487671.953895511,29958977.0,39.0,1,0,0,0,288,288,0.0750008537597186,0.0750008537597186,0.0,51.0,16.52631578947368,24.07481030513159,579.5964912280701,0,0,0,9,18,0,0,0,1.0,17.444444444444443,28.77777777777778,0.4444444444444444,0,0,0,0,0,0,2,64,2,1,502,64,6,32,521106.25,601703.8640728926,1042610.0,11.0,29478541.25,553640.0727532735,29958966.0,28998561.0,Benign Traffic,0,Benign Traffic
10.0.0.15-10.0.0.254-35317-1883-6,10.0.0.15,35317,10.0.0.254,1883,6,14/09/2023 09:24:59 AM,119999000,6,5,57.0,6.0,51.0,0.0,9.5,20.354360712142253,2.0,0.0,1.2,1.095445115010332,0.5250043750364587,0.0916674305619213,11999900.000000002,25024738.79916748,59997119.0,66.0,119998818.0,23999763.6,32408922.040424183,59997119.0,2614.0,119998931.0,29999732.75,34042114.44894425,59999761.0,116.0,1,0,0,0,192,160,0.0500004166701389,0.0416670138917824,0.0,51.0,5.416666666666666,14.387231291753956,206.99242424242425,0,0,0,7,11,0,0,0,0.0,5.909090909090909,9.5,1.2,0,0,0,0,0,0,3,28,2,3,502,64,3,32,524336.0,737826.3281884158,1046058.0,2614.0,59475073.0,738284.5333826247,59997119.0,58953027.0,Benign Traffic,0,Benign Traffic
10.0.0.4-10.0.0.254-33557-1883-6,10.0.0.4,33557,10.0.0.254,1883,6,14/09/2023 09:24:30 AM,119997889,9,9,78.0,4.0,15.0,0.0,8.666666666666666,7.314369419163897,2.0,0.0,0.4444444444444444,0.8819171036881969,0.6833453545170282,0.1500026387964208,7058699.352941177,12825298.60937045,29958153.0,13.0,119997799.0,14999724.875,15509624.933443071,29999161.0,2116.0,119997863.0,14999732.875,15487735.281829428,29958222.0,85.0,1,0,0,0,288,288,0.0750013193982104,0.0750013193982104,0.0,15.0,5.105263157894735,6.838573087373201,46.76608187134504,0,0,0,9,18,0,0,0,1.0,5.388888888888889,8.666666666666666,0.4444444444444444,0,0,0,0,0,0,2,19,2,1,502,64,6,32,520940.75,601475.8272019334,1042281.0,26.0,29478509.0,552211.6898847152,29958153.0,28999519.0,Benign Traffic,0,Benign Traffic
10.0.0.5-10.0.0.254-41933-1883-6,10.0.0.5,41933,10.0.0.254,1883,6,14/09/2023 09:24:59 AM,119999427,6,5,36.0,6.0,30.0,0.0,6.0,11.7983049630021,2.0,0.0,1.2,1.095445115010332,0.3500016712579802,0.09166710437709,11999942.7,25024933.547889344,59997132.0,29.0,119999286.0,23999857.2,32409077.574869048,59997132.0,2718.0,119999372.0,29999843.0,34042510.21242245,59999894.0,112.0,1,0,0,0,192,160,0.05000023875114,0.04166686562595,0.0,30.0,3.666666666666667,8.348471099367218,69.69696969696969,0,0,0,7,11,0,0,0,0.0,4.0,6.0,1.2,0,0,0,0,0,0,3,18,2,3,502,64,3,32,524153.5,737421.156002796,1045589.0,2718.0,59475489.5,737713.8982102072,59997132.0,58953847.0,Benign Traffic,0,Benign Traffic
10.0.0.10-10.0.0.254-43091-1883-6,10.0.0.10,43091,10.0.0.254,1883,6,14/09/2023 09:24:59 AM,119999426,7,8,34.0,6.0,14.0,0.0,4.857142857142858,6.309478885734051,2.0,0.0,0.75,1.035098339013531,0.3333349277854046,0.1250005979195267,8571387.571428569,21348267.37988547,58954788.0,16.0,119999210.0,19999868.33333333,30210017.69600564,58997437.0,2738.0,119999403.0,17142771.857142854,28566743.6695436,58954804.0,63.0,1,0,0,0,224,256,0.0583336123624458,0.0666669855570809,0.0,14.0,2.625,4.544227107000705,20.65,0,0,0,8,15,0,0,0,1.0,2.8,4.857142857142857,0.75,0,0,0,0,0,0,2,11,2,2,502,64,4,32,1045012.5,426.3853890554881,1045314.0,1044711.0,58954592.5,276.4787514439401,58954788.0,58954397.0,Benign Traffic,0,Benign Traffic
10.0.0.11-10.0.0.254-40489-1883-6,10.0.0.11,40489,10.0.0.254,1883,6,14/09/2023 09:24:59 AM,119998872,6,6,19.0,6.0,13.0,0.0,3.1666666666666665,4.915960401250875,2.0,0.0,1.0,1.095445115010332,0.2083352916850751,0.100000940008836,10908988.363636363,24015313.237235475,59996865.0,14.0,119998134.0,23999626.800000004,32409116.910402097,59996865.0,1757.0,119998843.0,23999768.6,32391779.99741373,59999764.0,109.0,1,0,0,0,192,192,0.050000470004418,0.050000470004418,0.0,13.0,2.0769230769230766,3.426892140641392,11.743589743589745,0,0,0,7,12,0,0,0,1.0,2.25,3.1666666666666665,1.0,0,0,0,0,0,0,3,9,3,3,502,64,3,32,522701.0,735631.4687396128,1042871.0,2531.0,59476366.0,736096.7450016337,59996865.0,58955867.0,Benign Traffic,0,Benign Traffic
10.0.0.15-10.0.0.254-45179-1883-6,10.0.0.15,45179,10.0.0.254,1883,6,14/09/2023 09:24:59 AM,119998868,6,5,57.0,6.0,51.0,0.0,9.5,20.354360712142253,2.0,0.0,1.2,1.095445115010332,0.525004952546719,0.0916675313970461,11999886.8,25025324.82576153,59996463.0,14.0,119998116.0,23999623.200000003,32408933.77750628,59996463.0,1763.0,119998731.0,29999682.75,34043766.69406394,59999764.0,738.0,1,0,0,0,192,160,0.0500004716711161,0.04166705972593,0.0,51.0,5.416666666666666,14.387231291753956,206.99242424242425,0,0,0,7,11,0,0,0,0.0,5.909090909090909,9.5,1.2,0,0,0,0,0,0,3,28,2,3,502,64,3,32,522876.0,735348.6260271382,1042846.0,2906.0,59476182.0,735788.4464450362,59996463.0,58955901.0,Benign Traffic,0,Benign Traffic
10.0.0.5-10.0.0.254-37645-1883-6,10.0.0.5,37645,10.0.0.254,1883,6,14/09/2023 09:24:59 AM,119998677,6,5,36.0,6.0,30.0,0.0,6.0,11.7983049630021,2.0,0.0,1.2,1.095445115010332,0.3500038587925432,0.0916676773028089,11999867.7,25025340.96028361,59996391.0,14.0,119997890.0,23999578.0,32408961.893081594,59996391.0,1515.0,119998615.0,29999653.75,34043829.418340795,59999722.0,773.0,1,0,0,0,192,160,0.0500005512560776,0.0416671260467313,0.0,30.0,3.666666666666667,8.348471099367218,69.69696969696969,0,0,0,7,11,0,0,0,0.0,4.0,6.0,1.2,0,0,0,0,0,0,3,18,2,3,502,64,3,32,522751.0,735105.3812944101,1042549.0,2953.0,59476194.0,735669.6525057969,59996391.0,58955997.0,Benign Traffic,0,Benign Traffic
10.0.0.10-10.0.0.254-34369-1883-6,10.0.0.10,34369,10.0.0.254,1883,6,14/09/2023 09:24:59 AM,119998828,7,8,34.0,6.0,14.0,0.0,4.857142857142858,6.309478885734051,2.0,0.0,0.75,1.035098339013531,0.3333365889206851,0.1250012208452569,8571344.857142856,21349226.267150447,58957531.0,9.0,119997924.0,19999654.0,30212349.510298964,59001318.0,2115.0,119998819.0,17142688.428571425,28568321.34351762,58957545.0,134.0,1,0,0,0,224,256,0.0583339030611198,0.066667317784137,0.0,14.0,2.625,4.544227107000705,20.65,0,0,0,8,15,0,0,0,1.0,2.8,4.857142857142857,0.75,0,0,0,0,0,0,3,17,4,3,502,64,4,32,1042103.0,390.3229432149743,1042379.0,1041827.0,58956859.0,950.3515139147198,58957531.0,58956187.0,Benign Traffic,0,Benign Traffic
10.0.0.13-10.0.0.254-43571-1883-6,10.0.0.13,43571,10.0.0.254,1883,6,14/09/2023 09:24:59 AM,119998844,6,5,25.0,6.0,19.0,0.0,4.166666666666666,7.332575718440736,2.0,0.0,1.2,1.095445115010332,0.2583358219684183,0.091667549730729,11999884.4,25025425.648262616,59996487.0,55.0,119997967.0,23999593.4,32409039.832210824,59996487.0,2114.0,119998681.0,29999670.25,34043973.84925485,59999699.0,822.0,1,0,0,0,192,160,0.0500004816713067,0.0416670680594223,0.0,19.0,2.75,5.2070756057153975,27.11363636363637,0,0,0,7,11,0,0,0,0.0,3.0,4.166666666666667,1.2,0,0,0,0,0,0,3,12,2,3,502,64,3,32,522606.0,735014.8716264182,1042340.0,2872.0,59476377.5,735545.9088190893,59996487.0,58956268.0,Benign Traffic,0,Benign Traffic
52.40.210.103-192.168.137.40-18665-60378-6,52.40.210.103,18665,192.168.137.40,60378,6,14/09/2023 09:26:14 AM,90131851,4,0,776.0,0.0,194.0,194.0,194.0,0.0,0.0,0.0,0.0,0.0,8.609609049302671,0.044379428089189,30043950.33333333,37455.592030207365,30086896.0,30018042.0,90131851.0,30043950.33333333,37455.592030207365,30086896.0,30018042.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,128,0,0.044379428089189,0.0,194.0,194.0,194.0,0.0,0.0,0,0,0,4,4,0,0,0,0.0,242.5,194.0,0.0,0,0,0,0,0,0,1,258,0,0,850,0,3,32,0.0,0.0,0.0,0.0,30043950.33333333,37455.592030207365,30086896.0,30018042.0,Benign Traffic,0,Benign Traffic
10.0.0.3-10.0.0.254-44505-1883-6,10.0.0.3,44505,10.0.0.254,1883,6,14/09/2023 09:26:16 AM,119999457,123,123,2154.0,4.0,20.0,0.0,17.51219512195123,2.316603837229088,2.0,0.0,0.032520325203252,0.2539833268567149,17.983414708284887,2.050009276291976,489793.7020408164,500144.4355635536,1008865.0,33.0,119999340.0,983601.1475409836,127198.16567272886,1008982.0,2152.0,119999399.0,983601.631147541,127747.596825851,1044994.0,113.0,1,0,0,0,3936,3936,1.0250046381459876,1.0250046381459876,0.0,20.0,8.809716599190281,8.911957957419045,79.42299463480464,0,0,0,123,246,0,0,0,1.0,8.845528455284553,17.51219512195122,0.032520325203252,0,0,0,66,4,24,2,39,2,0,502,64,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
10.0.0.12-10.0.0.254-37281-1883-6,10.0.0.12,37281,10.0.0.254,1883,6,14/09/2023 09:26:16 AM,119998260,123,123,2303.0,4.0,21.0,0.0,18.72357723577236,2.43034374215898,2.0,0.0,0.032520325203252,0.2539833268567149,19.225278766542115,2.0500297254310187,489788.8163265308,500184.4144718548,1007432.0,14.0,119998229.0,983592.0409836064,127249.41567869202,1007488.0,2207.0,119998196.0,983591.7704918034,127714.5940666132,1043467.0,84.0,1,0,0,0,3936,3936,1.0250148627155091,1.0250148627155091,0.0,21.0,9.417004048582992,9.522341846406324,90.674994239821,0,0,0,123,246,0,0,0,1.0,9.455284552845528,18.72357723577236,0.032520325203252,0,0,0,76,4,25,2,41,2,0,502,64,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
10.0.0.7-10.0.0.254-45233-1883-6,10.0.0.7,45233,10.0.0.254,1883,6,14/09/2023 09:26:16 AM,119998892,123,123,5409.0,4.0,47.0,0.0,43.97560975609756,5.703699424509494,2.0,0.0,0.032520325203252,0.2539833268567149,45.108749837456834,2.0500189285081065,489791.3959183674,500198.774757508,1009685.0,12.0,119998880.0,983597.3770491802,127307.05706525852,1009704.0,1329.0,119998868.0,983597.2786885244,127754.5810926936,1045612.0,119.0,1,0,0,0,3936,3936,1.0250094642540533,1.0250094642540533,0.0,47.0,22.09311740890688,22.38020124399983,500.8734077219316,0,0,0,123,246,0,0,0,1.0,22.182926829268293,43.97560975609756,0.032520325203252,0,0,0,189,4,58,2,102,2,0,502,64,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
10.0.0.7-10.0.0.254-45727-1883-6,10.0.0.7,45727,10.0.0.254,1883,6,14/09/2023 09:26:16 AM,119999126,123,123,5409.0,4.0,47.0,0.0,43.97560975609756,5.703699424509494,2.0,0.0,0.032520325203252,0.2539833268567149,45.108661874753984,2.0500149309420803,489792.351020408,500184.1698941543,1009519.0,11.0,119999042.0,983598.7049180327,127225.50251746424,1009588.0,2241.0,119999030.0,983598.6065573771,127698.56147610696,1041332.0,82.0,1,0,0,0,3936,3936,1.0250074654710402,1.0250074654710402,0.0,47.0,22.097165991902823,22.384270393323977,501.0555610414404,0,0,0,123,246,0,0,0,1.0,22.1869918699187,43.97560975609756,0.032520325203252,0,0,0,179,4,59,2,98,2,0,502,64,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
10.0.0.12-10.0.0.254-46693-1883-6,10.0.0.12,46693,10.0.0.254,1883,6,14/09/2023 09:26:16 AM,119998158,123,123,2303.0,4.0,21.0,0.0,18.72357723577236,2.43034374215898,2.0,0.0,0.032520325203252,0.2539833268567149,19.225295108279912,2.0500314679830334,489788.3999999997,500176.86179269664,1008294.0,12.0,119998130.0,983591.2295081966,127239.91349699882,1008314.0,2169.0,119998092.0,983590.918032787,127746.7153304234,1046763.0,175.0,1,0,0,0,3936,3936,1.025015733991517,1.025015733991517,0.0,21.0,9.417004048582992,9.522341846406324,90.674994239821,0,0,0,123,246,0,0,0,1.0,9.455284552845528,18.72357723577236,0.032520325203252,0,0,0,77,4,25,2,41,2,0,502,64,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
10.0.0.3-10.0.0.254-35497-1883-6,10.0.0.3,35497,10.0.0.254,1883,6,14/09/2023 09:26:16 AM,119998523,123,123,2158.0,4.0,20.0,0.0,17.544715447154474,2.3091124990177687,2.0,0.0,0.032520325203252,0.2539833268567149,18.016888424535026,2.050025232393902,489789.88979591866,500186.8996747985,1009346.0,11.0,119998449.0,983593.8442622948,127260.2263013264,1009358.0,1632.0,119998496.0,983594.2295081968,127752.97520132305,1046937.0,73.0,1,0,0,0,3936,3936,1.025012616196951,1.025012616196951,0.0,20.0,8.825910931174091,8.926874144516347,79.68908199203447,0,0,0,123,246,0,0,0,1.0,8.861788617886178,17.54471544715447,0.032520325203252,0,0,0,76,4,23,2,39,2,0,502,64,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
10.0.0.2-10.0.0.254-41473-1883-6,10.0.0.2,41473,10.0.0.254,1883,6,14/09/2023 09:26:16 AM,119999054,35,35,686.0,4.0,22.0,0.0,19.6,6.7875318220465175,2.0,0.0,0.1142857142857143,0.4710082159536056,5.750045329524014,0.583337931980697,1739116.724637681,1950163.0766353568,4005893.0,13.0,119999031.0,3529383.2647058824,1160687.0121979692,4005912.0,1886.0,119998970.0,3529381.470588235,1154286.7692927336,4005936.0,97.0,1,0,0,0,1120,1120,0.2916689659903485,0.2916689659903485,0.0,22.0,10.028169014084504,10.930915307362891,119.4849094567404,0,0,0,35,70,0,0,0,1.0,10.17142857142857,19.6,0.1142857142857142,0,0,0,0,0,0,1,22,1,0,502,64,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
10.0.0.2-10.0.0.254-39485-1883-6,10.0.0.2,39485,10.0.0.254,1883,6,14/09/2023 09:26:16 AM,119998587,35,35,686.0,4.0,22.0,0.0,19.6,6.7875318220465175,2.0,0.0,0.1142857142857143,0.4710082159536056,5.750067707047251,0.5833402021642138,1739109.956521739,1950003.006464661,4004995.0,11.0,119998576.0,3529369.882352941,1160538.5562691395,4005017.0,2196.0,119998566.0,3529369.588235293,1153859.5824143689,4005038.0,93.0,1,0,0,0,1120,1120,0.2916701010821069,0.2916701010821069,0.0,22.0,10.028169014084504,10.930915307362891,119.4849094567404,0,0,0,35,70,0,0,0,1.0,10.17142857142857,19.6,0.1142857142857142,0,0,0,0,0,0,1,22,1,0,502,64,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
47.254.41.205-192.168.137.172-1883-53355-6,47.254.41.205,1883,192.168.137.172,53355,6,14/09/2023 09:26:20 AM,118359210,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3970962631467378,2573026.3043478257,3277741.945004876,10270164.0,5.0,118359210.0,2573026.3043478257,3277741.945004876,10270164.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,940,0,0.3970962631467378,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,65392,0,0,20,3472867.0,5078981.0545843495,13902093.0,163046.0,7905758.545454545,1541313.8739016375,10270164.0,5548368.0,Benign Traffic,0,Benign Traffic
10.0.0.14-10.0.0.254-45301-1883-6,10.0.0.14,45301,10.0.0.254,1883,6,14/09/2023 09:26:18 AM,119997811,45,45,906.0,4.0,22.0,0.0,20.133333333333333,6.051295879246181,2.0,0.0,0.0888888888888888,0.4168181542799854,7.583471668495687,0.7500136814995734,1348290.0112359547,1468142.4211638502,3012070.0,12.0,119997791.0,2727222.522727273,758196.0459314086,3012089.0,2124.0,119997793.0,2727222.568181818,753220.0890068942,3012092.0,122.0,1,0,0,0,1440,1440,0.3750068407497867,0.3750068407497867,0.0,22.0,10.24175824175824,10.953782359776373,119.98534798534804,0,0,0,45,90,0,0,0,1.0,10.355555555555556,20.133333333333333,0.0888888888888888,0,0,0,0,0,0,1,22,1,0,502,64,42,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
10.0.0.14-10.0.0.254-36273-1883-6,10.0.0.14,36273,10.0.0.254,1883,6,14/09/2023 09:26:18 AM,119997917,45,45,906.0,4.0,22.0,0.0,20.133333333333333,6.051295879246181,2.0,0.0,0.0888888888888888,0.4168181542799854,7.583464969646098,0.7500130189759877,1348291.202247191,1468035.359675623,3012002.0,12.0,119997898.0,2727224.954545455,757913.1179589325,3012086.0,2248.0,119997904.0,2727225.090909092,752870.7746902446,3012029.0,113.0,1,0,0,0,1440,1440,0.3750065094879938,0.3750065094879938,0.0,22.0,10.24175824175824,10.953782359776373,119.98534798534804,0,0,0,45,90,0,0,0,1.0,10.355555555555556,20.133333333333333,0.0888888888888888,0,0,0,0,0,0,1,22,1,0,502,64,42,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
34.66.16.188-192.168.137.234-443-33262-6,34.66.16.188,443,192.168.137.234,33262,6,14/09/2023 09:26:24 AM,90234277,4,0,656.0,0.0,164.0,164.0,164.0,0.0,0.0,0.0,0.0,0.0,7.269964605578875,0.0443290524730419,30078092.33333333,734.2399698554508,30078854.0,30077389.0,90234277.0,30078092.33333333,734.2399698554508,30078854.0,30077389.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,128,0,0.0443290524730419,0.0,164.0,164.0,164.0,0.0,0.0,0,0,0,4,4,0,0,0,0.0,205.0,164.0,0.0,0,0,0,0,0,0,1,218,0,0,3106,0,3,32,0.0,0.0,0.0,0.0,30078092.33333333,734.2399698554508,30078854.0,30077389.0,Benign Traffic,0,Benign Traffic
10.0.0.9-10.0.0.254-35169-1883-6,10.0.0.9,35169,10.0.0.254,1883,6,14/09/2023 09:26:20 AM,119997568,29,29,628.0,4.0,25.0,0.0,21.6551724137931,8.418838832679977,2.0,0.0,0.1379310344827586,0.5157614295551275,5.266773406607707,0.4833431290874161,2105220.4912280687,2429029.0585483075,5005230.0,12.0,119997472.0,4285624.0,1606024.7579055424,5005300.0,2069.0,119997532.0,4285626.142857142,1598171.0884543112,5005245.0,122.0,1,0,0,0,928,928,0.241671564543708,0.241671564543708,0.0,25.0,11.13559322033898,12.38806103099026,153.46405610753948,0,0,0,29,58,0,0,0,1.0,11.327586206896552,21.655172413793103,0.1379310344827586,0,0,0,0,0,0,1,24,1,0,502,64,26,32,7776233.555555556,7545387.303956423,19998294.0,24.0,5001870.444444444,1567.832668934299,5005230.0,5000092.0,Benign Traffic,0,Benign Traffic
10.0.0.8-10.0.0.254-35299-1883-6,10.0.0.8,35299,10.0.0.254,1883,6,14/09/2023 09:26:20 AM,119997326,29,29,438.0,4.0,18.0,0.0,15.103448275862071,5.771511485528398,2.0,0.0,0.1379310344827586,0.5157614295551275,3.683415412106767,0.4833441038511141,2105216.2456140346,2429380.8642558446,5006431.0,12.0,119997301.0,4285617.892857144,1606653.4015804944,5006458.0,2450.0,119997291.0,4285617.535714285,1599154.132620059,5006445.0,125.0,1,0,0,0,928,928,0.241672051925557,0.241672051925557,0.0,18.0,7.779661016949155,8.584404055411044,73.69199298655757,0,0,0,29,58,0,0,0,1.0,7.913793103448276,15.10344827586207,0.1379310344827586,0,0,0,0,0,0,1,18,1,0,502,64,26,32,7775638.111111111,8698924.091879502,24994739.0,23.0,5002717.666666667,2027.124564500089,5006431.0,5000109.0,Benign Traffic,0,Benign Traffic
10.0.0.8-10.0.0.254-43245-1883-6,10.0.0.8,43245,10.0.0.254,1883,6,14/09/2023 09:26:20 AM,119997029,29,29,443.0,4.0,18.0,0.0,15.275862068965516,5.84866621989357,2.0,0.0,0.1379310344827586,0.5157614295551275,3.7250922270750553,0.4833453001573897,2105211.0350877205,2429104.50403679,5006703.0,13.0,119996997.0,4285607.035714286,1606431.671107242,5006792.0,2253.0,119997005.0,4285607.321428573,1598452.5926161876,5006716.0,56.0,1,0,0,0,928,928,0.2416726500786948,0.2416726500786948,0.0,18.0,7.88135593220339,8.7021296358256,75.72706019871418,0,0,0,29,58,0,0,0,1.0,8.017241379310345,15.275862068965518,0.1379310344827586,0,0,0,0,0,0,1,18,1,0,502,64,26,32,9372931.125,8633476.538748993,24995992.0,19.0,5002431.0,1991.8519021251136,5006703.0,5000126.0,Benign Traffic,0,Benign Traffic
10.0.0.9-10.0.0.254-33441-1883-6,10.0.0.9,33441,10.0.0.254,1883,6,14/09/2023 09:26:20 AM,119996464,29,29,625.0,4.0,25.0,0.0,21.551724137931032,8.381894632806354,2.0,0.0,0.1379310344827586,0.5157614295551275,5.241821125662503,0.4833475759752387,2105201.122807017,2429232.989768413,5007669.0,11.0,119996379.0,4285584.964285714,1606572.1155831425,5007692.0,2776.0,119996440.0,4285587.142857145,1598801.6099534307,5007683.0,157.0,1,0,0,0,928,928,0.2416737879876193,0.2416737879876193,0.0,25.0,11.084745762711863,12.332027458100814,152.07890122735242,0,0,0,29,58,0,0,0,1.0,11.275862068965518,21.55172413793104,0.1379310344827586,0,0,0,0,0,0,1,26,1,0,502,64,26,32,5452761.545454545,6874334.7069714805,19996304.0,19.0,5002122.818181818,2226.44680233685,5007669.0,5000058.0,Benign Traffic,0,Benign Traffic
35.161.158.54-192.168.137.241-8886-40196-6,35.161.158.54,8886,192.168.137.241,40196,6,14/09/2023 09:26:26 AM,60206613,2,0,138.0,0.0,69.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,2.29210701488888,0.0332189422447663,60206613.0,0.0,60206613.0,60206613.0,60206613.0,60206613.0,0.0,60206613.0,60206613.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,0.0332189422447663,0.0,69.0,69.0,69.0,0.0,0.0,0,0,0,2,2,0,0,0,0.0,103.5,69.0,0.0,0,0,0,0,0,0,2,138,0,0,65535,0,1,20,0.0,0.0,0.0,0.0,60206613.0,0.0,60206613.0,60206613.0,Benign Traffic,0,Benign Traffic
173.194.194.206-192.168.137.234-443-41262-6,173.194.194.206,443,192.168.137.234,41262,6,14/09/2023 09:26:30 AM,105009207,10,0,72.0,0.0,24.0,0.0,7.2,11.59310139695155,0.0,0.0,0.0,0.0,0.6856541636391941,0.095229744949888,11667689.666666666,5081953.135139382,15066600.0,4886902.0,105009207.0,11667689.666666666,5081953.135139382,15066600.0,4886902.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,320,0,0.095229744949888,0.0,0.0,24.0,6.545454545454545,11.21038479592593,125.67272727272726,0,0,0,3,10,0,0,0,0.0,7.2,7.2,0.0,0,0,0,0,0,0,1,8,0,0,1030,0,3,32,4891759.0,4232.295949009237,4894656.0,4886902.0,15055655.0,8737.502320457488,15066600.0,15048165.0,Benign Traffic,0,Benign Traffic
10.0.0.6-10.0.0.254-38889-1883-6,10.0.0.6,38889,10.0.0.254,1883,6,14/09/2023 09:26:20 AM,119997817,17,17,193.0,4.0,15.0,0.0,11.352941176470589,5.957570566835404,2.0,0.0,0.2352941176470588,0.6642111641550714,1.641696531862742,0.283338487732656,3636297.484848485,4762194.103779869,10004909.0,17.0,119997773.0,7499860.812500001,4193751.8185076113,10004929.0,2084.0,119997788.0,7499861.75,4181615.422974101,10004975.0,126.0,1,0,0,0,544,544,0.141669243866328,0.141669243866328,0.0,15.0,6.057142857142854,7.087448960882134,50.23193277310924,0,0,0,17,34,0,0,0,1.0,6.235294117647059,11.352941176470589,0.2352941176470588,0,0,0,0,0,0,1,13,1,0,502,64,14,32,174706.58333333334,407920.42164472543,1048262.0,17.0,9825107.833333334,387807.5227473345,10004909.0,8995206.0,Benign Traffic,0,Benign Traffic
