Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,label,attackType,attackID,attackDescription
2017-08-02 00:03:35.451,    0.000,TCP  ,192.168.100.11,   445,192.168.210.48, 32969,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:03:45.943,    0.000,UDP  ,192.168.210.48,   138,192.168.210.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-08-02 00:03:49.155,    0.000,UDP  ,192.168.220.43,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 00:03:49.156,    0.000,UDP  ,192.168.220.47,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 00:03:51.439,    0.000,TCP  ,192.168.100.11,   445,192.168.220.49, 48306,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:03:51.437,    0.005,TCP  ,192.168.220.49, 48306,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:03:53.074,    0.000,TCP  ,192.168.100.11,   445,192.168.210.49, 35779,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:03:53.073,    0.003,TCP  ,192.168.210.49, 35779,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:03:54.465,    0.000,UDP  ,192.168.210.57,   138,192.168.210.255,   138,       1,     243,    1,......,  0,normal,---,---,---
2017-08-02 00:03:56.566,    0.000,TCP  ,192.168.220.45, 32829,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 00:03:56.565,    0.000,TCP  ,192.168.100.11,   445,192.168.220.45, 32829,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:03:59.350,    0.003,TCP  ,192.168.220.45, 32829,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:03:59.352,    0.000,TCP  ,192.168.100.11,   445,192.168.220.45, 32829,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:00.641,    0.000,TCP  ,192.168.100.11,   445,192.168.220.51, 37901,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:00.640,    0.001,TCP  ,192.168.220.51, 37901,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:01.063,    0.000,TCP  ,192.168.100.11,   445,192.168.210.55, 44870,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:01.062,    0.004,TCP  ,192.168.210.55, 44870,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:04.211,    0.002,TCP  ,192.168.220.42, 58001,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:03.236,    0.000,TCP  ,192.168.220.47, 55101,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:04.212,    0.000,TCP  ,192.168.100.11,   445,192.168.220.42, 58001,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:03.237,    0.000,TCP  ,192.168.100.11,   445,192.168.220.47, 55101,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:04.476,    0.000,UDP  ,192.168.210.45,   137,192.168.210.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 00:04:04.476,    0.000,UDP  ,192.168.210.26,   138,192.168.210.255,   138,       2,     516,    1,......,  0,normal,---,---,---
2017-08-02 00:04:04.476,    0.000,UDP  ,192.168.210.55,   137,192.168.210.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 00:04:04.836,    0.000,TCP  ,192.168.100.11,   445,192.168.220.46, 49770,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:04.835,    0.002,TCP  ,192.168.220.46, 49770,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:05.475,    0.000,TCP  ,192.168.210.54, 59635,10003_235,    80,       1,      54,    1,.A.R..,  0,normal,---,---,---
2017-08-02 00:04:07.027,    0.001,UDP  ,192.168.210.52, 63159,10004_250,  1900,       2,     332,    1,......,  0,normal,---,---,---
2017-08-02 00:04:10.901,    0.000,TCP  ,192.168.100.11,   445,192.168.210.46, 34137,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:10.900,    0.002,TCP  ,192.168.210.46, 34137,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:11.435,    0.000,TCP  ,192.168.100.11,   445,192.168.220.43, 51099,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:11.434,    0.003,TCP  ,192.168.220.43, 51099,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:16.156,    0.000,TCP  ,192.168.100.11,   445,192.168.220.50, 40784,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:16.157,    0.000,TCP  ,192.168.220.50, 40784,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 00:04:17.854,    0.000,UDP  ,192.168.210.57, 60266,10004_250,  1900,       2,     332,    1,......,  0,normal,---,---,---
2017-08-02 00:04:20.052,    0.000,UDP  ,192.168.100.20,    68,192.168.100.2,    67,       1,     342,    1,......,  0,normal,---,---,---
2017-08-02 00:04:20.059,    0.000,UDP  ,192.168.100.2,    67,192.168.100.20,    68,       1,     375,    1,......,192,normal,---,---,---
2017-08-02 00:04:25.853,    0.000,UDP  ,DNS,    53,192.168.210.54, 53300,       1,     227,    1,......,  0,normal,---,---,---
2017-08-02 00:04:25.870,    0.064,TCP  ,10003_235,    80,192.168.210.54, 59640,      29,  135622,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:25.851,    0.000,UDP  ,192.168.210.54, 53300,DNS,    53,       1,      89,    1,......,  0,normal,---,---,---
2017-08-02 00:04:25.856,    0.066,TCP  ,192.168.210.54, 59640,10003_235,    80,      52,    3226,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:26.084,    0.289,TCP  ,10003_235,    80,192.168.210.54, 59641,       8,   23857,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:26.236,    0.000,TCP  ,192.168.100.11,   445,192.168.210.45, 54780,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:26.235,    0.002,TCP  ,192.168.210.45, 54780,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:26.070,    0.291,TCP  ,192.168.210.54, 59641,10003_235,    80,      13,    1329,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:26.719,    1.095,TCP  ,10003_235,    80,192.168.210.54, 59642,      19,  116214,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:26.704,    1.098,TCP  ,192.168.210.54, 59642,10003_235,    80,      45,    3291,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:28.554,    0.000,TCP  ,192.168.220.46, 49770,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 00:04:28.554,    0.000,TCP  ,192.168.100.11,   445,192.168.220.46, 49770,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:28.457,    0.492,TCP  ,10003_235,    80,192.168.210.54, 59643,     162,  834502,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:28.443,    0.494,TCP  ,192.168.210.54, 59643,10003_235,    80,     462,   37026,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:30.271,    0.000,TCP  ,192.168.100.11,   445,192.168.220.42, 58001,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:30.272,    0.000,TCP  ,192.168.220.42, 58001,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 00:04:29.725,    0.509,TCP  ,10003_235,    80,192.168.210.54, 59644,       7,    6354,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:29.710,    0.508,TCP  ,192.168.210.54, 59644,10003_235,    80,       8,    1059,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:30.927,    0.551,TCP  ,10003_235,    80,192.168.210.54, 59645,      44,  157424,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:30.913,    0.553,TCP  ,192.168.210.54, 59645,10003_235,    80,      56,    3740,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:35.004,    0.000,TCP  ,192.168.100.11,   445,192.168.210.47, 53456,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:35.003,    0.003,TCP  ,192.168.210.47, 53456,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:35.612,    0.000,TCP  ,192.168.100.11,   445,192.168.210.48, 32969,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:35.610,    0.004,TCP  ,192.168.210.48, 32969,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:41.980,    0.000,UDP  ,DNS,    53,192.168.210.54, 55800,       1,     227,    1,......,  0,normal,---,---,---
2017-08-02 00:04:41.458,    0.559,TCP  ,10003_235,    80,192.168.210.54, 59646,      16,   34352,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:41.953,    0.000,UDP  ,192.168.210.54, 55800,DNS,    53,       1,      89,    1,......,  0,normal,---,---,---
2017-08-02 00:04:41.443,    0.562,TCP  ,192.168.210.54, 59646,10003_235,    80,      18,    1786,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:42.723,    0.000,TCP  ,192.168.220.49, 48306,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 00:04:42.722,    0.000,TCP  ,192.168.100.11,   445,192.168.220.49, 48306,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:45.362,    0.280,TCP  ,10003_235,    80,192.168.210.54, 59647,      79,  286149,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:45.347,    0.279,TCP  ,192.168.210.54, 59647,10003_235,    80,     138,    9861,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:45.808,    0.098,TCP  ,10003_235,    80,192.168.210.54, 59648,       7,    3092,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:45.793,    0.097,TCP  ,192.168.210.54, 59648,10003_235,    80,       6,     951,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:46.201,    0.000,TCP  ,192.168.100.11,   445,192.168.210.56, 39662,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:46.202,    0.000,TCP  ,192.168.210.56, 39662,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 00:04:50.052,    0.089,TCP  ,10003_235,    80,192.168.210.54, 59649,      12,    7758,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:50.037,    0.092,TCP  ,192.168.210.54, 59649,10003_235,    80,       8,    1311,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:50.143,    0.035,TCP  ,10003_235,    80,192.168.210.54, 59650,      16,   15973,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:50.179,    0.051,TCP  ,10003_235,    80,192.168.210.54, 59651,      39,   84006,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:50.128,    0.038,TCP  ,192.168.210.54, 59650,10003_235,    80,      11,    1232,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:50.165,    0.053,TCP  ,192.168.210.54, 59651,10003_235,    80,      33,    2268,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:51.599,    0.000,TCP  ,192.168.100.11,   445,192.168.220.49, 48306,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:51.598,    0.004,TCP  ,192.168.220.49, 48306,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:51.221,    0.000,UDP  ,192.168.220.47,   138,192.168.220.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-08-02 00:04:53.234,    0.000,TCP  ,192.168.100.11,   445,192.168.210.49, 35779,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:53.233,    0.005,TCP  ,192.168.210.49, 35779,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:56.531,    0.000,UDP  ,192.168.210.55,   138,192.168.210.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-08-02 00:04:57.589,    0.032,TCP  ,10003_235,    80,192.168.210.54, 59653,       9,    7749,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:56.607,    0.982,TCP  ,10003_235,    80,192.168.210.54, 59652,       9,    6145,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.622,    0.031,TCP  ,10003_235,    80,192.168.210.54, 59654,       8,    7272,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:56.593,    0.980,TCP  ,192.168.210.54, 59652,10003_235,    80,       8,    1315,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.575,    0.034,TCP  ,192.168.210.54, 59653,10003_235,    80,       7,     998,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.608,    0.033,TCP  ,192.168.210.54, 59654,10003_235,    80,       6,     944,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.689,    0.037,TCP  ,10003_235,    80,192.168.210.54, 59656,       9,    7669,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.872,    0.046,TCP  ,10003_235,    80,192.168.210.54, 59661,      28,   44145,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.836,    0.034,TCP  ,10003_235,    80,192.168.210.54, 59660,      19,   27090,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.727,    0.035,TCP  ,10003_235,    80,192.168.210.54, 59657,       9,    9232,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.762,    0.036,TCP  ,10003_235,    80,192.168.210.54, 59658,      11,   11694,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.918,    0.056,TCP  ,10003_235,    80,192.168.210.54, 59662,      30,  131259,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.655,    0.035,TCP  ,10003_235,    80,192.168.210.54, 59655,      10,    6775,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.975,    0.075,TCP  ,10003_235,    80,192.168.210.54, 59663,      53,  255570,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.796,    0.038,TCP  ,10003_235,    80,192.168.210.54, 59659,      10,   16334,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.858,    0.048,TCP  ,192.168.210.54, 59661,10003_235,    80,      23,    1902,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.641,    0.033,TCP  ,192.168.210.54, 59655,10003_235,    80,       6,     944,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.713,    0.033,TCP  ,192.168.210.54, 59657,10003_235,    80,       7,    1024,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.674,    0.040,TCP  ,192.168.210.54, 59656,10003_235,    80,       7,     998,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.822,    0.048,TCP  ,192.168.210.54, 59660,10003_235,    80,      19,    1794,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.961,    0.077,TCP  ,192.168.210.54, 59663,10003_235,    80,      87,    5398,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.748,    0.034,TCP  ,192.168.210.54, 59658,10003_235,    80,       9,    1158,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.782,    0.040,TCP  ,192.168.210.54, 59659,10003_235,    80,      11,    1254,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:57.904,    0.058,TCP  ,192.168.210.54, 59662,10003_235,    80,      52,    3476,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:58.050,    0.235,TCP  ,10003_235,    80,192.168.210.54, 59664,     294,  807096,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:58.286,    0.219,TCP  ,10003_235,    80,192.168.210.54, 59665,     558,   1.5 M,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:58.272,    0.229,TCP  ,192.168.210.54, 59665,10003_235,    80,     800,   63628,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:58.036,    0.237,TCP  ,192.168.210.54, 59664,10003_235,    80,     428,   32228,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:04:59.512,    0.000,TCP  ,192.168.100.11,   445,192.168.220.45, 32829,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:04:59.511,    0.003,TCP  ,192.168.220.45, 32829,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:05:00.801,    0.000,TCP  ,192.168.100.11,   445,192.168.220.51, 37901,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:05:00.800,    0.002,TCP  ,192.168.220.51, 37901,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:05:01.224,    0.000,TCP  ,192.168.100.11,   445,192.168.210.55, 44870,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:05:01.223,    0.003,TCP  ,192.168.210.55, 44870,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:05:00.968,    0.274,TCP  ,10003_235,    80,192.168.210.54, 59666,      11,    5675,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:05:01.395,    0.111,TCP  ,10003_235,    80,192.168.210.54, 59671,     121,  434884,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:05:01.309,    0.033,TCP  ,10003_235,    80,192.168.210.54, 59669,      11,   10553,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:05:01.344,    0.050,TCP  ,10003_235,    80,192.168.210.54, 59670,      34,   74538,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:05:01.276,    0.034,TCP  ,10003_235,    80,192.168.210.54, 59668,      10,    5387,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:05:01.243,    0.031,TCP  ,10003_235,    80,192.168.210.54, 59667,      11,    5540,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:05:01.295,    0.035,TCP  ,192.168.210.54, 59669,10003_235,    80,       9,    1144,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:05:01.381,    0.113,TCP  ,192.168.210.54, 59671,10003_235,    80,     215,   13556,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:05:01.229,    0.033,TCP  ,192.168.210.54, 59667,10003_235,    80,       7,    1036,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:05:01.330,    0.052,TCP  ,192.168.210.54, 59670,10003_235,    80,      33,    2452,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:05:01.262,    0.032,TCP  ,192.168.210.54, 59668,10003_235,    80,       8,    1090,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:05:00.954,    0.284,TCP  ,192.168.210.54, 59666,10003_235,    80,      10,    1459,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:05:02.688,    0.181,TCP  ,10003_235,    80,192.168.210.54, 59673,     325,   1.1 M,    1,.AP.S.,  0,normal,---,---,---
2017-08-02 00:05:02.556,    0.129,TCP  ,10003_235,    80,192.168.210.54, 59672,      24,  112263,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:05:02.674,    0.199,TCP  ,192.168.210.54, 59673,10003_235,    80,     604,   48144,    1,.AP.S.,  0,normal,---,---,---
2017-08-02 00:05:02.541,    0.132,TCP  ,192.168.210.54, 59672,10003_235,    80,      44,    3247,    1,.AP.SF,  0,normal,---,---,---
2017-08-02 00:05:03.398,    0.000,TCP  ,192.168.100.11,   445,192.168.220.47, 55101,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:05:03.397,    0.001,TCP  ,192.168.220.47, 55101,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:05:04.374,    0.000,TCP  ,192.168.100.11,   445,192.168.220.42, 58001,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:05:04.373,    0.001,TCP  ,192.168.220.42, 58001,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:05:04.997,    0.001,TCP  ,192.168.220.46, 49770,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:05:04.997,    0.000,TCP  ,192.168.100.11,   445,192.168.220.46, 49770,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:05:07.564,    0.000,TCP  ,192.168.100.11,   445,192.168.210.46, 34137,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 00:05:07.564,    0.000,TCP  ,192.168.210.46, 34137,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
