Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Class
Benign,54,20,11.648149,0,273.96295,2582,47.814816,14794,273.96295,0,1216,5225,60,1203,1333,126,903,154,540,472,107,159,107,0.040777437,0.06059451,0.040777437,12,61,72,1.7142857,5,0,5,5,9,7,11,0.084745765,0.0,0.084745765,0.084745765,0.15254237,0.118644066,0.18644068,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,41,12,14.073171,0,312.68292,2148,52.390244,12820,312.68292,0,1127,4482,45,930,1266,103,778,143,438,439,87,125,87,0.04037123,0.05800464,0.04037123,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,44,13,12.840909,0,296.5909,2232,50.727272,13050,296.5909,0,1146,4679,49,921,1239,109,782,148,442,408,79,121,79,0.03584392,0.05490018,0.03584392,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909,0.045454547,0.13636364,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,65,20,10.7384615,0,252.29231,2995,46.796875,16399,252.29231,0,1363,5965,70,1226,1518,145,925,158,621,510,117,179,117,0.038398426,0.058746308,0.038398426,12,61,72,1.7142857,1,0,1,1,5,3,8,0.015151515,0.0,0.015151515,0.015151515,0.07575758,0.045454547,0.12121212,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,41,12,14.04878,0,311.90244,2148,52.390244,12788,311.90244,0,1122,4475,45,930,1267,103,778,143,437,439,87,125,87,0.04037123,0.05800464,0.04037123,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,44,13,12.863636,0,296.56818,2232,50.727272,13049,296.56818,0,1146,4675,49,921,1238,109,782,148,442,408,79,121,79,0.03584392,0.05490018,0.03584392,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909,0.045454547,0.13636364,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,54,19,11.907408,0,274.35184,2585,47.87037,14815,274.35184,0,1265,5255,59,1160,1373,125,891,152,541,470,108,160,108,0.04109589,0.0608828,0.04109589,11,60,66,1.8333334,5,0,5,5,9,7,11,0.084745765,0.0,0.084745765,0.084745765,0.15254237,0.118644066,0.18644068,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,41,12,14.073171,0,312.04877,2148,52.390244,12794,312.04877,0,1124,4475,45,930,1269,103,778,143,437,439,87,125,87,0.04037123,0.05800464,0.04037123,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,44,13,12.909091,0,296.5,2232,50.727272,13046,296.5,0,1146,4680,49,921,1245,109,782,148,441,408,79,121,79,0.03584392,0.05490018,0.03584392,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909,0.045454547,0.13636364,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,64,19,11.234375,0,256.01562,2997,47.57143,16385,256.01562,0,1424,5881,68,1176,1573,144,920,154,636,509,119,180,119,0.039003603,0.05899705,0.039003603,11,60,66,1.8333334,0,0,0,0,4,2,8,0.0,0.0,0.0,0.0,0.0625,0.03125,0.125,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,42,13,13.880953,0,310.4762,2205,52.5,13040,310.4762,0,1128,4554,46,969,1282,105,812,146,435,442,89,128,89,0.040198736,0.057813913,0.040198736,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.0952381,0.04761905,0.14285715,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,44,13,12.931818,0,296.43182,2232,50.727272,13043,296.43182,0,1146,4678,49,921,1244,109,782,148,441,408,79,121,79,0.03584392,0.05490018,0.03584392,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909,0.045454547,0.13636364,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,63,19,11.396826,0,260.77777,2973,47.190475,16429,260.77777,0,1456,5860,68,1178,1574,143,918,153,642,506,117,178,117,0.038677685,0.058842976,0.038677685,11,60,66,1.8333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.06349206,0.031746034,0.0952381,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,42,13,13.690476,0,307.90475,2205,52.5,12932,307.90475,0,1104,4537,46,969,1263,105,812,146,415,414,89,128,89,0.040198736,0.057813913,0.040198736,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.0952381,0.04761905,0.14285715,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,43,13,13.255814,0,302.23254,2234,51.953487,12996,302.23254,0,1151,4599,47,916,1253,107,806,145,422,408,81,122,81,0.03668478,0.05525362,0.03668478,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023255,0.046511628,0.13953489,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,63,19,11.476191,0,261.03174,2998,47.587303,16445,261.03174,0,1460,5875,68,1178,1576,144,920,155,654,508,118,179,118,0.038675845,0.058669288,0.038675845,11,60,66,1.8333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.06349206,0.031746034,0.0952381,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,42,13,13.666667,0,307.4524,2205,52.5,12913,307.4524,0,1102,4534,46,969,1263,105,812,146,415,414,89,128,89,0.040198736,0.057813913,0.040198736,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.0952381,0.04761905,0.14285715,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,43,13,13.139535,0,301.90698,2234,51.953487,12982,301.90698,0,1151,4596,47,916,1244,107,806,145,422,406,81,122,81,0.03668478,0.05525362,0.03668478,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023255,0.046511628,0.13953489,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,64,19,11.390625,0,262.09375,3052,47.6875,16774,262.09375,0,1488,6028,69,1180,1592,146,926,159,668,519,119,181,119,0.03831294,0.058274306,0.03831294,11,60,66,1.8333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.0625,0.03125,0.09375,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,32,11,12.21875,0,276.78125,1466,45.8125,8859,295.3,0,689,3066,33,746,747,81,655,119,229,297,53,79,53,0.037642047,0.056107953,0.037642047,2,3,12,2.0,6,0,8,6,12,8,14,0.15789473,0.0,0.21052632,0.15789473,0.31578946,0.21052632,0.36842105,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,41,12,13.756098,0,308.31708,2148,52.390244,12641,308.31708,0,1090,4436,45,930,1238,103,778,143,414,410,87,125,87,0.04037123,0.05800464,0.04037123,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,43,13,13.139535,0,301.27908,2234,51.953487,12955,301.27908,0,1151,4595,47,916,1242,107,806,145,422,406,81,122,81,0.03668478,0.05525362,0.03668478,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023255,0.046511628,0.13953489,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,41,13,13.243902,0,297.65854,2073,50.560974,12204,297.65854,0,1077,4366,45,864,1159,102,776,141,404,362,72,109,72,0.03550296,0.053747535,0.03550296,4,5,24,1.3333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,64,19,11.296875,0,262.20312,3054,47.71875,16781,262.20312,0,1483,6021,69,1179,1584,146,926,159,667,520,120,182,120,0.03859762,0.058539722,0.03859762,11,60,66,1.8333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.0625,0.03125,0.09375,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,32,11,12.21875,0,276.6875,1466,45.8125,8856,295.2,0,689,3065,33,746,745,81,655,119,229,297,53,79,53,0.037642047,0.056107953,0.037642047,2,3,12,2.0,6,0,8,6,12,8,14,0.15789473,0.0,0.21052632,0.15789473,0.31578946,0.21052632,0.36842105,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,41,12,13.829268,0,308.82925,2148,52.390244,12662,308.82925,0,1092,4442,45,930,1247,103,778,143,414,410,87,125,87,0.04037123,0.05800464,0.04037123,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,12,13.285714,0,302.2857,2177,51.833332,12696,302.2857,0,1141,4503,46,877,1225,105,772,142,412,402,79,119,79,0.036761284,0.055374593,0.036761284,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767445,0.1627907,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,41,13,13.121951,0,296.95123,2073,50.560974,12175,296.95123,0,1071,4363,45,864,1151,102,776,141,399,355,72,109,72,0.03550296,0.053747535,0.03550296,4,5,24,1.3333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,64,19,11.046875,0,259.0625,3011,47.046875,16581,263.1905,0,1467,6013,68,1176,1542,144,920,158,661,516,119,180,119,0.03883812,0.058746736,0.03883812,11,60,66,1.8333334,1,0,2,1,6,3,8,0.015384615,0.0,0.03076923,0.015384615,0.092307694,0.046153847,0.12307692,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,41,12,13.658537,0,308.07318,2148,52.390244,12631,308.07318,0,1093,4437,45,930,1236,103,778,143,414,410,87,125,87,0.04037123,0.05800464,0.04037123,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,12,13.238095,0,302.40475,2177,51.833332,12701,302.40475,0,1141,4503,46,877,1222,105,772,142,412,402,79,119,79,0.036761284,0.055374593,0.036761284,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767445,0.1627907,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,47,19,11.361702,0,246.10638,2086,44.38298,11567,246.10638,0,846,3903,50,1051,1020,117,776,148,334,397,78,124,78,0.036585364,0.05816135,0.036585364,11,76,66,1.8333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.08510638,0.04255319,0.12765957,138,392,222,26,24,118,0,122,87,0,8,Benign
Benign,40,13,14.95,0,294.875,1981,49.525,11795,294.875,0,1035,4113,44,821,1238,100,711,141,373,344,52,91,52,0.026130654,0.045728642,0.026130654,4,5,24,1.3333334,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.1,0.05,0.125,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,40,14,13.15,0,262.0,1812,45.3,10481,268.7436,0,893,3660,44,737,1065,97,628,138,307,276,40,78,40,0.022087244,0.043070126,0.022087244,3,3,18,1.0,2,0,3,2,7,4,8,0.04761905,0.0,0.071428575,0.04761905,0.16666667,0.0952381,0.1904762,138,395,222,26,27,118,0,120,88,0,8,Benign
Benign,64,19,10.921875,0,258.07812,3011,47.046875,16518,262.1905,0,1464,5977,68,1176,1523,144,918,157,659,516,119,180,119,0.03883812,0.058746736,0.03883812,11,60,66,1.8333334,1,0,2,1,6,3,8,0.015384615,0.0,0.03076923,0.015384615,0.092307694,0.046153847,0.12307692,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,41,12,13.487804,0,307.7805,2149,52.414635,12619,307.7805,0,1091,4432,45,930,1222,103,778,143,416,410,87,125,87,0.040352505,0.057977736,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,12,13.119047,0,301.7381,2177,51.833332,12673,301.7381,0,1141,4496,46,877,1211,105,772,142,412,402,79,119,79,0.036761284,0.055374593,0.036761284,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767445,0.1627907,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,66,19,10.666667,0,255.78787,3074,46.575756,16883,259.73846,0,1546,6120,70,1175,1547,147,924,160,700,522,120,183,120,0.03836317,0.058503836,0.03836317,11,60,66,1.8333334,0,0,1,0,5,2,7,0.0,0.0,0.015151515,0.0,0.07575758,0.03030303,0.10606061,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,41,12,13.487804,0,307.85367,2149,52.414635,12622,307.85367,0,1089,4432,45,930,1225,103,778,143,416,410,87,125,87,0.040352505,0.057977736,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,12,13.095238,0,301.66666,2177,51.833332,12670,301.66666,0,1140,4496,46,877,1211,105,772,142,412,402,79,119,79,0.036761284,0.055374593,0.036761284,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767445,0.1627907,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,68,21,9.867647,0,242.57353,3050,44.85294,16498,253.81538,0,1424,5969,70,1216,1459,148,918,163,626,518,119,182,119,0.03837472,0.058690745,0.03837472,11,60,66,1.8333334,0,0,3,0,6,2,9,0.0,0.0,0.04411765,0.0,0.0882353,0.029411765,0.13235295,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,41,12,13.463414,0,307.56097,2149,52.414635,12610,307.56097,0,1088,4430,45,930,1224,103,778,143,416,410,88,126,88,0.040797405,0.058414467,0.040797405,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,12,13.095238,0,301.4762,2177,51.833332,12662,301.4762,0,1140,4495,46,877,1210,105,772,142,412,402,79,119,79,0.036761284,0.055374593,0.036761284,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767445,0.1627907,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,66,21,10.590909,0,253.21213,3087,46.772728,16712,253.21213,0,1426,6022,72,1222,1508,150,924,170,639,522,119,183,119,0.037886024,0.0582617,0.037886024,12,61,72,1.7142857,3,0,3,3,7,5,9,0.04347826,0.0,0.04347826,0.04347826,0.10144927,0.072463766,0.13043478,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,41,12,13.560976,0,307.68292,2149,52.414635,12615,307.68292,0,1091,4433,45,930,1230,103,774,143,416,410,87,125,87,0.040352505,0.057977736,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,12,13.142858,0,302.35715,2179,51.88095,12699,302.35715,0,1140,4516,46,877,1216,105,772,142,416,402,79,119,79,0.036727104,0.055323105,0.036727104,5,6,30,1.25,2,0,2,2,6,4,8,0.045454547,0.0,0.045454547,0.045454547,0.13636364,0.09090909,0.18181819,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,70,23,10.171429,0,246.68571,3243,46.32857,17269,250.27536,0,1449,6158,75,1262,1546,156,984,181,645,536,121,187,121,0.037230767,0.05753846,0.037230767,13,62,78,1.625,1,0,2,1,6,3,8,0.014084507,0.0,0.028169014,0.014084507,0.08450704,0.04225352,0.112676054,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,41,12,13.585366,0,308.31708,2149,52.414635,12641,308.31708,0,1093,4437,45,930,1232,103,774,143,418,412,87,125,87,0.040352505,0.057977736,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,43,12,13.046512,0,297.76746,2207,51.32558,12804,297.76746,0,1146,4540,47,886,1230,107,772,143,422,404,80,121,80,0.03669725,0.055504587,0.03669725,5,6,30,1.25,1,0,1,1,5,3,7,0.022727273,0.0,0.022727273,0.022727273,0.11363637,0.06818182,0.1590909,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,68,22,10.411765,0,247.38235,3117,45.838234,16824,254.90909,0,1423,6028,72,1242,1532,150,967,178,631,528,120,183,120,0.03837544,0.058522545,0.03837544,13,62,78,1.625,1,0,3,1,7,3,9,0.014492754,0.0,0.04347826,0.014492754,0.10144927,0.04347826,0.13043478,138,392,222,26,24,118,0,127,87,0,8,Benign
Benign,41,12,13.609756,0,307.7805,2149,52.414635,12619,307.7805,0,1090,4426,45,930,1228,103,774,143,416,410,87,125,87,0.040352505,0.057977736,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,12,13.333333,0,302.88095,2179,51.88095,12721,302.88095,0,1140,4517,46,877,1226,105,772,142,417,402,78,118,78,0.03627907,0.054883722,0.03627907,5,6,30,1.25,2,0,2,2,6,4,8,0.045454547,0.0,0.045454547,0.045454547,0.13636364,0.09090909,0.18181819,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,70,22,10.242857,0,238.01428,2995,42.785713,16668,264.57144,0,1430,5950,69,1236,1559,144,969,180,625,516,117,177,117,0.039039038,0.059059057,0.039039038,13,62,78,1.625,1,0,8,1,12,3,14,0.014084507,0.0,0.112676054,0.014084507,0.16901408,0.04225352,0.1971831,138,392,222,26,24,118,0,127,87,0,8,Benign
Benign,41,12,13.585366,0,307.90244,2149,52.414635,12624,307.90244,0,1090,4430,45,930,1230,103,773,143,416,412,87,125,87,0.040352505,0.057977736,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,12,13.333333,0,302.85715,2179,51.88095,12720,302.85715,0,1140,4515,46,877,1225,105,772,142,417,402,78,118,78,0.03627907,0.054883722,0.03627907,5,6,30,1.25,2,0,2,2,6,4,8,0.045454547,0.0,0.045454547,0.045454547,0.13636364,0.09090909,0.18181819,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,71,22,10.084507,0,234.69014,3008,42.366196,16671,264.61905,0,1416,5937,69,1245,1565,144,983,183,622,519,122,182,122,0.04047777,0.06038487,0.04047777,13,62,78,1.625,1,0,9,1,13,3,15,0.013888889,0.0,0.125,0.013888889,0.18055555,0.041666668,0.20833333,138,393,222,26,25,118,0,128,87,0,8,Benign
Benign,41,12,13.609756,0,307.92682,2149,52.414635,12625,307.92682,0,1092,4426,45,930,1228,103,773,143,416,410,87,125,87,0.040352505,0.057977736,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,12,13.404762,0,303.14285,2179,51.88095,12732,303.14285,0,1140,4519,46,877,1234,105,772,142,417,402,78,118,78,0.03627907,0.054883722,0.03627907,5,6,30,1.25,2,0,2,2,6,4,8,0.045454547,0.0,0.045454547,0.045454547,0.13636364,0.09090909,0.18181819,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,71,22,9.718309,0,234.43661,3006,42.338028,16653,264.33334,0,1421,5913,69,1275,1512,143,1011,182,618,517,127,187,127,0.042094797,0.061982103,0.042094797,14,63,84,1.5555556,1,0,9,1,13,3,16,0.013888889,0.0,0.125,0.013888889,0.18055555,0.041666668,0.22222222,138,393,222,26,25,118,0,128,87,0,8,Benign
Benign,41,12,13.609756,0,308.0,2149,52.414635,12628,308.0,0,1092,4427,45,930,1231,103,771,143,416,410,87,125,87,0.040352505,0.057977736,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,12,13.309524,0,302.5,2179,51.88095,12705,302.5,0,1139,4511,46,877,1223,105,770,142,417,402,78,118,78,0.03627907,0.054883722,0.03627907,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767445,0.1627907,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,70,21,9.6285715,0,231.98572,2951,42.157143,16248,266.36066,0,1415,5722,65,1230,1468,139,1001,174,589,512,129,187,129,0.043551654,0.063133016,0.043551654,13,62,78,1.625,1,0,10,1,14,3,18,0.014084507,0.0,0.14084508,0.014084507,0.1971831,0.04225352,0.2535211,138,393,222,26,25,118,0,128,87,0,8,Benign
Benign,41,12,13.536586,0,307.5366,2149,52.414635,12609,307.5366,0,1092,4426,45,930,1223,103,771,143,416,412,87,125,87,0.040352505,0.057977736,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,12,13.142858,0,301.83334,2179,51.88095,12677,301.83334,0,1139,4506,46,877,1210,105,770,142,417,402,78,118,78,0.03627907,0.054883722,0.03627907,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767445,0.1627907,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,48,19,11.083333,0,242.27083,2115,44.0625,11629,242.27083,0,849,3921,52,1054,1007,119,778,151,347,400,78,125,78,0.03617811,0.057977736,0.03617811,12,77,72,1.7142857,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.083333336,0.041666668,0.125,138,392,222,26,24,118,0,122,87,0,8,Benign
Benign,40,13,14.475,0,293.575,1988,49.7,11743,293.575,0,1034,4097,44,825,1201,100,714,141,373,344,53,91,53,0.026566416,0.045614034,0.026566416,4,5,24,1.3333334,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.1,0.05,0.125,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,15,13.119047,0,266.09525,1927,45.88095,11177,272.60974,0,939,3859,46,752,1135,101,721,144,328,291,43,83,43,0.022326063,0.043094497,0.022326063,3,3,18,1.0,0,0,1,0,5,2,6,0.0,0.0,0.023809524,0.0,0.11904762,0.04761905,0.14285715,138,395,222,26,27,118,0,120,88,0,8,Benign
Benign,70,21,9.142858,0,218.52856,2772,40.173912,15309,263.94827,0,1318,5364,62,1177,1365,132,923,164,548,495,124,178,124,0.044684686,0.06414414,0.044684686,12,61,72,1.7142857,2,0,14,2,18,4,23,0.027777778,0.0,0.19444445,0.027777778,0.25,0.055555556,0.31944445,138,392,222,26,24,118,0,127,87,0,8,Benign
Benign,41,12,13.536586,0,307.31708,2149,52.414635,12600,307.31708,0,1093,4422,45,930,1219,103,771,143,416,410,87,125,87,0.040352505,0.057977736,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,12,13.023809,0,301.42856,2179,51.88095,12660,301.42856,0,1139,4504,46,877,1203,105,770,142,417,402,78,118,78,0.03627907,0.054883722,0.03627907,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767445,0.1627907,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,68,21,9.058824,0,213.19118,2613,38.42647,14511,268.72223,0,1242,4989,59,1170,1298,125,907,160,510,481,107,158,107,0.041201387,0.06083943,0.041201387,12,61,72,1.7142857,4,0,18,4,22,6,24,0.055555556,0.0,0.25,0.055555556,0.30555555,0.083333336,0.33333334,138,392,222,26,24,118,0,127,87,0,8,Benign
Benign,41,12,13.414634,0,306.73172,2149,52.414635,12576,306.73172,0,1091,4415,45,930,1212,103,771,143,416,410,87,125,87,0.040352505,0.057977736,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,12,13.047619,0,301.0476,2173,51.738094,12644,301.0476,0,1139,4494,46,877,1201,105,770,142,417,396,78,118,78,0.036380596,0.055037312,0.036380596,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767445,0.1627907,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,55,21,11.0,0,259.65454,2557,46.49091,14283,269.49057,0,1210,4858,58,1168,1267,123,901,159,520,477,106,156,106,0.04153605,0.061128527,0.04153605,12,61,72,1.7142857,11,0,13,11,17,13,19,0.16666667,0.0,0.1969697,0.16666667,0.25757575,0.1969697,0.28787878,138,392,222,26,24,118,0,127,87,0,8,Benign
Benign,41,12,13.390244,0,306.36584,2149,52.414635,12561,306.36584,0,1089,4408,45,930,1209,103,771,143,416,410,87,125,87,0.040352505,0.057977736,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,12,13.047619,0,301.07144,2173,51.738094,12645,301.07144,0,1139,4493,46,877,1201,105,770,142,417,396,78,118,78,0.036380596,0.055037312,0.036380596,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767445,0.1627907,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,59,23,11.084745,0,266.30508,2881,48.83051,15712,266.30508,0,1285,5289,65,1347,1415,136,967,178,576,522,114,170,114,0.03950104,0.058905058,0.03950104,15,65,90,1.6666666,5,0,5,5,9,7,13,0.078125,0.0,0.078125,0.078125,0.140625,0.109375,0.203125,138,392,222,26,24,118,0,127,87,0,8,Benign
